,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,200,69.66774384191689,40,A farensis,-7.99163,False,70.51814347435601,a, ,1,138.80619294410735,37.01025,"['Hermit Crab', 'Crab (Other Species)', 'Barnacle', 'Sea Sponge', 'Jellyfish']",8,False,Color changes during molting.
1,270,96.69975544964443,20,A. Farensis,,False,56.614791793125235,s,male,2,115.28134292707745,,"['Jellyfish', 'Coral Fragment', 'Sea Star', 'Hermit Crab', 'Sea Sponge']",5,False,Feeding on algae scraped from rocks.
2,380,68.88112942225627,30,A. Farensis,,False,611.6439461934593,p,female,3,115.33437974322945,,"['Sea Sponge', 'Mussel', 'Crab (Other Species)', 'Sea Anemone', 'Hermit Crab']",9,False,Climbing vertical rock face.
3,50,69.5354824916354,40,A. Farensis,,False,128.78879165074414,s,male,4,117.09377916578326,,"['Shrimp', 'Small Fish', 'Barnacle', 'Hermit Crab']",9,False,Burrowing into sandy sediment.
4,140,79.31743500212696,60,A farensis,,True,388.4919920301571,s,male,5,113.6970487468053,,['Algae'],9,True,Burrowing into sandy sediment.
5,50,79.28427735025625,50,A farensis,,True,101.86669906654308,s,male,6,132.17128472042424,,"['Sea Anemone', 'Sea Urchin']",8,True,Displaying dominance by lifting body.
6,190,76.56072078531629,20,A. Farensis,,True,722.9475919662186,s,male,7,85.10563943100443,,"['Mussel', 'Sea Sponge', 'Sea Anemone', 'Algae']",9,True,Claw snapping at diver.
7,70,68.39733106411582,80,A farensis,,False,62.32486416831126,s,?,8,119.89891503412213,,"['Crab (Other Species)', 'Sea Sponge', 'Algae']",7,False,Emerging cautiously from hiding.
8,320,78.52856932131957,50,A. Farensis,,False,108.01034734060543,a, ,9,117.9405843747677,,"['Coral Fragment', 'Hermit Crab', 'Shrimp', 'Sea Sponge', 'Sea Urchin']",4,False,Vibrating antennae in water currents.
9,200,88.990200899231,40,u. olhanen.,,False,78.75481245215623,s,male,10,118.44261556024229,,"['Algae', 'Coral Fragment']",8,False,Dragging shell fragment backward.
10,60,69.7401254189083,30,A farensis,,False,220.72719568215334,s,female,11,109.71182465310768,,"['Polychaete Worm', 'Algae', 'Coral Fragment', 'Barnacle', 'Sea Urchin']",4,False,Claw snapping at diver.
11,170,61.352471486582836,50,A. Farensis,,True,29.617139761891167,p,male,12,100.74933308199347,,"['Sea Sponge', 'Sea Urchin']",10,True,Hiding under floating debris.
12,290,49.73514472106611,40,u. olhanen.,,True,109.26662006101691,s,male,13,97.15000861006922,,['Sea Sponge'],6,True,Defensive posture when approached.
13,170,63.314009162853964,60,u. olhanen.,,True,65.69663576583449,s,male,14,140.53279564026172,,"['Algae', 'Sea Star', 'Coral Fragment']",10,True,Hiding in sandy burrow.
14,240,68.2627294106699,20,A farensis,,False,23.080480100961857,a,male,15,135.81503560959652,,['Small Fish'],8,False,Struggling with entangled seaweed.
15,260,70.4803004795588,20,A. Farensis,,False,1421.1350993328765,p,male,16,117.48943479148127,,['Mussel'],6,False,Struggling with entangled seaweed.
16,390,65.80612447442915,30,u. olhanen.,,False,556.1239373048269,s,female,17,101.7407839615176,,"['Sea Star', 'Sea Urchin', 'Small Fish', 'Mussel']",8,False,Exploring new territory.
17,140,88.14844804111789,30,A. Farensis,,True,56.6408534456772,j,male,18,122.91281076639264,,"['Sea Star', 'Polychaete Worm', 'Sea Anemone', 'Sea Sponge', 'Mussel']",8,True,Claw waving directed at nearby crab.
18,120,74.6720221484961,80,U. olhanensis,,False,20.88621163218029,s,male,19,134.4340982705589,,['Crab (Other Species)'],7,False,Vibrating antennae in water currents.
19,180,88.12781448159058,20,A. Farensis,,True,13.786461767026266,a,male,20,106.30254312892706,,"['Jellyfish', 'Algae', 'Mussel']",7,True,Guarding a small hole in sediment.
20,150,68.74737938885814,40,u. olhanen.,,False,51.50436487462754,a,male,21,108.19694031246075,,"['Sea Sponge', 'Sea Urchin']",6,False,Climbing algae-covered rocks.
21,260,70.91745642706812,50,U. olhanensis,,False,122.9598919687764,a,female,22,127.42621365410899,,"['Crab (Other Species)', 'Shrimp']",7,False,Rapid claw movement while feeding.
22,60,59.26833864040216,70,U. olhanensis,,False,44.98093868670223,p,male,23,118.51501325673233,,"['Shrimp', 'Mussel', 'Algae']",9,False,Displaying dominance by lifting body.
23,200,78.21242399498655,30,A farensis,,False,6.068197420424973,a,male,24,123.66439491839414,,"['Sea Urchin', 'Shrimp']",6,False,Hiding under seagrass blades.
24,40,68.12349735122596,60,A. Farensis,,True,1284.2127069999656,a, ,25,103.9271950178881,,"['Algae', 'Polychaete Worm', 'Sea Anemone', 'Sea Sponge']",5,True,Interacting with small fish nearby.
25,330,68.31806718177013,50,A farensis,,False,49.57299029631281,s,female,26,130.44026591567427,,"['Mussel', 'Barnacle', 'Crab (Other Species)']",4,False,Displaying dominance by lifting body.
26,60,62.94108200592392,60,A. Farensis,,False,25.192295069766594,j,male,27,114.55243000398593,,"['Hermit Crab', 'Coral Fragment']",8,False,Climbing seaweed stalks.
27,130,84.27251308033092,60,A. Farensis,,False,25.559407352460237,j,female,28,112.24431713003229,,"['Algae', 'Barnacle', 'Polychaete Worm', 'Small Fish']",10,False,Rapid claw movement while feeding.
28,180,72.81122480815925,30,A. Farensis,,False,146.18721340618822,p,male,29,116.18493153137292,,"['Sea Urchin', 'Mussel', 'Barnacle']",6,False,Color changes during molting.
29,220,90.40340363073766,40,u. olhanen.,,False,94.32203616971594,p,male,30,119.48387888887558,,"['Barnacle', 'Snail', 'Algae', 'Sea Star']",13,False,Feeding on small mollusks.
30,250,80.95062915663347,40,A farensis,,True,115.28963508026122,s,male,31,141.57993838838848,,"['Sea Sponge', 'Polychaete Worm', 'Sea Urchin', 'Snail']",10,True,Hiding beneath rocks.
31,190,68.1692292520953,30,U. olhanensis,,True,85.82579701717597,s,male,32,108.99462553663909,,['Polychaete Worm'],6,True,Feeding on algae scraped from rocks.
32,90,70.48331678469965,30,A farensis,,True,111.365059417258,s,male or female,33,138.40454744001036,,['Sea Urchin'],9,True,Climbing barnacle-covered surfaces.
33,90,72.67884095721593,40,u. olhanen.,,True,108.10218043271814,a,male,34,121.57362044848198,,"['Coral Fragment', 'Jellyfish', 'Sea Star', 'Sea Urchin', 'Sea Sponge']",12,True,Swimming short distance to escape.
34,120,87.38440612258954,60,U. olhanensis,,False,58.9780172023056,p,male,35,135.40653601806017,,"['Mussel', 'Sea Star']",6,False,Vibrating antennae in water currents.
35,300,82.54108733672227,50,A farensis,,False,49.622488745267674,p, ,36,105.29466579277471,,['Shrimp'],9,False,Hiding under floating debris.
36,210,51.062105855359086,30,u. olhanen.,,False,147.42890443823737,p,male,37,111.22006078979285,,"['Sea Urchin', 'Small Fish', 'Polychaete Worm', 'Crab (Other Species)']",7,False,Climbing seaweed stalks.
37,50,91.18842306060264,30,A farensis,,False,72.66082814666198,p,male,38,121.80712853370396,,"['Sea Star', 'Polychaete Worm', 'Shrimp']",10,False,Hiding in sandy burrow.
38,80,72.76554353586431,40,u. olhanen.,,False,39.30748011842759,s,male,39,143.65946201817079,,['Sea Urchin'],4,False,Climbing algae-covered rocks.
39,190,84.01639434658864,50,u. olhanen.,,False,59.74768192082762,s,male,40,123.30089861719385,,"['Snail', 'Jellyfish', 'Mussel', 'Barnacle', 'Algae']",7,False,Feeding on small crustaceans.
40,280,85.32184932259182,50,A. Farensis,,False,136.7949372403481,s,male,41,129.53370488153178,,['Coral Fragment'],9,False,Moving toward bait.
41,110,92.62726207477746,30,u. olhanen.,,False,542.3465159064413,j,female,42,128.88460102555794,,['Small Fish'],7,False,Moving sideways along sandy bottom.
42,330,66.01496627498256,30,A. Farensis,,False,30.675446323495798,a,male,43,119.53275329407715,,"['Polychaete Worm', 'Small Fish', 'Barnacle']",12,False,Interaction with hermit crabs.
43,130,71.06263712265081,50,A. Farensis,,True,417.6955372196603,p,male,44,124.291220453241,,"['Mussel', 'Small Fish', 'Shrimp', 'Sea Sponge', 'Hermit Crab']",8,True,Exchanging antenna taps.
44,190,70.0514148679124,40,U. olhanensis,,False,37.937233839590306,p,male,45,121.84646967702002,,"['Polychaete Worm', 'Small Fish', 'Jellyfish', 'Sea Star']",9,False,Feeding on small mollusks.
45,40,83.34457939824212,40,A. Farensis,,True,50.93302489596779,s,male,46,105.86604986639958,,"['Shrimp', 'Sea Anemone', 'Coral Fragment', 'Algae']",9,True,Moving in groups.
46,340,84.3069119541861,60,A farensis,,False,107.18099069801006,s,male,47,102.59708805266627,,"['Jellyfish', 'Sea Sponge', 'Polychaete Worm']",9,False,Defensive posture when approached.
47,160,65.44051749933135,40,A. Farensis,,False,70.50279037807078,a,male,48,132.68008253234646,,"['Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",11,False,Moving in groups.
48,120,56.944246083651535,60,u. olhanen.,,False,23.83938759974242,s,male,49,125.44760958114665,,"['Coral Fragment', 'Jellyfish', 'Snail']",11,False,Interacting with small fish nearby.
49,290,81.6422005328125,80,u. olhanen.,,False,8.008971209863063,s,male,50,111.86444249276374,,"['Sea Star', 'Hermit Crab', 'Coral Fragment', 'Algae']",8,False,Slow movement near seagrass patches.
50,140,87.15629129707818,40,A. Farensis,,False,5.181632987766901,s, ,51,126.62401874507987,,"['Hermit Crab', 'Sea Anemone', 'Shrimp', 'Crab (Other Species)']",6,False,Feeding on small crustaceans.
51,120,61.09474049106902,20,A farensis,,True,63.84806710794824,a,male,52,106.48761970942239,,"['Hermit Crab', 'Snail', 'Crab (Other Species)', 'Algae']",9,True,Stillness in cold water.
52,440,71.91403455285464,70,A. Farensis,,False,79.28329052663238,p,male,53,116.48314180070028,,['Sea Sponge'],5,False,Claw snapping at diver.
53,170,67.81500347567537,60,A farensis,,False,138.29957062347484,s,male,54,109.40814515043331,,['Sea Anemone'],7,False,Climbing onto submerged logs.
54,70,78.12682421824387,20,A. Farensis,,False,194.83625425422414,a,male,55,149.53855440787282,,['Sea Sponge'],3,False,Emerging cautiously from hiding.
55,120,66.5297972742029,50,A farensis,,False,30.012046956450096,p,male or female,56,105.39196884473519,,['Mussel'],8,False,Interacting with small fish nearby.
56,240,70.09444463307929,60,A. Farensis,,True,205.7090449737632,s,male,57,103.27510920148539,,"['Algae', 'Mussel']",11,True,Territorial display against intruder.
57,170,79.31735621402677,30,A farensis,,False,244.42378469006883,a,male,58,122.55745009760483,,['Sea Sponge'],8,False,Camouflaging with surrounding mud.
58,120,59.36629601448102,80,A. Farensis,,False,50.39780581297292,s,male,59,118.21918149021667,,['Sea Sponge'],6,False,Vibrating antennae in water currents.
59,280,93.46704236224733,40,A. Farensis,,False,394.7642157239619,s,male,60,122.52580830484362,,"['Jellyfish', 'Polychaete Worm']",6,False,Retreating quickly from shadow.
60,40,54.83189697269759,90,A farensis,,False,50.06996789877523,p,male or female,61,103.28378548811554,,"['Sea Star', 'Sea Urchin', 'Coral Fragment']",9,False,Foraging among seagrass roots.
61,90,86.6457175903897,40,A. Farensis,,False,48.41747356717598,a,male,62,124.61717017212159,,['Polychaete Worm'],13,False,Resting in shaded rock crevice.
62,140,66.5632791783633,50,A farensis,,False,39.13390689259361,p,male,63,123.19111257176017,,['Crab (Other Species)'],9,False,Hiding in sandy burrow.
63,60,61.95388128296987,60,U. olhanensis,,False,58.803552284870875,a, ,64,109.85714025834561,,"['Jellyfish', 'Sea Sponge', 'Sea Anemone', 'Shrimp']",9,False,Rapid crossing of open sand.
64,70,79.23468257444875,80,A farensis,,False,346.65568584396397,p,male,65,125.01765088512303,,['Hermit Crab'],7,False,Camouflaging with surrounding mud.
65,480,75.31402198653214,20,A farensis,,False,73.69642081574898,a,male,66,118.65301924823865,,"['Barnacle', 'Sea Urchin', 'Sea Anemone']",6,False,Claw snapping in competition.
66,60,68.41819690310321,30,A. Farensis,,False,67.41446526597693,p,female,67,122.2803035784164,,"['Sea Sponge', 'Small Fish', 'Snail', 'Barnacle', 'Sea Star']",9,False,Picking biofilm on submerged wood.
67,370,81.03722269835232,50,A farensis,,False,28.858398687558527,p,male,68,127.29066578546478,,"['Snail', 'Small Fish', 'Crab (Other Species)', 'Sea Anemone']",5,False,Claw waving directed at nearby crab.
68,180,94.52851449047913,40,A farensis,,False,43.28994919371142,s,nan,69,110.28049964371866,,"['Crab (Other Species)', 'Barnacle', 'Sea Sponge', 'Coral Fragment', 'Sea Anemone']",9,False,Struggling with entangled seaweed.
69,100,82.57353785036089,50,A farensis,,False,186.92282622125356,s,male,70,132.22454403368206,,['Sea Urchin'],7,False,Cleaning claws with rubbing motion.
70,40,80.8038692736507,30,A farensis,,True,58.377233098714385,p,male,71,104.6671672285048,,"['Sea Star', 'Sea Sponge']",7,True,Vibrating antennae in water currents.
71,160,87.15744439391527,20,A farensis,,False,11.433168303580558,s,male or female,72,116.29857437814579,,"['Algae', 'Hermit Crab', 'Sea Anemone']",6,False,Slow movement near seagrass patches.
72,180,72.42407671018039,30,A. Farensis,,False,28.6955824202117,s, ,73,130.6801076097278,,"['Polychaete Worm', 'Mussel']",7,False,Resting under shell fragment.
73,260,80.9411708764547,40,A farensis,,False,187.18245367760727,s,female,74,108.04239804450434,,['Barnacle'],7,False,Sitting still blending with environment.
74,120,65.5745095314742,20,A farensis,,False,20.684849644903892,j, ,75,107.30990780481082,,"['Hermit Crab', 'Jellyfish', 'Coral Fragment', 'Sea Urchin', 'Shrimp']",7,False,Feeding on small mollusks.
75,480,85.0257041898048,30,u. olhanen.,,False,11.406362125620648,s,male,76,129.22172095259828,,"['Jellyfish', 'Crab (Other Species)', 'Sea Sponge', 'Hermit Crab', 'Snail']",9,False,Slow movement near seagrass patches.
76,60,90.30372363189322,90,u. olhanen.,,False,29.75938394603775,s,male or female,77,121.2395036656224,,['Algae'],10,False,Shaking claws after contact.
77,270,95.36459584444202,20,A. Farensis,,False,32.53780928568959,j,male,78,130.51811503246134,,"['Shrimp', 'Coral Fragment', 'Sea Star']",10,False,Picking detritus from seabed.
78,360,76.17900832346561,70,A. Farensis,,False,54.44394223398695,s,female,79,124.22964488418688,,"['Snail', 'Barnacle', 'Shrimp', 'Sea Sponge']",7,False,Climbing submerged rocks.
79,130,63.536670280665284,100,A farensis,,False,15.391949219966428,p, ,80,135.85124265368816,,"['Coral Fragment', 'Sea Sponge', 'Snail']",11,False,Social contact with other crabs.
80,150,72.8309693518112,60,u. olhanen.,,True,35.55327847325328,s,female,81,93.89902710174223,,['Snail'],9,True,Guarding eggs under abdominal flap.
