,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,35,9.32108239488077,12,A. Farensis,-8.01873,False,6.110632829605487,juvenile,male,1,19.849805594666172,37.02606,['Sea Urchin'],12,Resting under shell fragment.
1,35,7.2639416037443025,8,A farensis,,False,9.70396094101665,pre_puberty, ,2,18.991933090862588,,"['Hermit Crab', 'Sea Anemone', 'Small Fish']",5,Territorial display against intruder.
2,49,9.318203424901945,8,A. Farensis,,False,12.952235362506062,sub_adult, ,3,20.06401388361422,,"['Sea Star', 'Sea Urchin', 'Crab (Other Species)', 'Snail', 'Jellyfish']",8,Feeding on algae scraped from rocks.
3,47,10.01559134565926,3,A. Farensis,,False,3.294746565094704,juvenile,male,4,21.868426078200674,,"['Coral Fragment', 'Algae']",4,Crab moving quickly across rocks.
4,16,13.255238592648693,3,A. Farensis,,False,2.7449096356640843,adult, ,5,18.23275309657589,,"['Sea Anemone', 'Crab (Other Species)', 'Barnacle', 'Algae', 'Sea Star']",8,Climbing seaweed stalks.
5,25,11.165821786316684,2,A. Farensis,,True,41.792273410784425,adult,female,6,20.449132991798585,,"['Barnacle', 'Crab (Other Species)']",11,Dragging shell fragment backward.
6,40,9.281504296895212,5,A farensis,,False,76.1899277344683,sub_adult,female,7,18.820991889011687,,"['Jellyfish', 'Sea Anemone', 'Mussel']",6,Struggling with entangled seaweed.
7,32,11.804141337515672,8,U. olhanensis,,True,3.031030654770392,pre_puberty,male,8,19.844602456830547,,"['Small Fish', 'Sea Star']",6,Moving in groups.
8,41,8.60956100108933,4,A. Farensis,,False,2.664924766061345,sub_adult,male,9,20.90713762185236,,"['Sea Urchin', 'Hermit Crab', 'Snail', 'Small Fish']",8,Exploring new territory.
9,34,11.702163402824706,3,U. olhanensis,,False,0.2694945214613042,adult,female,10,21.976814765629186,,"['Small Fish', 'Snail', 'Hermit Crab', 'Sea Anemone', 'Shrimp']",12,Hiding under floating debris.
10,41,11.293810276415673,6,U. olhanensis,,False,20.504723332837774,juvenile,female,11,20.63499884326238,,"['Shrimp', 'Jellyfish']",8,Hiding beneath rocks.
11,30,10.698033620203573,5,A farensis,,False,13.591028504518398,adult,male,12,17.93544287323646,,"['Sea Star', 'Barnacle', 'Jellyfish', 'Shrimp']",6,Rapid claw movement while feeding.
12,40,7.98556597330453,5,A. Farensis,,False,4.830676494020819,sub_adult,male or female,13,20.978227979488928,,"['Shrimp', 'Crab (Other Species)', 'Barnacle', 'Snail', 'Hermit Crab']",6,Vibrating antennae in water currents.
13,39,9.97344938382943,5,A. Farensis,,False,12.92454553986859,adult,female,14,20.039085317835866,,"['Polychaete Worm', 'Hermit Crab', 'Sea Anemone', 'Shrimp']",6,Mating behavior with antenna touching.
14,21,8.468969756453276,3,A. Farensis,,False,4.582872887391225,pre_puberty,nan,15,18.808428866485166,,"['Barnacle', 'Sea Anemone', 'Small Fish']",11,Climbing seaweed stalks.
15,22,10.927040229369812,8,A farensis,,False,19.292474572328764,sub_adult,female,16,18.460484817427453,,"['Sea Urchin', 'Sea Anemone', 'Mussel', 'Snail', 'Shrimp']",8,Climbing algae-covered rocks.
16,24,8.789202128094955,4,U. olhanensis,,False,4.409884497881666,sub_adult,female,17,17.45920485782616,,"['Mussel', 'Polychaete Worm', 'Shrimp', 'Hermit Crab', 'Crab (Other Species)']",8,Half buried in sand.
17,48,7.2520552348764635,4,u. olhanen.,,False,6.168631400583823,adult,female,18,22.970603273525956,,['Polychaete Worm'],9,Hiding in sandy burrow.
18,33,9.433710551948804,5,A. Farensis,,False,4.795127027718863,pre_puberty,male,19,20.247974179743345,,"['Algae', 'Small Fish', 'Hermit Crab']",9,Searching for mates at twilight.
19,37,9.867957397154681,2,A. Farensis,,False,52.19199094421324,juvenile,female,20,19.247355336987223,,['Barnacle'],4,Swimming short distance to escape.
20,15,8.941799792217658,3,U. olhanensis,,False,104.82060250654334,sub_adult, ,21,16.674538384183034,,"['Crab (Other Species)', 'Jellyfish', 'Algae']",5,Claw snapping at diver.
21,23,9.468828571959797,2,A farensis,,False,45.55471008272018,sub_adult,male,22,19.70525261638166,,['Crab (Other Species)'],12,Climbing submerged rocks.
22,30,9.630881661986903,4,A farensis,,False,20.27982825113193,adult,male,23,20.770377232519888,,"['Algae', 'Sea Sponge', 'Shrimp']",6,Foraging among seagrass roots.
23,47,9.954995280911698,5,A farensis,,False,8.327343570773376,sub_adult,male or female,24,20.61353691900128,,"['Polychaete Worm', 'Sea Anemone']",9,Retreating quickly from shadow.
24,16,11.63451080116793,6,A farensis,,True,152.88410055232018,pre_puberty,male,25,16.747577350919368,,"['Sea Sponge', 'Shrimp']",7,Climbing submerged rocks.
25,33,8.623777853037383,6,U. olhanensis,,False,150.0,sub_adult,nan,26,19.46211036215248,,"['Barnacle', 'Small Fish', 'Sea Urchin', 'Sea Star', 'Mussel']",8,Retreating into burrow.
26,33,8.292879833822344,8,U. olhanensis,,True,11.22102064155296,sub_adult, ,27,19.343508598601634,,"['Polychaete Worm', 'Sea Sponge', 'Sea Urchin', 'Snail']",9,Pausing frequently during exploration.
27,41,8.439952391957274,2,U. olhanensis,,False,56.016028334739055,sub_adult,male,28,20.138322848457033,,"['Barnacle', 'Shrimp']",8,Climbing submerged rocks.
28,30,7.696850737234696,5,A. Farensis,,False,3.2824658241247917,juvenile, ,29,18.43110293207332,,"['Small Fish', 'Jellyfish', 'Algae']",10,Stillness in cold water.
29,34,9.689856375450617,7,u. olhanen.,,False,6.290787177703004,pre_puberty,female,30,19.17111256301665,,['Sea Urchin'],9,Inspecting discarded crab shell.
30,27,8.817014789739847,9,A. Farensis,,False,59.43641130714024,sub_adult,female,31,19.25667254313363,,"['Sea Sponge', 'Sea Anemone', 'Jellyfish']",8,Foraging among seagrass roots.
31,19,11.753361709184944,2,U. olhanensis,,False,26.172766277456848,sub_adult,male,32,18.95876721711358,,"['Shrimp', 'Sea Anemone']",8,Pausing frequently during exploration.
32,12,9.453627538077939,4,A. Farensis,,False,14.5589111570284,pre_puberty,male,33,17.408396484813046,,"['Hermit Crab', 'Sea Anemone']",10,Defensive posture when approached.
33,67,8.813695695887905,2,u. olhanen.,,False,46.22395566069453,sub_adult,female,34,23.184008271417117,,"['Jellyfish', 'Sea Sponge', 'Algae', 'Crab (Other Species)']",8,Scavenging near tidal pools.
34,42,8.637143277826835,2,A farensis,,False,2.2959796435247317,pre_puberty,male,35,20.162908611301518,,['Small Fish'],10,Dragging shell fragment backward.
35,60,9.149778623460733,3,A. Farensis,,False,31.573850556705867,sub_adult,female,36,22.13730239269053,,"['Sea Anemone', 'Hermit Crab']",9,Slow movement near seagrass patches.
36,28,11.027217713508263,10,A farensis,,True,0.9251283638815155,sub_adult, ,37,18.53839039020744,,"['Sea Anemone', 'Snail', 'Polychaete Worm']",8,Climbing seaweed stalks.
37,39,10.834717774013859,4,U. olhanensis,,False,10.066371895114475,sub_adult,male,38,20.832065210512436,,"['Sea Star', 'Sea Urchin']",9,Claw snapping in competition.
38,29,8.300778456509725,6,A farensis,,True,9.651098426963724,sub_adult,male,39,19.300664988254365,,"['Snail', 'Small Fish', 'Barnacle']",6,Half buried in sand.
39,17,8.195710891083412,5,A. Farensis,,False,8.101782590792663,adult,female,40,16.44261996138217,,"['Jellyfish', 'Barnacle', 'Mussel', 'Coral Fragment', 'Hermit Crab']",9,Feeding on small mollusks.
40,20,10.45721342786781,2,U. olhanensis,,True,0.22718913167614452,sub_adult,female,41,19.127049612608424,,"['Mussel', 'Crab (Other Species)', 'Snail', 'Algae', 'Hermit Crab']",6,Emerging cautiously from hiding.
41,42,9.450894129196012,2,U. olhanensis,,True,7.134124394892649,juvenile, ,42,20.028115476032866,,"['Jellyfish', 'Mussel']",8,Defensive posture when approached.
