,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
0,130,56.40033277225555,60,A. Farensis,-7.99163,False,41.165658084059025,s,male,1,154.19299236429777,37.01025,"['Snail', 'Sea Star', 'Coral Fragment', 'Sea Anemone', 'Polychaete Worm']",13,Moving toward bait.
1,250,72.25689780399507,20,A farensis,,False,334.31260172951863,s,female,2,118.93020958036962,,"['Sea Anemone', 'Jellyfish', 'Sea Sponge', 'Shrimp']",7,Struggling with entangled seaweed.
2,540,57.69568538704191,40,u. olhanen.,,False,52.372126269057276,j,nan,3,108.18731537965368,,"['Crab (Other Species)', 'Shrimp', 'Sea Urchin', 'Hermit Crab']",8,Searching for mates at twilight.
3,170,60.780229280097956,40,A. Farensis,,False,60.43771052066664,p,male,4,198.78366275722095,,"['Shrimp', 'Mussel', 'Barnacle', 'Jellyfish']",10,Climbing algae-covered rocks.
4,190,36.89153430626756,70,A farensis,,False,123.56687277123396,p,female,5,173.39690100394517,,['Sea Sponge'],13,Climbing seaweed stalks.
5,70,49.48618695980081,60,A farensis,,False,64.74831767405692,p,female,6,94.41174857449695,,"['Sea Urchin', 'Barnacle', 'Coral Fragment', 'Mussel']",12,Half buried in sand.
6,300,68.33939896418,60,u. olhanen.,,False,10.93100743894357,a,male,7,140.06372244816194,,"['Mussel', 'Barnacle', 'Hermit Crab']",7,Retreating into burrow.
7,190,79.86874644681163,40,U. olhanensis,,False,17.868655403328326,p, ,8,193.67171741340064,,"['Shrimp', 'Mussel']",10,Claw snapping in competition.
8,280,30.76824295054015,50,A. Farensis,,False,12.500887217753618,s, ,9,117.298833114913,,['Barnacle'],4,Swimming short distance to escape.
9,70,55.04788847843464,60,u. olhanen.,,True,16.081001157269764,j,male or female,10,211.47454168515992,,['Sea Anemone'],5,Rapid crossing of open sand.
10,280,36.07580030343434,80,A farensis,,False,17.340546429024602,a,female,11,132.98222382141552,,"['Coral Fragment', 'Algae', 'Sea Anemone']",10,Interacting with small fish nearby.
11,270,57.58968584035986,50,A. Farensis,,False,68.97368630916607,s,male or female,12,159.95304817775815,,['Shrimp'],6,Guarding a small hole in sediment.
12,220,44.78336810790874,40,U. olhanensis,,False,8.605132350449626,p, ,13,179.00092458125073,,"['Hermit Crab', 'Sea Star', 'Sea Anemone', 'Small Fish']",6,Inspecting discarded crab shell.
13,350,53.56264495016254,60,u. olhanen.,,False,10.774161464688687,p,male,14,177.41986041506516,,"['Crab (Other Species)', 'Polychaete Worm', 'Snail']",11,Claw waving directed at nearby crab.
14,110,62.63381000366869,70,u. olhanen.,,False,51.48080894533646,s,male,15,161.54127397743449,,['Mussel'],9,Rapid crossing of open sand.
15,190,56.632486159193405,50,A. Farensis,,False,10.789253359048987,a,nan,16,224.6910062889187,,"['Sea Anemone', 'Jellyfish', 'Shrimp']",5,Crab moving quickly across rocks.
16,120,40.823259917327746,60,A. Farensis,,False,49.07327925374397,p,female,17,139.04285325673837,,"['Shrimp', 'Jellyfish', 'Barnacle', 'Crab (Other Species)', 'Sea Urchin']",7,Claw snapping at diver.
17,100,44.69684191943404,80,A farensis,,False,25.00776574416452,s,male,18,144.5088512156459,,"['Snail', 'Crab (Other Species)', 'Jellyfish', 'Sea Anemone']",7,Pausing frequently during exploration.
18,100,70.36125431715958,40,U. olhanensis,,False,5.591825197067867,p,male,19,103.26172871599225,,"['Sea Sponge', 'Sea Anemone', 'Crab (Other Species)', 'Mussel']",10,Burrowing into sandy sediment.
19,170,66.92738299886503,70,A. Farensis,,True,3.059894792209003,p,male,20,176.85911142293475,,"['Hermit Crab', 'Sea Sponge', 'Snail', 'Barnacle', 'Mussel']",9,Feeding on small crustaceans.
20,340,65.17474869335716,30,A. Farensis,,True,44.34139307126573,a,female,21,137.52175831929407,,"['Mussel', 'Polychaete Worm']",7,Claw snapping in competition.
21,400,56.08937475469943,50,A. Farensis,,True,6.252644787006462,p,male,22,174.7227680898047,,['Shrimp'],8,Sitting still blending with environment.
22,380,39.513900314322214,40,U. olhanensis,,False,17.43921846369673,s,male,23,146.7093198145111,,"['Sea Star', 'Hermit Crab', 'Algae']",7,Hiding in sandy burrow.
23,220,40.629089194563406,30,A. Farensis,,False,119.11844273181984,p, ,24,128.6116248072597,,"['Jellyfish', 'Sea Star']",8,Struggling with entangled seaweed.
24,210,38.46055164925468,40,u. olhanen.,,False,8.104323476412151,p,female,25,124.84289747847549,,['Sea Urchin'],7,Climbing submerged rocks.
25,110,41.37970467373428,40,A farensis,,False,102.27687862886809,s,male,26,172.92518610102513,,"['Snail', 'Hermit Crab', 'Small Fish', 'Sea Urchin', 'Sea Anemone']",5,Picking algae from rock surface.
26,100,79.4030622771348,70,A. Farensis,,False,133.06852685981764,s,male,27,130.42982350590592,,"['Jellyfish', 'Coral Fragment', 'Shrimp']",6,Displaying dominance by lifting body.
27,100,52.203586483329374,30,A farensis,,False,29.710589098249947,a,female,28,167.2778961468734,,['Sea Urchin'],3,Moving toward bait.
28,160,60.87168460477518,20,U. olhanensis,,False,11.702240425844622,j,male,29,96.3673386778193,,"['Polychaete Worm', 'Small Fish', 'Barnacle', 'Crab (Other Species)']",6,Half buried in sand.
29,130,51.51959867156443,90,A farensis,,False,8.926977596548998,p,male,30,126.72991030822874,,"['Sea Urchin', 'Sea Star']",7,Hiding in sandy burrow.
30,100,72.21904904294553,80,A farensis,,False,10.48992486729958,p,male,31,173.2699713049903,,"['Sea Sponge', 'Sea Urchin', 'Coral Fragment', 'Crab (Other Species)', 'Algae']",9,Emerging cautiously from hiding.
31,340,47.77909203729605,20,A. Farensis,,False,243.55434825246863,p,female,32,208.61489308663081,,"['Shrimp', 'Sea Star', 'Sea Anemone']",9,Climbing algae-covered rocks.
