,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,50,81.8198941369237,60,U. olhanensis,-7.99163,False,464.02384238343757,s,male,1,139.02206838944775,37.01025,['Polychaete Worm'],13,False,Scavenging near tidal pools.
1,110,80.34710747833691,60,A farensis,,False,22.045466101019542,s,female,2,145.36410751206913,,"['Jellyfish', 'Algae']",6,False,Foraging among seagrass roots.
2,210,87.93755348042608,40,A farensis,,False,138.33846093749574,p,female,3,145.33045573329076,,['Jellyfish'],9,False,Moving sideways along sandy bottom.
3,130,71.95060965687541,40,A. Farensis,,True,28.444107273006736,s,male,4,123.40486076503309,,"['Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment', 'Shrimp']",9,True,Half buried in sand.
4,180,90.48536490601437,40,A. Farensis,,False,311.1022232072647,a,male,5,135.98020723024405,,['Shrimp'],5,False,Searching for food in tidal pools.
5,150,106.4393176285758,40,A. Farensis,,False,592.1738211389127,p, ,6,127.30357925424236,,"['Sea Sponge', 'Algae', 'Sea Star', 'Coral Fragment', 'Mussel']",8,False,Social contact with other crabs.
6,80,89.5986190701565,50,A. Farensis,,False,19.57022273782597,p,male,7,143.60216985624967,,"['Shrimp', 'Sea Anemone']",8,False,Displaying dominance by lifting body.
7,290,84.13091321546986,30,A farensis,,True,129.88056291883157,p,male,8,128.78678381480665,,['Barnacle'],11,True,Rapid crossing of open sand.
8,70,78.39972878825125,70,A. Farensis,,False,5.528096368170006,s,male,9,113.90101852451181,,['Hermit Crab'],13,False,Resting in shaded rock crevice.
9,180,90.93571983678413,50,u. olhanen.,,True,36.81571017395967,s,male,10,137.37958751240274,,"['Sea Anemone', 'Shrimp', 'Barnacle', 'Sea Urchin', 'Sea Star']",8,True,Moving sideways along sandy bottom.
10,210,86.55916881094177,90,A farensis,,True,6.945553776296604,a,male or female,11,130.8279792929566,,['Jellyfish'],9,True,Hiding beneath rocks.
11,100,88.14125193118306,30,A farensis,,False,4.884344197040918,a,female,12,127.09717555310681,,"['Sea Sponge', 'Sea Star', 'Sea Anemone', 'Small Fish', 'Polychaete Worm']",6,False,Shaking claws after contact.
12,130,77.19151927935756,60,u. olhanen.,,True,87.77930498282912,p, ,13,162.9058380368809,,"['Jellyfish', 'Sea Urchin', 'Hermit Crab', 'Algae', 'Sea Star']",6,True,Defensive posture when approached.
13,120,90.67158777365742,40,A. Farensis,,False,38.60747659060685,j,female,14,146.1756444280147,,"['Polychaete Worm', 'Barnacle']",9,False,Foraging among seagrass roots.
14,50,61.516082685108586,30,A farensis,,False,50.4630930792719,a,male,15,125.92422798789643,,['Sea Sponge'],9,False,Crab moving quickly across rocks.
15,110,70.70564171925655,70,A. Farensis,,False,10.83612984402749,a,male,16,131.4539901731573,,"['Crab (Other Species)', 'Sea Sponge']",8,False,Picking algae from rock surface.
16,190,82.661868114742,30,A. Farensis,,False,74.26308392415955,p,female,17,126.4507894909719,,"['Coral Fragment', 'Mussel', 'Sea Anemone', 'Polychaete Worm']",7,False,Rapid crossing of open sand.
17,150,104.80105423489101,80,A. Farensis,,False,43.05457301222441,s,male,18,143.72502290219242,,"['Shrimp', 'Mussel', 'Crab (Other Species)', 'Sea Sponge', 'Sea Star']",10,False,Claw waving directed at nearby crab.
18,140,88.06742068131074,80,A farensis,,True,12.04932122541927,j,nan,19,140.24502562500984,,"['Mussel', 'Small Fish', 'Shrimp', 'Sea Star', 'Sea Sponge']",6,True,Emerging cautiously from hiding.
19,150,76.84602744286377,60,U. olhanensis,,True,185.5054784627399,s,female,20,126.23421400490999,,"['Small Fish', 'Mussel']",11,True,Climbing barnacle-covered surfaces.
20,90,93.22687856717084,70,A farensis,,False,1241.9324502374538,p,male,21,119.27528736629961,,"['Sea Sponge', 'Algae']",7,False,Color changes during molting.
