,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,13,1.4820734363170365,2,u. olhanen.,-8.01873,False,1.8213846583940123,sub_adult,female,1,20.634068723699897,37.02606,"['Barnacle', 'Crab (Other Species)']",7,Mating behavior with antenna touching.
1,20,5.497955596027582,2,A. Farensis,,False,0.07393775390513119,sub_adult,male or female,2,23.253832234990437,,"['Mussel', 'Algae', 'Sea Anemone']",10,Half buried in sand.
2,53,7.214673159625337,11,A farensis,,False,0.6619316338592404,sub_adult,male,3,25.312795992386178,,['Jellyfish'],9,Climbing submerged rocks.
3,10,2.9411791408113652,6,u. olhanen.,,False,12.234654853980116,juvenile,male,4,21.617734895914634,,"['Algae', 'Shrimp', 'Mussel', 'Crab (Other Species)', 'Sea Star']",8,Emerging cautiously from hiding.
4,21,5.543232656332446,3,A. Farensis,,False,5.139583246258376,adult,nan,5,22.274318157530967,,"['Polychaete Worm', 'Sea Anemone', 'Snail']",8,Moving sideways along sandy bottom.
5,35,6.556524668441397,2,U. olhanensis,,True,7.780127952026892,juvenile, ,6,24.689027680311934,,"['Sea Urchin', 'Sea Star']",5,Searching for mates at twilight.
6,16,3.6050228502721793,5,U. olhanensis,,False,4.269341127613025,sub_adult,female,7,20.48755457134139,,"['Shrimp', 'Hermit Crab']",4,Rapid crossing of open sand.
7,17,6.806885151700355,7,U. olhanensis,,False,16.72122427925518,sub_adult,male,8,20.737390632283642,,"['Crab (Other Species)', 'Small Fish']",7,Picking algae from rock surface.
8,34,4.086997865411929,6,u. olhanen.,,False,1.5379017763650897,pre_puberty,male,9,24.830130563969348,,"['Small Fish', 'Sea Sponge', 'Snail']",7,Using claws to dig into sediment.
9,17,5.133585185257343,6,u. olhanen.,,False,0.7522748809460021,sub_adult,female,10,22.240110775257534,,"['Sea Anemone', 'Hermit Crab', 'Crab (Other Species)']",6,Shaking claws after contact.
10,11,3.494725200144156,7,u. olhanen.,,False,3.0964944020577687,juvenile,male,11,21.648322060270633,,"['Shrimp', 'Sea Sponge', 'Algae']",7,Inspecting discarded crab shell.
11,28,7.720075432210004,3,A farensis,,False,2.684218281941037,pre_puberty,male,12,24.956980445435857,,"['Mussel', 'Hermit Crab']",4,Swimming short distance to escape.
12,35,4.005964305766354,7,A. Farensis,,False,0.4104244266103884,sub_adult,female,13,25.058069158313497,,['Sea Urchin'],6,Climbing seaweed stalks.
13,30,2.949383076764617,6,A farensis,,False,2.2267490658539812,pre_puberty,female,14,22.425173468076796,,['Sea Urchin'],7,Claw snapping at diver.
14,38,9.055708012054316,2,u. olhanen.,,True,4.679026987015469,pre_puberty,-,15,26.279595945795503,,"['Polychaete Worm', 'Coral Fragment', 'Sea Star', 'Crab (Other Species)', 'Algae']",12,Defensive posture when approached.
15,16,6.649029220951734,8,A farensis,,False,4.926030604434039,juvenile,male,16,21.36591742932319,,"['Mussel', 'Snail', 'Crab (Other Species)', 'Sea Anemone']",8,Picking algae from rock surface.
16,17,4.330512155453954,7,U. olhanensis,,False,0.2717894573537223,sub_adult, ,17,23.94686569080988,,['Sea Sponge'],9,Mating behavior with antenna touching.
17,11,7.681261163715099,9,A farensis,,True,2.757259733186754,juvenile,N/R,18,21.159050821282406,,"['Barnacle', 'Polychaete Worm']",10,Feeding on algae scraped from rocks.
18,11,6.541148392209982,2,A farensis,,True,2.4254646482239663,pre_puberty,male,19,22.408482381573215,,['Crab (Other Species)'],7,Climbing seaweed stalks.
19,35,1.2966348628872049,5,A. Farensis,,False,21.099025989563653,sub_adult, ,20,23.62528599548739,,"['Sea Sponge', 'Jellyfish', 'Barnacle', 'Crab (Other Species)', 'Coral Fragment']",12,Exchanging antenna taps.
20,12,6.780893518245003,5,A farensis,,False,3.263198841313581,sub_adult,female,21,21.046763046118638,,['Small Fish'],8,Feeding on small mollusks.
21,28,2.7656597850791393,4,A farensis,,False,9.946337627788067,juvenile, ,22,23.715713775835265,,['Sea Urchin'],9,Feeding on small mollusks.
22,36,3.6945170173025623,4,u. olhanen.,,False,6.64723908096628,pre_puberty, ,23,25.452183906187052,,"['Coral Fragment', 'Sea Star']",5,Stillness in cold water.
23,16,4.573311179775926,2,A farensis,,False,2.2865919653695213,sub_adult,nan,24,21.451092814325136,,"['Mussel', 'Sea Star']",6,Scavenging near tidal pools.
24,21,5.4249117583709205,2,U. olhanensis,,False,1.0766391712267338,sub_adult,male,25,22.701605779671958,,['Crab (Other Species)'],8,Exploring new territory.
25,18,5.628479625193395,7,A. Farensis,,False,18.733270809852524,sub_adult,female,26,23.023705213238554,,"['Small Fish', 'Shrimp', 'Sea Anemone', 'Jellyfish', 'Sea Sponge']",8,Climbing onto submerged logs.
26,22,5.008327830522239,2,U. olhanensis,,False,1.6073946094938012,adult,nan,27,22.477724457162427,,"['Snail', 'Barnacle', 'Coral Fragment', 'Sea Urchin', 'Algae']",6,Social contact with other crabs.
27,8,2.990143042052216,5,A farensis,,False,32.92643375946972,adult,female,28,21.3958593558098,,"['Sea Sponge', 'Algae']",11,Claw snapping in competition.
28,6,2.943160231625169,8,U. olhanensis,,False,4.2023470656239,adult,female,29,20.136593139470936,,['Coral Fragment'],13,Slow movement near seagrass patches.
29,7,4.280031674287547,3,A. Farensis,,False,0.7390491591613945,juvenile,female,30,21.950008449906143,,['Sea Star'],8,Half buried in sand.
30,27,7.184083881872328,4,u. olhanen.,,False,1.59660166712119,pre_puberty, ,31,24.06498646458527,,"['Hermit Crab', 'Shrimp', 'Polychaete Worm', 'Crab (Other Species)']",10,Exploring new territory.
31,10,7.258609530563083,9,A. Farensis,,False,2.156758263773132,pre_puberty,female,32,22.348843138968185,,"['Sea Urchin', 'Hermit Crab', 'Jellyfish']",6,Picking detritus from seabed.
32,25,8.083905768234075,2,u. olhanen.,,False,2.8330368230433165,adult,male,33,22.501052311985806,,['Hermit Crab'],5,Defensive posture when approached.
33,6,3.208814154529466,2,U. olhanensis,,False,0.5438140707202578,sub_adult,male,34,20.132397641810673,,"['Shrimp', 'Snail', 'Coral Fragment', 'Algae']",5,Inspecting discarded crab shell.
34,11,7.469805281568588,5,u. olhanen.,,False,10.910959668295312,pre_puberty, ,35,21.754581676772734,,"['Jellyfish', 'Small Fish', 'Sea Sponge', 'Snail', 'Sea Star']",14,Exchanging antenna taps.
35,48,6.17657042870297,11,A. Farensis,,False,0.5958942704391321,pre_puberty,male,36,26.03991592480257,,"['Hermit Crab', 'Coral Fragment']",9,Territorial display against intruder.
36,6,4.5695208713762705,6,A. Farensis,,False,0.6349115464264047,pre_puberty,male,37,21.43447542640919,,"['Sea Sponge', 'Algae']",8,Sideways walking along bay edge.
37,16,5.154078594658076,2,A. Farensis,,False,1.0096751555622985,pre_puberty,female,38,23.032774013242342,,"['Coral Fragment', 'Snail']",8,Waving claws rhythmically.
38,8,5.95318356799285,6,A. Farensis,,True,0.5942824940901168,sub_adult,female,39,20.170147076778584,,"['Jellyfish', 'Algae', 'Hermit Crab']",7,Pausing frequently during exploration.
39,19,4.506040019761125,3,A. Farensis,,False,28.46373651361362,juvenile,male,40,21.244021611637404,,"['Crab (Other Species)', 'Jellyfish']",10,Territorial display against intruder.
40,10,6.58284687875782,4,A. Farensis,,False,9.40847744707384,juvenile,?,41,20.589129341217955,,"['Sea Star', 'Sea Sponge', 'Shrimp', 'Small Fish']",8,Moving toward warmer water pockets.
41,14,5.100081397446886,3,u. olhanen.,,False,2.45226346324671,adult,male or female,42,22.208212048560632,,"['Algae', 'Sea Anemone', 'Polychaete Worm']",8,Territorial display against intruder.
42,14,5.705435263674068,4,A farensis,,False,5.5553341011736475,pre_puberty,male,43,21.662286834913218,,"['Algae', 'Coral Fragment', 'Barnacle', 'Small Fish', 'Sea Sponge']",9,Claw waving directed at nearby crab.
43,14,4.8589285200182,4,U. olhanensis,,False,0.4891613554021576,pre_puberty,male or female,44,22.53698047691866,,"['Sea Sponge', 'Sea Anemone']",6,Mating behavior with antenna touching.
44,13,5.223366352030599,2,A. Farensis,,True,2.1924386416242485,pre_puberty,male or female,45,22.872577576409967,,"['Mussel', 'Hermit Crab', 'Sea Star']",11,Hiding in sandy burrow.
45,20,6.584016115159015,3,A farensis,,True,2.123057709620137,sub_adult,male,46,23.671361559251814,,"['Hermit Crab', 'Algae', 'Sea Urchin']",8,Displaying dominance by lifting body.
46,9,4.492190568495451,3,u. olhanen.,,False,2.9685984922044546,sub_adult,female,47,21.774946085193715,,"['Jellyfish', 'Sea Anemone', 'Sea Urchin', 'Sea Sponge', 'Hermit Crab']",8,Half buried in sand.
47,17,4.215629133746354,8,U. olhanensis,,False,3.3812801630898557,adult,female,48,22.194837227383704,,"['Sea Anemone', 'Coral Fragment', 'Algae', 'Barnacle', 'Polychaete Worm']",7,Using claws to dig into sediment.
48,27,2.7261900821525398,7,A. Farensis,,False,1.0508681266080564,sub_adult,male,49,24.027744108709584,,"['Crab (Other Species)', 'Hermit Crab']",8,Claw waving directed at nearby crab.
49,25,4.112918145059148,5,A. Farensis,,True,0.2645148416997814,adult,male,50,21.979059434196756,,"['Coral Fragment', 'Algae', 'Shrimp']",9,Mating behavior with antenna touching.
50,16,4.467022844917295,4,u. olhanen.,,False,15.965247625550967,adult,?,51,20.726340965688372,,"['Coral Fragment', 'Small Fish', 'Crab (Other Species)', 'Hermit Crab']",9,Shaking claws after contact.
51,11,8.527799649374566,7,U. olhanensis,,False,19.200814751453642,adult,female,52,21.08711857705911,,['Sea Sponge'],12,Guarding eggs under abdominal flap.
52,13,3.8528054721689653,10,U. olhanensis,,False,0.2966730388112938,adult,female,53,21.415539962182105,,"['Jellyfish', 'Mussel']",8,Mating behavior with antenna touching.
53,11,4.6782827969084755,2,A. Farensis,,False,7.873205908905328,pre_puberty,male,54,21.199782655047635,,"['Snail', 'Sea Sponge', 'Coral Fragment', 'Crab (Other Species)']",8,Emerging cautiously from hiding.
54,24,4.293936407179602,5,A. Farensis,,False,67.89319648596629,pre_puberty,male,55,22.69529972084497,,['Sea Urchin'],9,Stillness in cold water.
55,39,4.842183272358301,3,A. Farensis,,False,11.639214416494864,sub_adult,female,56,25.207670176080864,,"['Sea Star', 'Algae', 'Shrimp', 'Coral Fragment', 'Polychaete Worm']",9,Climbing algae-covered rocks.
56,17,8.143591352126407,5,u. olhanen.,,False,2.6513802728876144,adult,?,57,23.28217094494854,,"['Hermit Crab', 'Sea Anemone', 'Sea Sponge', 'Jellyfish']",8,Climbing algae-covered rocks.
57,43,5.302856707194903,4,U. olhanensis,,False,0.34685967557016983,juvenile,male,58,26.402788808803102,,"['Snail', 'Small Fish', 'Sea Anemone']",7,Exchanging antenna taps.
58,10,5.429540960811772,5,u. olhanen.,,False,6.9011552581879,juvenile,male,59,21.605557538630855,,"['Jellyfish', 'Sea Sponge', 'Shrimp', 'Barnacle', 'Snail']",9,Picking biofilm on submerged wood.
59,22,6.152177320603808,2,U. olhanensis,,True,11.747832902129813,adult,male,60,22.446997363468803,,"['Barnacle', 'Sea Sponge', 'Sea Anemone', 'Hermit Crab', 'Polychaete Worm']",9,Moving toward bait.
60,7,7.1015081778582045,4,u. olhanen.,,False,1.0542116344495154,pre_puberty,N/R,61,20.791935763684283,,"['Small Fish', 'Sea Urchin']",9,Hiding under floating debris.
61,18,2.5411577654788573,5,A. Farensis,,False,0.1473721738636777,pre_puberty,female,62,23.67746700878608,,['Snail'],10,Burrowing into sandy sediment.
62,9,6.563648974170327,2,U. olhanensis,,False,13.474484569168157,adult,female,63,19.4970019867966,,"['Barnacle', 'Polychaete Worm']",7,Camouflaging with surrounding mud.
63,24,6.7025444970236805,8,u. olhanen.,,True,26.274601799654448,pre_puberty,male,64,22.264846507369246,,"['Barnacle', 'Small Fish', 'Jellyfish']",9,Rapid crossing of open sand.
64,11,5.0501224483222185,4,U. olhanensis,,True,0.6041524407505947,adult,male,65,20.53980373096987,,"['Snail', 'Small Fish']",8,Rapid crossing of open sand.
65,9,6.379843928055542,8,A. Farensis,,True,1.075136911707548,pre_puberty,male,66,22.02080600536897,,"['Polychaete Worm', 'Sea Sponge', 'Barnacle', 'Coral Fragment']",9,Retreating into burrow.
66,19,3.4160625843051395,3,U. olhanensis,,False,12.66028766486707,sub_adult,male or female,67,21.687732414207424,,"['Sea Star', 'Hermit Crab', 'Sea Sponge', 'Small Fish', 'Algae']",11,Guarding a small hole in sediment.
67,21,3.6048085447781997,4,A. Farensis,,False,2.1614070404275196,sub_adult,male,68,22.326668031300045,,['Sea Sponge'],4,Guarding eggs under abdominal flap.
68,16,3.998598971940625,4,U. olhanensis,,False,39.807405118338544,juvenile,male or female,69,23.222383046863797,,['Barnacle'],7,Moving toward warmer water pockets.
69,28,5.89836957253062,2,A. Farensis,,False,3.513659646040969,pre_puberty,female,70,22.60586106513867,,"['Sea Anemone', 'Jellyfish']",9,Dragging shell fragment backward.
70,13,6.642319621238158,4,U. olhanensis,,False,3.9925158359983253,pre_puberty, ,71,21.56801374759341,,"['Sea Anemone', 'Polychaete Worm', 'Algae']",9,Territorial display against intruder.
71,23,3.6132511803853653,3,A. Farensis,,True,0.4750807104052803,adult,female,72,23.081642744556678,,"['Crab (Other Species)', 'Algae', 'Barnacle']",9,Hiding in sandy burrow.
72,34,2.6419371605891824,2,A farensis,,False,3.937550078978345,pre_puberty,female,73,24.281122727008132,,['Small Fish'],8,Scavenging near tidal pools.
73,18,3.086106114457076,3,A. Farensis,,True,0.46275879161510985,juvenile,female,74,22.8581853194754,,"['Sea Anemone', 'Polychaete Worm']",9,Slow movement near seagrass patches.
74,19,4.235496800239702,6,A farensis,,False,0.29448354398616083,pre_puberty,nan,75,21.125830913864664,,['Algae'],8,Burrowing into sandy sediment.
75,45,2.10681541366031,6,u. olhanen.,,False,2.1110731801050013,sub_adult,female,76,25.546033473312118,,"['Crab (Other Species)', 'Barnacle']",7,Rapid crossing of open sand.
76,8,2.9208841845473033,2,A. Farensis,,False,14.096875699642366,adult,male,77,21.303966646976548,,"['Sea Urchin', 'Sea Anemone']",8,Feeding on small crustaceans.
77,24,6.342692601526882,5,A. Farensis,,False,3.603037329986428,juvenile,female,78,22.865042810921597,,['Algae'],7,Picking detritus from seabed.
78,21,6.103942998916687,3,A. Farensis,,True,0.3620697311913247,sub_adult,female,79,22.612687049715763,,"['Hermit Crab', 'Polychaete Worm', 'Crab (Other Species)']",12,Swimming short distance to escape.
79,18,3.884752606975389,3,U. olhanensis,,False,12.498452765272903,juvenile,male,80,22.96117990539457,,"['Barnacle', 'Jellyfish', 'Polychaete Worm', 'Coral Fragment']",9,Using claws to dig into sediment.
80,13,2.5317375551756354,7,u. olhanen.,,False,28.286764529949114,pre_puberty,female,81,21.353568987595636,,"['Jellyfish', 'Mussel']",12,Escaping predator silhouette overhead.
81,21,5.616614297628826,2,u. olhanen.,,True,2.3966019388571715,pre_puberty,male,82,22.502119520100422,,"['Snail', 'Sea Sponge']",11,Color changes during molting.
82,24,6.024067341346688,2,U. olhanensis,,True,4.87789767141939,sub_adult,female,83,24.092249040878798,,"['Barnacle', 'Jellyfish', 'Hermit Crab']",8,Sideways walking along bay edge.
83,17,3.9613582677435994,6,U. olhanensis,,False,5.57377265829122,sub_adult,female,84,22.566642348460768,,['Sea Star'],3,Moving toward bait.
84,38,6.163558844287242,5,u. olhanen.,,False,8.9332004079291,juvenile,female,85,24.104231998409233,,"['Coral Fragment', 'Barnacle', 'Sea Sponge', 'Snail', 'Polychaete Worm']",9,Sitting still blending with environment.
85,17,4.376683391240892,4,A. Farensis,,False,3.298522385810798,pre_puberty, ,86,22.780960339192248,,['Snail'],13,Struggling with entangled seaweed.
86,11,3.94642753847587,5,A. Farensis,,False,0.06312051391989491,adult,female,87,22.024380238369083,,['Polychaete Worm'],10,Interacting with small fish nearby.
87,23,3.7806617490040804,9,u. olhanen.,,False,0.6587714877211946,sub_adult,male,88,24.902599036943776,,"['Sea Star', 'Sea Sponge', 'Crab (Other Species)']",9,Climbing seaweed stalks.
88,43,3.4720829063931866,4,A. Farensis,,False,7.503112510763078,pre_puberty,female,89,25.347782094760717,,"['Crab (Other Species)', 'Sea Sponge', 'Sea Urchin', 'Shrimp']",6,Cleaning claws with rubbing motion.
89,12,4.959195432358745,4,A farensis,,True,57.075033995811246,adult,male,90,21.509818233632245,,"['Barnacle', 'Snail', 'Sea Sponge', 'Crab (Other Species)']",9,Interacting with small fish nearby.
90,26,5.757041755295728,2,U. olhanensis,,False,145.52108987024826,juvenile,male,91,19.90006316578738,,"['Polychaete Worm', 'Barnacle']",7,Waving claws rhythmically.
91,11,4.754909655196505,4,U. olhanensis,,False,1.1240618120373842,sub_adult,male,92,21.76323242162063,,['Hermit Crab'],8,Color changes during molting.
92,6,7.256937638151741,6,A. Farensis,,False,3.886696516117559,adult,male,93,21.654365050657596,,['Sea Sponge'],10,Using claws to dig into sediment.
93,17,5.798977098633394,6,u. olhanen.,,False,3.1004148961664364,pre_puberty,?,94,21.874221757572506,,"['Small Fish', 'Snail', 'Jellyfish']",11,Hiding under seagrass blades.
94,10,3.0010247181518146,5,u. olhanen.,,False,3.7069572215151796,adult, ,95,21.52246930578214,,"['Algae', 'Sea Urchin', 'Barnacle', 'Mussel']",9,Escaping from aggressive fish.
95,23,6.786427343531075,4,A. Farensis,,False,19.232436413911767,pre_puberty,male,96,24.65445709106647,,"['Shrimp', 'Hermit Crab', 'Sea Star', 'Crab (Other Species)']",8,Exploring new territory.
96,31,5.852967253505094,3,U. olhanensis,,True,82.70171225115509,juvenile,nan,97,25.106132119253438,,"['Hermit Crab', 'Jellyfish', 'Algae']",8,Retreating quickly from shadow.
97,19,4.2234648516168,7,u. olhanen.,,True,3.3122017624593507,adult,male,98,21.88294021641683,,['Snail'],6,Climbing barnacle-covered surfaces.
98,32,3.676216463339876,2,A farensis,,False,3.253010518554751,sub_adult,male,99,22.532783867756685,,['Algae'],9,Exploring new territory.
99,20,6.055927635079965,4,u. olhanen.,,False,2.257148939919261,sub_adult,female,100,22.02318746737511,,"['Hermit Crab', 'Shrimp']",9,Swimming short distance to escape.
