,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,19,6.679351776926927,5,u. olhanen.,-8.01873,False,5.770093033708068,juvenile,?,1,9.923986485064493,37.02606,"['Barnacle', 'Snail', 'Sea Star', 'Shrimp']",5,Exploring new territory.
1,39,6.152398463190915,6,A farensis,,False,0.36896488837927577,pre_puberty,female,2,14.131276874391157,,['Sea Anemone'],8,Struggling with entangled seaweed.
2,15,6.537675284830333,3,A. Farensis,,False,0.8855228496987317,adult,female,3,14.094950952771665,,"['Small Fish', 'Sea Anemone']",12,Territorial display against intruder.
3,29,6.668274850953353,6,A. Farensis,,False,2.0652463956076903,sub_adult, ,4,13.964981558689763,,"['Coral Fragment', 'Mussel']",5,Mating behavior with antenna touching.
4,16,6.891167274988594,9,A. Farensis,,False,24.847482420447445,adult,male,5,12.597768641277783,,"['Hermit Crab', 'Shrimp', 'Jellyfish', 'Snail', 'Barnacle']",11,Moving toward warmer water pockets.
5,27,6.174090263099243,4,A. Farensis,,False,6.748276135328489,sub_adult,female,6,11.989191146683686,,"['Mussel', 'Jellyfish', 'Polychaete Worm', 'Crab (Other Species)']",9,Dragging shell fragment backward.
6,71,7.729438691539325,5,A farensis,,False,2.1550161473296523,pre_puberty,male,7,18.53091431980257,,"['Shrimp', 'Jellyfish', 'Coral Fragment', 'Barnacle']",7,Camouflaging with surrounding mud.
7,13,5.33793376797297,3,A. Farensis,,False,3.7163002057704078,pre_puberty,female,8,13.2199801611513,,"['Barnacle', 'Shrimp', 'Sea Anemone', 'Small Fish']",7,Retreating into burrow.
8,10,7.362738433777216,3,A. Farensis,,False,6.668894526720477,juvenile,male,9,11.017373633703121,,"['Sea Star', 'Sea Anemone']",9,Retreating into burrow.
9,40,6.740764086785745,4,A. Farensis,,True,30.611280686815714,juvenile,male,10,14.929049231952838,,"['Small Fish', 'Sea Anemone', 'Barnacle', 'Sea Sponge']",6,Sitting still blending with environment.
10,50,5.001058013218792,4,A farensis,,True,2.536347492937169,juvenile, ,11,15.658553225599022,,['Snail'],8,Interacting with small fish nearby.
11,26,6.246574202685227,9,A farensis,,True,0.6916796337373466,adult,nan,12,13.184072573676325,,"['Jellyfish', 'Snail', 'Algae']",6,Claw snapping in competition.
12,20,6.762135268074388,6,u. olhanen.,,False,6.0067876642957145,sub_adult, ,13,11.90324853016807,,"['Hermit Crab', 'Sea Anemone', 'Jellyfish', 'Algae', 'Mussel']",8,Camouflaging with surrounding mud.
13,58,4.440390110826913,5,A. Farensis,,False,1.916976927545854,sub_adult,female,14,16.112853662612572,,"['Shrimp', 'Algae', 'Mussel']",8,Escaping predator silhouette overhead.
14,35,4.770395884807253,10,A. Farensis,,False,0.6784693034261603,pre_puberty,male,15,13.925370863547029,,"['Small Fish', 'Mussel', 'Crab (Other Species)']",10,Cleaning claws with rubbing motion.
15,29,8.764660361158702,6,U. olhanensis,,False,97.94814480174232,sub_adult,male,16,15.576383293301971,,"['Barnacle', 'Shrimp', 'Sea Star', 'Jellyfish']",8,Interacting with small fish nearby.
16,31,5.281625157205414,11,A farensis,,False,9.639757418708244,pre_puberty,male,17,13.01506404353618,,"['Sea Urchin', 'Snail']",5,Defensive posture when approached.
17,41,7.509402294131869,7,A. Farensis,,False,25.842512686318532,sub_adult,male,18,13.522189913151015,,"['Hermit Crab', 'Sea Urchin', 'Polychaete Worm']",8,Claw snapping in competition.
18,43,4.449116828839735,3,u. olhanen.,,False,0.5324316423513648,pre_puberty, ,19,17.963836825707425,,"['Sea Sponge', 'Mussel', 'Sea Anemone']",9,Vibrating antennae in water currents.
19,12,4.437114348895117,3,A. Farensis,,False,17.28392963136989,sub_adult,male,20,10.538458298663814,,['Coral Fragment'],11,Feeding on algae scraped from rocks.
20,25,2.600021894927092,5,A. Farensis,,True,15.63048570817338,juvenile, ,21,12.696480048514369,,"['Sea Urchin', 'Small Fish']",7,Inspecting discarded crab shell.
21,59,10.991622499151774,10,A. Farensis,,True,8.966355504763705,sub_adult,female,22,15.496876886652917,,['Small Fish'],8,Moving toward warmer water pockets.
22,20,5.434243061905714,3,A farensis,,True,8.818592205795444,pre_puberty,female,23,12.829301127657022,,"['Coral Fragment', 'Sea Sponge', 'Hermit Crab', 'Sea Star', 'Polychaete Worm']",6,Moving toward bait.
23,21,6.524985843832774,3,A. Farensis,,False,1.2247007652709612,adult,male,24,13.779059184219175,,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Sponge']",9,Searching for food in tidal pools.
24,78,3.581936697879546,4,A farensis,,False,4.795635216418688,pre_puberty,female,25,20.23524093154476,,"['Hermit Crab', 'Polychaete Worm']",10,Stillness in cold water.
25,20,8.332111781875618,3,A. Farensis,,False,23.089382379898424,adult,female,26,12.790795201222732,,"['Coral Fragment', 'Mussel']",8,Moving toward warmer water pockets.
26,40,4.609750745604663,3,u. olhanen.,,False,1.1456029046897218,sub_adult,nan,27,12.626679517293002,,"['Hermit Crab', 'Coral Fragment', 'Jellyfish']",9,Scavenging near tidal pools.
27,28,7.282312801574209,3,A. Farensis,,True,1.099853671712665,sub_adult, ,28,12.617764262174889,,"['Polychaete Worm', 'Algae', 'Barnacle']",5,Hiding in sandy burrow.
28,14,6.632203943907751,5,A. Farensis,,False,7.101283835388943,sub_adult,?,29,11.270045130121808,,"['Hermit Crab', 'Shrimp', 'Barnacle', 'Algae', 'Coral Fragment']",11,Feeding on detritus in shallow water.
29,40,5.198042151528752,5,u. olhanen.,,False,6.798836241838217,sub_adult,male or female,30,14.308023893308224,,"['Sea Anemone', 'Polychaete Worm', 'Sea Sponge', 'Small Fish']",7,Emerging cautiously from hiding.
30,36,6.433239394916469,4,A farensis,,False,4.045587628764666,pre_puberty, ,31,15.908192804476228,,"['Hermit Crab', 'Small Fish', 'Polychaete Worm', 'Sea Star', 'Mussel']",9,Climbing seaweed stalks.
31,29,4.615386407111049,6,A farensis,,False,12.071672702009122,pre_puberty,male,32,12.937413881461145,,['Coral Fragment'],8,Using claws to dig into sediment.
32,41,6.356851767383033,3,u. olhanen.,,False,2.4244488776618773,pre_puberty,N/R,33,15.27522856322492,,['Barnacle'],5,Climbing vertical rock face.
33,22,7.3260617707695985,5,U. olhanensis,,False,0.5237733384274729,pre_puberty,male,34,12.591884211483414,,"['Snail', 'Shrimp', 'Sea Urchin', 'Sea Star', 'Algae']",9,Inspecting discarded crab shell.
34,52,5.701837539209297,6,u. olhanen.,,False,4.080443255327277,juvenile,male or female,35,16.075240675037996,,"['Shrimp', 'Barnacle', 'Jellyfish', 'Sea Anemone', 'Mussel']",8,Claw snapping at diver.
35,22,5.870413627671717,4,A. Farensis,,True,26.276329826758317,sub_adult,female,36,11.80201127727441,,"['Barnacle', 'Sea Anemone', 'Sea Sponge', 'Sea Star']",7,Slow movement near seagrass patches.
36,33,9.419926966631802,5,A farensis,,True,1.4847534663670496,juvenile,male,37,11.970832564033298,,"['Hermit Crab', 'Algae', 'Small Fish', 'Coral Fragment', 'Sea Anemone']",7,Interaction with hermit crabs.
