,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
0,u. olhanen.,male,adult,True,Foraging through tangled seagrass roots.,['Polychaete Worm'],6.0,42.0,38.615128932912555,56.528459368825246,44.30494809205048,25.0,2022-05-30,37.02606,-8.01873,0
1,u. olhanen.,male,sub_adult,,Adopting threatening stance when approached.,['Snail'],6.0,16.25,15.782089317268863,19.603397321196653,17.4051490250491,25.0,2022-05-30,,,1
2,A farensis,male,pre_puberty,,Emerging slowly after perceived threat.,['Jellyfish'],11.0,18.0,17.397147837196158,22.80219263295903,18.019171685838874,26.0,2022-05-30,,,2
3,A farensis,female,sub_adult,True,Swimming briefly to avoid disturbance.,"['Sea Anemone', 'Snail']",10.0,49.05835075152898,37.91796917404566,56.332708681574545,53.41541334756904,26.0,2022-05-30,,,3
4,Ucides alvorensis,female,pre_puberty,False,Camouflaging with nearby mud.,"['Snail', 'Polychaete Worm', 'Hermit Crab']",9.0,17.09392844581857,19.867994551771055,25.079446099602663,18.566300825772757,27.0,2022-05-30,,,4
5,A. Farensis,male,adult,,Darting away in response to sudden shadow.,"['Hermit Crab', 'Sea Urchin', 'Sea Star', 'Crab (Other Species)', 'Jellyfish']",7.0,78.0,73.10687978048001,101.93072993719424,82.67977149245394,25.0,2022-05-30,,,5
6,U. olhanensis,male,juvenile,,Lying still to avoid detection.,"['Barnacle', 'Sea Anemone']",8.0,5.0,5.53226642883727,8.151559961605505,5.183995430748044,24.0,2022-05-30,,,6
7,u. olhanen.,male,adult,,Consuming algae scraped from barnacles.,['Sea Anemone'],8.0,90.0,90.9312189990813,136.05915142420255,94.26021085897729,26.0,2022-05-30,,,7
8,u. olhanen.,male,juvenile,,Taking cover beneath seagrass leaves.,"['Snail', 'Sea Urchin', 'Sea Sponge', 'Sea Anemone', 'Hermit Crab']",8.0,10.0,12.648314117202064,18.727459768958575,10.819014736623567,24.0,2022-05-30,,,8
9,u. olhanen.,male,adult,,Feeding on small crustaceans in crevices.,"['Crab (Other Species)', 'Jellyfish', 'Barnacle']",9.0,52.5,51.543909756951145,67.90204390118257,53.85895453758832,26.0,2022-05-30,,,9
10,u. olhanen.,male or female,adult,True,Vibrating antennae in flowing current.,"['Sea Sponge', 'Small Fish', 'Snail', 'Mussel']",11.0,46.5,45.56404561101293,65.23032750266114,46.75826301525378,26.0,2022-05-30,,,10
11,u. olhanen.,female,juvenile,False,Lying still to avoid detection.,['Mussel'],7.0,13.206218848069037,17.786290774835926,21.537324741430577,13.307549944253115,27.0,2022-05-30,,,11
12,u. olhanen.,female,adult,False,Performing dominance display by body lifting.,"['Sea Urchin', 'Sea Anemone']",11.0,16.638411498786844,17.69287680857025,21.855841455399332,18.183313874824346,25.0,2022-05-30,,,12
13,A. Farensis,female,sub_adult,False,Scaling steep rock faces near shore.,"['Small Fish', 'Jellyfish', 'Shrimp', 'Polychaete Worm']",9.0,36.07892672970695,34.01755582254565,40.85029959955779,38.253879430094756,25.0,2022-05-30,,,13
14,A farensis,female,sub_adult,True,Progressing cautiously through new area.,"['Shrimp', 'Mussel', 'Sea Sponge']",10.0,14.380082283988568,12.794811700608188,15.698514632114941,14.495745935557276,26.0,2022-05-30,,,14
15,A farensis,male,pre_puberty,,Foraging through tangled seagrass roots.,"['Algae', 'Shrimp', 'Barnacle']",8.0,14.25,11.821799752109067,17.10784396854115,15.056317184027495,26.0,2022-05-30,,,15
16,A. Farensis,male,adult,,Mating ritual involving antennae brushing.,"['Algae', 'Polychaete Worm', 'Hermit Crab', 'Coral Fragment', 'Shrimp']",8.0,61.5,59.569383099292054,81.11118893576669,65.06496187112937,26.0,2022-05-30,,,16
17,A farensis,female,juvenile,True,Picking algae carefully off rock faces.,"['Algae', 'Sea Star', 'Barnacle']",9.0,11.627837030503558,7.8964375316968205,11.494531387175641,11.668445132259011,26.0,2022-05-30,,,17
18,U. olhanensis,male,adult,,Adopting threatening stance when approached.,['Sea Sponge'],6.0,37.5,40.559439832529776,48.90634508992159,37.92804380444253,23.0,2022-05-30,,,18
19,A farensis,female,pre_puberty,False,Swiftly dashing across exposed sand.,"['Sea Sponge', 'Snail', 'Polychaete Worm', 'Algae']",8.0,9.110689272572918,5.934855192419963,7.264685848772169,9.150797861817198,24.0,2022-05-30,,,19
20,u. olhanen.,female,juvenile,True,Vibrating antennae in flowing current.,"['Sea Sponge', 'Coral Fragment', 'Snail', 'Hermit Crab']",6.0,10.299610553260047,12.453620511232893,17.005991542739753,10.628606031669259,24.0,2022-05-30,,,20
21,U. olhanensis,female,sub_adult,False,Traversing algae-slick rock surfaces.,"['Snail', 'Jellyfish']",9.0,13.272562581166584,11.64065706324774,14.86733920984803,14.46816318567704,25.0,2022-05-30,,,21
22,Ucides alvorensis,nan,adult,,Rhythmic waving as social cue.,"['Sea Urchin', 'Sea Anemone', 'Shrimp']",7.0,24.0,25.566072328566477,34.106282961468835,26.15812065220674,25.0,2022-05-30,,,22
23,A. Farensis,female,pre_puberty,True,Displaying territorial behavior against intruder.,"['Coral Fragment', 'Barnacle', 'Sea Sponge']",8.0,12.407672881261306,17.81449524516689,25.896947739518435,12.723070127586418,25.0,2022-05-30,,,23
24,A farensis,male,adult,,Collecting biofilm from sunken wood.,['Jellyfish'],8.0,45.0,48.258265239653014,60.08184673140014,47.20578974687253,27.0,2022-05-30,,,24
25,A farensis,male,juvenile,,Feeding on decaying matter among rocks.,"['Polychaete Worm', 'Sea Urchin']",8.0,13.0,14.864963220024181,18.047854526940505,13.395692003889964,26.0,2022-05-30,,,25
26,A farensis,male,sub_adult,,Consuming algae scraped from barnacles.,"['Hermit Crab', 'Mussel']",12.0,11.25,11.666079410508713,15.598762408081049,11.27983217998097,26.0,2022-05-30,,,26
27,A. Farensis,female,pre_puberty,False,Slowly navigating around seagrass beds.,"['Barnacle', 'Sea Urchin', 'Sea Sponge']",9.0,17.519890602223153,20.312680311184355,25.645242492887977,18.64829719904721,25.0,2022-05-30,,,27
28,A farensis,male,adult,,Foraging through tangled seagrass roots.,"['Small Fish', 'Sea Urchin', 'Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)']",8.0,54.0,48.649281760223595,62.18285027318926,58.151148267185754,26.0,2022-05-30,,,28
29,U. olhanensis,female,sub_adult,True,"Stationary, blending into rocky backdrop.","['Small Fish', 'Sea Urchin', 'Hermit Crab', 'Coral Fragment']",7.0,47.98413416386658,48.436216549117226,59.17615642824224,48.48424425123177,26.0,2022-05-30,,,29
30,u. olhanen.,female,juvenile,False,Scavenging at the edge of tidal pools.,"['Crab (Other Species)', 'Jellyfish']",6.0,16.482349569521375,14.399790677327912,19.882428705877523,17.771239379531078,26.0,2022-05-30,,,30
31,U. olhanensis,male,sub_adult,,Sifting through sediment for scraps.,"['Barnacle', 'Sea Sponge', 'Sea Urchin', 'Small Fish']",10.0,31.25,31.8587933114437,44.550205154171714,31.810629342509458,25.0,2022-05-30,,,31
32,u. olhanen.,female,pre_puberty,False,Sifting through sediment for scraps.,"['Shrimp', 'Sea Star', 'Barnacle']",11.0,14.488477271442731,17.947756802034316,24.227846766797235,15.022578634557311,25.0,2022-05-30,,,32
33,A farensis,female,sub_adult,False,Waving claw in signal to another crab.,"['Small Fish', 'Snail', 'Crab (Other Species)', 'Sea Urchin']",9.0,33.20044355698599,-999.0,51.08873735484361,34.27351483886605,26.0,2022-05-30,,,33
34,u. olhanen.,male,adult,,Filtering detritus from shallow bottom.,"['Barnacle', 'Small Fish', 'Polychaete Worm', 'Shrimp', 'Snail']",6.0,48.0,50.757884131241745,72.63154403198304,48.04780713058926,27.0,2022-05-30,,,34
35,u. olhanen.,male,pre_puberty,,Staying half-submerged in loose sand.,['Small Fish'],6.0,4.5,3.9004243212097407,5.546318964083149,4.826435755897319,26.0,2022-05-30,,,35
36,A. Farensis,male,pre_puberty,,Escaping from pursuing predator silhouette.,"['Shrimp', 'Barnacle', 'Algae', 'Sea Anemone', 'Hermit Crab']",9.0,19.5,17.801594332720533,25.96124937888533,20.2846208455726,26.0,2022-05-30,,,36
37,u. olhanen.,male,sub_adult,,Interaction with nearby hermit crab.,['Jellyfish'],7.0,38.75,43.62513152890861,61.05980695245135,41.0430395480933,25.0,2022-05-30,,,37
38,u. olhanen.,male,adult,,Rapid clawing during feeding bouts.,"['Jellyfish', 'Hermit Crab', 'Sea Sponge']",9.0,39.0,37.56102872994969,53.384925804054774,39.98423551735607,26.0,2022-05-30,,,38
39,u. olhanen.,female,adult,False,Darting away in response to sudden shadow.,"['Mussel', 'Algae', 'Hermit Crab', 'Shrimp']",11.0,10.510581512656344,11.114743795537137,13.988358133196723,11.22350017402681,25.0,2022-05-30,,,39
