,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,220,34.18725729351621,20,A farensis,-7.99163,False,20.09227934413261,s, ,1,186.38418738014906,37.01025,"['Jellyfish', 'Crab (Other Species)', 'Polychaete Worm', 'Shrimp', 'Barnacle']",7,False,Sideways walking along bay edge.
1,160,61.0021788849686,70,A. Farensis,,False,1500.0,a,male,2,195.12660714488044,,"['Barnacle', 'Crab (Other Species)', 'Sea Urchin', 'Jellyfish']",6,False,Moving toward bait.
2,180,90.18885333349844,50,U. olhanensis,,False,28.002315255622943,j,male,3,183.03841028311663,,"['Sea Urchin', 'Sea Sponge']",6,False,Escaping from aggressive fish.
3,250,63.9964554199523,30,A farensis,,False,378.2610901578704,j,female,4,186.73050701371946,,['Hermit Crab'],7,False,Feeding on algae scraped from rocks.
4,130,87.3481475819828,60,A farensis,,False,24.351675062307603,s,female,5,199.54935974462717,,"['Crab (Other Species)', 'Algae', 'Hermit Crab', 'Coral Fragment', 'Sea Star']",6,False,Cleaning claws with rubbing motion.
5,120,62.71244704778176,90,A farensis,,False,5.775335442301847,a,male,6,208.59451454758863,,"['Sea Urchin', 'Jellyfish']",11,False,Territorial display against intruder.
6,50,34.80847147724967,70,A farensis,,False,255.90180480433472,s,female,7,178.4138167842658,,['Sea Sponge'],6,False,Scavenging near tidal pools.
7,240,63.90345959910245,50,A. Farensis,,False,39.30796185777262,p,N/R,8,184.46565608003507,,"['Coral Fragment', 'Sea Star', 'Mussel']",8,False,Hiding under floating debris.
8,110,32.16781223321168,40,u. olhanen.,,False,40.348325567613514,p,male,9,204.23221103338102,,['Small Fish'],8,False,Cleaning claws with rubbing motion.
9,240,54.956685922231465,30,A. Farensis,,False,12.313973879905088,a, ,10,176.63037769092514,,"['Algae', 'Crab (Other Species)', 'Jellyfish']",8,False,Claw snapping at diver.
10,290,32.9044526641744,20,A farensis,,True,1500.0,p,female,11,189.08801116812037,,"['Coral Fragment', 'Sea Sponge', 'Hermit Crab']",12,True,Searching for food in tidal pools.
11,70,63.55706443939024,30,A. Farensis,,False,379.4530675037709,s,male,12,191.83797214716122,,"['Mussel', 'Sea Sponge', 'Shrimp', 'Coral Fragment', 'Sea Star']",6,False,Interaction with hermit crabs.
12,290,76.18724716666591,30,A. Farensis,,False,67.02550074720503,j,male,13,208.67986771909574,,"['Small Fish', 'Sea Anemone', 'Sea Sponge']",9,False,Interacting with small fish nearby.
13,120,71.62279405224635,60,u. olhanen.,,False,68.13175517434938,s,male,14,182.71324545246455,,['Barnacle'],6,False,Waving claws rhythmically.
14,100,40.47803454473525,40,A. Farensis,,True,1678.8015127326576,s,nan,15,210.84180107884498,,['Coral Fragment'],7,True,Climbing seaweed stalks.
15,130,36.670139115091295,90,A farensis,,False,75.71056557525596,j, ,16,159.53506763691837,,['Barnacle'],5,False,Feeding on detritus in shallow water.
16,250,35.40262462426608,40,A. Farensis,,False,92.43164916894295,s,female,17,194.87720016583006,,"['Hermit Crab', 'Polychaete Worm', 'Sea Star', 'Sea Anemone']",7,False,Using claws to dig into sediment.
17,80,32.26283879926906,20,A. Farensis,,False,132.53377638979597,p,male,18,157.30278718804522,,"['Shrimp', 'Polychaete Worm', 'Jellyfish', 'Barnacle']",8,False,Hiding under floating debris.
18,50,35.37439894410449,140,A farensis,,True,39.331052368141776,p,female,19,177.99808097322483,,"['Hermit Crab', 'Coral Fragment', 'Sea Sponge', 'Sea Anemone', 'Snail']",6,True,Escaping from aggressive fish.
19,70,56.87945864770326,20,A farensis,,True,1500.0,s,male or female,20,189.1856498147146,,"['Snail', 'Jellyfish', 'Sea Anemone', 'Sea Star', 'Algae']",7,True,Retreating into burrow.
20,250,55.37488780213134,70,A farensis,,True,259.93678991519585,s,male,21,198.47664538966677,,"['Polychaete Worm', 'Sea Star', 'Small Fish', 'Sea Sponge', 'Sea Anemone']",7,True,Territorial display against intruder.
21,190,48.31882108362947,60,A farensis,,True,1273.2844268079298,s,?,22,177.48761468832066,,"['Sea Star', 'Sea Sponge', 'Sea Anemone']",8,True,Claw waving directed at nearby crab.
22,190,56.47271833082975,60,u. olhanen.,,False,76.45283329336993,p,female,23,183.641165785446,,"['Sea Sponge', 'Sea Urchin', 'Shrimp', 'Sea Star', 'Small Fish']",8,False,Moving toward warmer water pockets.
