,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
0,19,6.300091896525304,2,A. Farensis,-7.99163,False,0.8826714710219289,sub_adult,male,1,16.565553371510948,37.01025,"['Small Fish', 'Coral Fragment', 'Jellyfish']",10,False,Interacting with small fish nearby.
1,37,9.608001048401183,4,u. olhanen.,,False,5.841831434805721,sub_adult,male,2,16.890294225543823,,"['Coral Fragment', 'Sea Star', 'Barnacle', 'Snail']",13,False,Moving sideways along sandy bottom.
2,30,5.679585709641919,4,A. Farensis,,False,3.1774506888072573,adult,?,3,17.770522628381798,,"['Polychaete Worm', 'Shrimp', 'Sea Star', 'Sea Anemone']",8,False,Hiding under floating debris.
3,38,4.332195499382754,5,U. olhanensis,,False,7.771354216859482,adult,female,4,15.680493415140804,,"['Sea Urchin', 'Mussel', 'Sea Sponge', 'Algae']",5,False,Slow movement near seagrass patches.
4,21,4.822545507430842,3,A farensis,,False,6.028656256139432,sub_adult,female,5,15.194659237792612,,['Sea Urchin'],10,False,Slow movement near seagrass patches.
5,11,4.124071288987735,6,u. olhanen.,,False,10.385361056903077,sub_adult,male,6,17.633388431564594,,['Mussel'],4,False,Pausing frequently during exploration.
6,25,8.023579103762057,4,A. Farensis,,False,4.53012347208267,pre_puberty,male,7,18.345681141423373,,"['Sea Anemone', 'Crab (Other Species)', 'Sea Star', 'Polychaete Worm', 'Snail']",6,False,Defensive posture when approached.
7,16,7.247236279895622,6,A farensis,,False,4.451639468602256,sub_adult,male,8,16.107382227907372,,"['Algae', 'Crab (Other Species)', 'Polychaete Worm']",8,False,Guarding a small hole in sediment.
8,38,4.317060739129196,2,A farensis,,False,0.027958361683474316,juvenile,male,9,17.29986553601637,,"['Sea Urchin', 'Sea Anemone', 'Sea Sponge']",6,False,Crab moving quickly across rocks.
9,15,6.061828024719568,4,A farensis,,False,0.5724288661313249,sub_adult,male,10,18.254255380504834,,"['Sea Urchin', 'Sea Anemone', 'Crab (Other Species)']",8,False,Foraging among seagrass roots.
10,17,7.353102806101148,5,u. olhanen.,,True,0.367984742878954,adult,male,11,16.512935738553523,,"['Crab (Other Species)', 'Snail', 'Algae', 'Sea Anemone', 'Shrimp']",6,True,Feeding on algae scraped from rocks.
