,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,20,4.885035627288651,6,A farensis,-7.99163,False,1.1168060435271638,sub_adult,male,1,13.53313910461257,37.01025,"['Sea Star', 'Polychaete Worm']",8,Moving sideways along sandy bottom.
1,12,6.301157570670716,3,U. olhanensis,,False,1.0111770648384484,pre_puberty,male,2,14.149859994573006,,"['Sea Star', 'Sea Urchin', 'Crab (Other Species)', 'Small Fish']",12,Climbing seaweed stalks.
2,31,6.329933709202125,2,A farensis,,False,5.355397977990139,juvenile,male,3,14.146949066570782,,"['Snail', 'Sea Anemone', 'Sea Sponge', 'Sea Urchin']",9,Shaking claws after contact.
3,25,7.000415352919204,7,A. Farensis,,False,25.120887437349964,sub_adult,male,4,10.012107621238272,,"['Snail', 'Barnacle', 'Sea Sponge', 'Coral Fragment', 'Sea Urchin']",10,Shaking claws after contact.
4,10,7.606411483788615,5,A. Farensis,,False,4.434396615123597,juvenile,male,5,11.869719637324794,,"['Small Fish', 'Jellyfish']",9,Pausing frequently during exploration.
5,7,8.777465679859468,4,A farensis,,True,2.98004893575329,sub_adult,male,6,11.92296068434556,,"['Polychaete Worm', 'Sea Urchin', 'Snail', 'Jellyfish', 'Mussel']",8,Climbing vertical rock face.
6,9,5.921918789095209,6,A. Farensis,,False,20.58994104426424,pre_puberty, ,7,15.095918581151668,,"['Sea Star', 'Mussel', 'Snail', 'Hermit Crab', 'Sea Urchin']",8,Camouflaging with surrounding mud.
7,10,6.046440671631862,2,U. olhanensis,,False,0.5669393830553873,pre_puberty,male,8,12.055253906782143,,['Shrimp'],9,Hiding in sandy burrow.
8,15,4.912624948468972,4,A. Farensis,,False,0.0692142989162893,pre_puberty,male,9,15.853032587529121,,"['Sea Sponge', 'Shrimp', 'Mussel', 'Jellyfish']",10,Climbing algae-covered rocks.
9,18,5.69599689426911,3,u. olhanen.,,False,0.24681288317427505,juvenile,male,10,12.229747682949851,,['Shrimp'],11,Moving sideways along sandy bottom.
10,14,5.420666749151927,4,A farensis,,False,0.21055795695094312,juvenile,nan,11,13.776636875280282,,"['Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Snail', 'Sea Urchin']",10,Claw snapping at diver.
11,30,8.897257379087291,5,u. olhanen.,,True,2.1453637898261633,sub_adult,female,12,16.13297989951217,,"['Mussel', 'Polychaete Worm', 'Snail', 'Sea Anemone', 'Crab (Other Species)']",7,Picking biofilm on submerged wood.
12,28,5.7708126040603345,3,A farensis,,False,3.364646177489915,adult,female,13,11.803063860968392,,['Polychaete Worm'],9,Sitting still blending with environment.
13,7,3.446979673190038,6,A. Farensis,,False,4.479350083171186,sub_adult,nan,14,16.40471332204348,,"['Shrimp', 'Jellyfish']",10,Territorial display against intruder.
14,27,2.789386416336316,3,u. olhanen.,,False,0.8352087936593737,sub_adult,male,15,13.479706478194842,,"['Sea Urchin', 'Hermit Crab', 'Sea Anemone', 'Coral Fragment', 'Sea Sponge']",10,Climbing submerged rocks.
15,46,6.125640298643507,5,A farensis,,False,2.597346295890618,sub_adult,female,16,10.04967671165832,,['Polychaete Worm'],7,Hiding in sandy burrow.
16,29,6.8356320154701535,3,A. Farensis,,False,2.519250289730633,adult,male,17,12.2072693743252,,"['Sea Anemone', 'Shrimp', 'Jellyfish', 'Algae', 'Sea Star']",9,Rapid crossing of open sand.
17,44,6.520933494222663,6,A farensis,,True,150.0,pre_puberty,male,18,12.526621979226872,,"['Coral Fragment', 'Sea Star']",9,Picking detritus from seabed.
18,33,8.456166495063433,7,U. olhanensis,,True,0.7402224989815196,sub_adult, ,19,13.134555274390555,,"['Snail', 'Small Fish', 'Hermit Crab', 'Coral Fragment']",10,Color changes during molting.
19,20,7.2356744064866225,2,A. Farensis,,False,1.9615558929099528,sub_adult,male,20,13.62621893326512,,"['Sea Anemone', 'Hermit Crab', 'Jellyfish', 'Coral Fragment', 'Sea Sponge']",5,Feeding on algae scraped from rocks.
