,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
0,15,14.429856309213818,5,A farensis,-7.99163,False,10.543208953859537,pre_puberty,male,1,15.597450976024328,37.01025,"['Sea Star', 'Barnacle', 'Mussel']",9,False,Interaction with hermit crabs.
1,31,12.858798091497,2,A. Farensis,,False,91.12817288836499,adult,female,2,17.121784946581627,,['Sea Sponge'],8,False,Slow movement near seagrass patches.
2,26,15.98664900248032,2,u. olhanen.,,False,173.62064434946765,adult,male,3,16.906643025911514,,"['Hermit Crab', 'Jellyfish', 'Crab (Other Species)', 'Snail', 'Barnacle']",6,False,Exchanging antenna taps.
3,17,14.978436593631177,4,u. olhanen.,,False,41.56271859206463,pre_puberty,nan,4,16.735571549835385,,"['Jellyfish', 'Algae', 'Small Fish', 'Snail', 'Sea Urchin']",7,False,Defensive posture when approached.
4,17,14.096116225127831,3,A farensis,,True,11.875492580346812,sub_adult,male,5,15.207288538215302,,"['Sea Urchin', 'Sea Star', 'Barnacle']",10,True,Displaying dominance by lifting body.
5,35,13.087230645345318,5,A. Farensis,,False,55.025159974962975,pre_puberty,male,6,16.451268463488578,,['Barnacle'],10,False,Sitting still blending with environment.
6,29,14.109124234899607,4,U. olhanensis,,False,10.469967537569936,sub_adult,male,7,14.941697797392886,,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Jellyfish']",10,False,Exchanging antenna taps.
7,17,15.063083541384705,6,A. Farensis,,False,0.5522522661162056,juvenile,male,8,14.866375007453895,,"['Small Fish', 'Sea Anemone']",3,False,Pausing frequently during exploration.
8,15,12.482216635128035,4,A. Farensis,,False,104.6776736399894,sub_adult, ,9,14.534690909890287,,['Hermit Crab'],9,False,Picking algae from rock surface.
9,13,12.370272491626974,7,A. Farensis,,True,9.43966151080849,sub_adult,male,10,15.320806828349387,,['Shrimp'],6,True,Feeding on algae scraped from rocks.
10,17,14.718821303808433,2,A farensis,,False,10.72795281685432,sub_adult,female,11,13.948995221315439,,"['Sea Sponge', 'Sea Star', 'Polychaete Worm', 'Sea Anemone']",8,False,Picking detritus from seabed.
11,22,14.887085693070658,2,U. olhanensis,,True,61.44873199998785,sub_adult,male,12,14.614575690903267,,['Sea Anemone'],9,True,Dragging shell fragment backward.
12,31,13.482321453714535,4,A. Farensis,,False,12.971269213149295,sub_adult,male,13,14.52696417460746,,"['Barnacle', 'Snail', 'Coral Fragment']",13,False,Retreating quickly from shadow.
13,34,13.148126727448766,3,A. Farensis,,False,16.40988221880603,adult, ,14,16.406919342694735,,"['Shrimp', 'Sea Sponge', 'Sea Urchin', 'Sea Star']",6,False,Rapid claw movement while feeding.
14,34,16.31259862179548,8,A farensis,,False,13.492159072794738,pre_puberty,female,15,13.987153655752751,,"['Polychaete Worm', 'Shrimp']",7,False,Social contact with other crabs.
15,22,13.483508249177005,2,A. Farensis,,False,48.78681242952856,adult,male,16,16.29836336636855,,"['Crab (Other Species)', 'Coral Fragment', 'Sea Urchin']",9,False,Burrowing into sandy sediment.
16,35,15.045219258026451,10,U. olhanensis,,False,6.709727718045849,pre_puberty,male,17,17.698302365287002,,['Sea Urchin'],10,False,Retreating quickly from shadow.
17,28,13.909131071293473,8,U. olhanensis,,False,28.35566675830787,adult,male or female,18,16.414154553979095,,"['Shrimp', 'Mussel', 'Jellyfish', 'Sea Sponge']",13,False,Climbing algae-covered rocks.
18,11,14.687042317266062,8,A. Farensis,,False,32.88848088613222,pre_puberty, ,19,15.027246552874754,,"['Mussel', 'Sea Sponge', 'Shrimp']",5,False,Escaping from aggressive fish.
19,16,14.119452313710033,2,A farensis,,False,7.905709029286962,sub_adult,male,20,14.746175020510785,,['Hermit Crab'],5,False,Foraging among seagrass roots.
20,13,14.171940956456222,5,A. Farensis,,False,26.342224220825074,sub_adult,male,21,14.07539230655115,,"['Coral Fragment', 'Shrimp', 'Algae']",6,False,Climbing algae-covered rocks.
21,24,16.030417181475805,2,A farensis,,False,97.42258728472218,sub_adult,nan,22,16.03944160492706,,"['Sea Urchin', 'Algae', 'Polychaete Worm', 'Jellyfish']",9,False,Scavenging near tidal pools.
22,19,12.605791637189602,3,A. Farensis,,False,16.759082301774384,sub_adult,?,23,14.426994807648416,,"['Sea Urchin', 'Sea Sponge', 'Jellyfish', 'Algae', 'Polychaete Worm']",5,False,Escaping from aggressive fish.
23,9,13.66564265515512,3,U. olhanensis,,True,38.76172119948663,sub_adult,male,24,13.760661040356174,,"['Sea Star', 'Coral Fragment', 'Sea Urchin', 'Mussel', 'Sea Sponge']",9,True,Sideways walking along bay edge.
24,31,13.591356927744744,5,U. olhanensis,,True,9.8533491369934,pre_puberty,male,25,15.958800871816248,,['Coral Fragment'],8,True,Struggling with entangled seaweed.
