,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,7,3.2674355891673477,2,A farensis,-8.01873,False,0.32127379999796774,sub_adult,male,1,13.775753845692485,37.02606,"['Crab (Other Species)', 'Algae', 'Polychaete Worm', 'Mussel']",9,Climbing submerged rocks.
1,12,7.169372981281171,2,U. olhanensis,,False,0.011735794554954097,sub_adult,?,2,13.822625573278367,,"['Polychaete Worm', 'Shrimp', 'Algae']",7,Slow movement near seagrass patches.
2,19,5.814567337644222,4,A. Farensis,,False,1.4367640295372608,adult,nan,3,14.569998085646668,,['Shrimp'],6,Scavenging near tidal pools.
3,7,6.876728100624465,4,u. olhanen.,,False,0.04224384297929526,sub_adult, ,4,12.471844371930484,,"['Mussel', 'Crab (Other Species)']",8,Hiding under seagrass blades.
4,11,7.075237778838488,6,A farensis,,False,1.1645891525977718,pre_puberty,female,5,14.05167435686252,,"['Small Fish', 'Hermit Crab', 'Crab (Other Species)', 'Sea Urchin']",6,Social contact with other crabs.
5,35,7.779620869750272,3,u. olhanen.,,False,0.7254838973413978,sub_adult,male,6,21.85545226175883,,['Polychaete Worm'],9,Searching for mates at twilight.
6,31,4.122425170820906,3,A. Farensis,,True,0.24478631993198732,pre_puberty,male,7,16.837029628248647,,['Barnacle'],6,Emerging cautiously from hiding.
7,17,3.9841746999387944,4,u. olhanen.,,False,0.14082531853968244,sub_adult,male,8,12.731647886218937,,"['Small Fish', 'Snail']",9,Hiding under seagrass blades.
8,9,2.484602723006687,4,A. Farensis,,False,0.20520024022813768,juvenile,female,9,12.537514763974263,,"['Polychaete Worm', 'Shrimp', 'Sea Urchin', 'Barnacle', 'Jellyfish']",5,Retreating quickly from shadow.
9,8,7.178810775381754,5,u. olhanen.,,False,0.6824691633610321,adult,female,10,12.717634430143633,,['Hermit Crab'],8,Claw snapping in competition.
10,7,2.257819613250592,2,U. olhanensis,,False,3.5564717299127646,pre_puberty,male,11,10.909907852889312,,"['Barnacle', 'Polychaete Worm', 'Coral Fragment', 'Hermit Crab']",13,Scavenging near tidal pools.
11,13,2.7729337613792744,3,A farensis,,False,0.16478268304898588,adult,female,12,9.474604974428884,,"['Sea Sponge', 'Crab (Other Species)']",9,Retreating quickly from shadow.
12,17,6.399677366356808,3,A. Farensis,,False,0.06597575076855806,juvenile, ,13,15.62925183637183,,"['Polychaete Worm', 'Mussel']",8,Interacting with small fish nearby.
13,23,4.657707206037427,2,A farensis,,False,0.3070663539117986,pre_puberty,female,14,16.431459004249177,,"['Algae', 'Jellyfish']",12,Half buried in sand.
14,8,3.6158611694575304,2,A farensis,,True,0.9699571059892141,sub_adult,?,15,7.329216534837066,,"['Small Fish', 'Coral Fragment', 'Algae', 'Sea Anemone']",11,Crab moving quickly across rocks.
15,10,4.738620708558973,4,A farensis,,True,0.040313166834502326,sub_adult,female,16,13.553006985334122,,"['Mussel', 'Shrimp', 'Jellyfish']",5,Half buried in sand.
16,5,6.306178164902482,4,A. Farensis,,False,1.7494718210346536,sub_adult,female,17,9.689096811660455,,"['Small Fish', 'Polychaete Worm', 'Jellyfish', 'Shrimp']",11,Searching for mates at twilight.
17,6,5.099242499472301,8,U. olhanensis,,False,1.6227505676074092,pre_puberty,male,18,12.114188784173038,,"['Polychaete Worm', 'Snail', 'Algae', 'Sea Sponge']",6,Escaping predator silhouette overhead.
18,8,4.498664062781495,6,A. Farensis,,False,0.1629784240319092,pre_puberty,male,19,12.027508596265104,,['Barnacle'],7,Climbing barnacle-covered surfaces.
19,6,3.376088122331689,5,A. Farensis,,True,0.5515980383260851,sub_adult,male,20,10.451892482490509,,"['Hermit Crab', 'Polychaete Worm']",12,Displaying dominance by lifting body.
20,8,2.887846967390365,4,u. olhanen.,,False,0.06072357465563803,sub_adult,male,21,11.265341742336316,,"['Algae', 'Sea Star']",7,Foraging among seagrass roots.
21,14,3.5186195284979775,3,U. olhanensis,,True,0.17362514570700865,pre_puberty, ,22,12.437578811187544,,['Sea Anemone'],8,Social contact with other crabs.
22,16,2.3782477377779423,2,u. olhanen.,,False,0.6793008919742257,pre_puberty,male,23,16.31498307506137,,"['Jellyfish', 'Sea Urchin']",4,Climbing vertical rock face.
23,11,4.812582728014141,4,A farensis,,False,14.843230381656205,adult,male,24,12.715107124382907,,"['Sea Anemone', 'Mussel', 'Sea Sponge', 'Polychaete Worm', 'Coral Fragment']",7,Mating behavior with antenna touching.
24,9,4.121998195890529,3,U. olhanensis,,False,2.4280966857873594,sub_adult,male,25,12.965793581924235,,"['Small Fish', 'Mussel', 'Shrimp', 'Sea Urchin']",11,Climbing algae-covered rocks.
25,11,1.6832300255701353,3,U. olhanensis,,True,0.09647560131266758,juvenile,male,26,11.709638015965814,,['Sea Sponge'],6,Moving in groups.
26,28,3.7977421571241936,3,u. olhanen.,,False,0.1073527797209384,juvenile,nan,27,19.873382853463582,,"['Hermit Crab', 'Sea Anemone', 'Mussel', 'Snail']",6,Using claws to dig into sediment.
27,18,4.02312862418508,5,u. olhanen.,,False,0.6762198610701775,sub_adult,nan,28,13.58408090388708,,"['Barnacle', 'Sea Star', 'Hermit Crab', 'Coral Fragment']",7,Climbing vertical rock face.
28,15,-0.242617640383342,4,A farensis,,False,1.8700481276322767,pre_puberty, ,29,15.940166039094452,,"['Mussel', 'Sea Star', 'Shrimp', 'Hermit Crab', 'Sea Sponge']",11,Social contact with other crabs.
29,8,5.124755949691104,2,u. olhanen.,,True,28.991801148077002,sub_adult,male,30,12.854443153104292,,['Coral Fragment'],6,Feeding on algae scraped from rocks.
30,9,6.3424851131530815,9,u. olhanen.,,False,0.885396998084294,pre_puberty,?,31,13.779038093697796,,"['Small Fish', 'Hermit Crab']",10,Scavenging near tidal pools.
31,5,2.903791333408443,7,A farensis,,True,0.13148246766672342,pre_puberty,female,32,10.125533882417919,,"['Hermit Crab', 'Algae', 'Polychaete Worm']",5,Burrowing into sandy sediment.
32,11,6.423283653374565,5,A. Farensis,,False,0.0747459745110155,pre_puberty,nan,33,15.33141899074455,,"['Sea Star', 'Snail', 'Sea Urchin']",9,Burrowing into sandy sediment.
33,13,7.456990598123562,8,A. Farensis,,False,0.09620555231937125,pre_puberty,male,34,11.329597253174835,,"['Mussel', 'Hermit Crab', 'Algae']",8,Displaying dominance by lifting body.
34,18,2.597122597831433,2,A farensis,,False,4.240901164191437,adult,female,35,14.510366457319634,,"['Snail', 'Polychaete Worm']",8,Displaying dominance by lifting body.
35,9,2.699566736109592,5,U. olhanensis,,False,3.2622414963731505,adult,?,36,14.368428762301756,,"['Hermit Crab', 'Crab (Other Species)', 'Algae']",4,Retreating into burrow.
36,19,5.089602043956533,4,A farensis,,False,-999.0,pre_puberty,-,37,14.340476723795113,,"['Hermit Crab', 'Crab (Other Species)']",9,Using claws to dig into sediment.
37,26,8.210193455608806,3,U. olhanensis,,False,0.3111850026843975,juvenile,?,38,14.278972468669874,,"['Sea Star', 'Mussel', 'Shrimp', 'Algae', 'Barnacle']",8,Retreating into burrow.
38,18,3.2958010110145683,5,u. olhanen.,,False,0.19118313616522117,pre_puberty,-,39,15.437124548172465,,['Polychaete Worm'],5,Inspecting discarded crab shell.
39,16,3.7014873483234894,5,A. Farensis,,False,0.18292420359549874,pre_puberty,male,40,13.906268344131554,,"['Sea Star', 'Barnacle']",10,Displaying dominance by lifting body.
40,21,5.15839298154491,5,A. Farensis,,False,1.8161272005988247,sub_adult,female,41,15.71817974476317,,"['Crab (Other Species)', 'Shrimp', 'Jellyfish']",6,Climbing barnacle-covered surfaces.
41,32,4.397880546590139,4,u. olhanen.,,False,6.15626911669708,sub_adult, ,42,19.33345677000623,,"['Sea Sponge', 'Sea Star', 'Jellyfish', 'Algae']",11,Moving toward bait.
42,13,6.29711919066987,4,U. olhanensis,,True,1.1011312671096933,adult,?,43,11.968529800791577,,"['Hermit Crab', 'Sea Anemone', 'Jellyfish', 'Sea Sponge']",10,Retreating into burrow.
43,5,5.631073920939723,2,A farensis,,False,14.940381258183418,sub_adult,?,44,11.018900680802975,,['Sea Urchin'],6,Retreating into burrow.
44,15,8.60020783979843,4,U. olhanensis,,False,0.02108990275477417,sub_adult,N/R,45,13.841292668288308,,"['Sea Sponge', 'Algae']",8,Guarding a small hole in sediment.
45,8,5.394109706326033,6,U. olhanensis,,True,0.09286926719604134,adult,?,46,13.180076816556024,,['Sea Star'],9,Hiding under floating debris.
46,7,4.150870755444072,4,A. Farensis,,True,0.2374214491786926,pre_puberty,male,47,10.31010016245397,,['Algae'],6,Sideways walking along bay edge.
47,15,2.895794943945964,2,A farensis,,False,0.021163228317238603,juvenile,nan,48,10.143909001564612,,"['Snail', 'Mussel']",6,Stillness in cold water.
48,9,5.768052995275283,2,A farensis,,True,0.4487374742884128,sub_adult,male,49,13.46898936336436,,"['Sea Urchin', 'Mussel']",9,Climbing submerged rocks.
49,9,5.957803364540287,4,u. olhanen.,,False,0.30668937614743036,sub_adult,male,50,13.519934937516254,,"['Sea Urchin', 'Algae', 'Sea Star', 'Shrimp']",10,Crab moving quickly across rocks.
50,10,5.6007916522782075,4,A farensis,,False,1.1820335257482109,pre_puberty,male,51,14.831688428129999,,"['Sea Anemone', 'Snail', 'Algae']",10,Waving claws rhythmically.
51,14,5.986942523477774,5,u. olhanen.,,True,0.7257189791395046,adult, ,52,11.338578689426244,,"['Polychaete Worm', 'Mussel', 'Hermit Crab']",12,Territorial display against intruder.
52,8,4.4594325845456195,4,u. olhanen.,,True,0.15372865406731542,sub_adult,female,53,13.208365127695735,,"['Shrimp', 'Sea Star', 'Small Fish']",8,Waving claws rhythmically.
53,19,5.531903076441984,7,A farensis,,False,0.6223877641278347,sub_adult,male,54,14.23018601963322,,"['Jellyfish', 'Snail']",8,Climbing algae-covered rocks.
54,20,5.703194667181301,3,u. olhanen.,,False,2.834778530889932,pre_puberty,female,55,15.280678035223428,,"['Sea Anemone', 'Hermit Crab', 'Crab (Other Species)', 'Sea Sponge', 'Shrimp']",9,Emerging cautiously from hiding.
55,11,5.826692150554264,5,A. Farensis,,False,1.8463507848865905,juvenile,male,56,12.533691998264558,,['Coral Fragment'],7,Struggling with entangled seaweed.
56,10,4.6704200240712765,5,A farensis,,True,2.51937159912143,sub_adult,male,57,12.91840090516756,,"['Algae', 'Hermit Crab', 'Sea Sponge', 'Mussel']",4,Climbing vertical rock face.
57,21,4.7494093929591,3,U. olhanensis,,False,0.12635736788311838,juvenile,male,58,17.49963833072515,,['Coral Fragment'],9,Climbing vertical rock face.
58,6,3.365949685520662,7,u. olhanen.,,False,0.5015938301809824,juvenile,nan,59,9.15481862797404,,"['Hermit Crab', 'Shrimp', 'Sea Anemone', 'Algae', 'Sea Sponge']",9,Climbing onto submerged logs.
59,11,5.5633357051221415,7,A farensis,,False,1.451635960505142,adult,nan,60,12.679188924584043,,"['Mussel', 'Crab (Other Species)']",6,Interaction with hermit crabs.
60,6,3.590127926409826,3,u. olhanen.,,False,3.4319900388315707,juvenile, ,61,11.648463652817282,,['Coral Fragment'],6,Feeding on detritus in shallow water.
61,6,0.9601119658756905,3,A farensis,,False,1.662965911576795,adult,?,62,8.777348065054678,,"['Barnacle', 'Sea Star', 'Small Fish']",9,Retreating into burrow.
62,12,3.976868515852072,5,U. olhanensis,,True,0.6683122848946687,sub_adult,female,63,11.572206283143105,,['Polychaete Worm'],6,Swimming short distance to escape.
63,14,4.895445618488245,5,A farensis,,False,2.8373801516773183,sub_adult,?,64,12.743119051517702,,"['Barnacle', 'Crab (Other Species)', 'Shrimp']",10,Foraging among seagrass roots.
64,5,5.343845115825933,5,A farensis,,False,0.09502478109711308,adult,female,65,11.465085081482234,,['Mussel'],10,Scavenging near tidal pools.
65,24,4.031382773216862,5,A farensis,,True,0.4154943951150724,adult,male,66,12.767478997844325,,"['Algae', 'Sea Star']",10,Climbing algae-covered rocks.
66,8,4.323021658534948,3,A farensis,,False,0.4902556020953134,juvenile,nan,67,8.97941055132937,,"['Algae', 'Shrimp', 'Mussel']",4,Swimming short distance to escape.
67,8,5.309542741321219,5,A. Farensis,,False,15.5537331789681,pre_puberty,male,68,9.525292892171816,,"['Barnacle', 'Coral Fragment', 'Crab (Other Species)', 'Sea Anemone', 'Snail']",8,Vibrating antennae in water currents.
68,10,6.6576137456989954,2,A. Farensis,,False,1.0794411712657366,adult,male,69,12.228016993438395,,"['Sea Star', 'Coral Fragment', 'Algae']",8,Searching for food in tidal pools.
69,17,6.872622187808185,9,u. olhanen.,,False,3.335150632611336,adult,?,70,10.550653509643672,,['Coral Fragment'],7,Sideways walking along bay edge.
70,26,3.697698821195766,5,A farensis,,True,1.710464340747512,sub_adult,male,71,15.364967640556497,,"['Hermit Crab', 'Sea Sponge']",9,Camouflaging with surrounding mud.
71,10,4.400101676682035,10,U. olhanensis,,True,3.32943173280518,sub_adult,female,72,11.464527040749998,,['Sea Urchin'],7,Territorial display against intruder.
72,11,6.232982236142943,3,u. olhanen.,,False,0.31787930098657863,juvenile,male,73,10.921604743458655,,['Shrimp'],12,Guarding a small hole in sediment.
73,20,4.995967178226235,3,u. olhanen.,,False,3.6510197526738137,adult,female,74,14.22903848458424,,"['Sea Sponge', 'Shrimp', 'Sea Urchin']",6,Social contact with other crabs.
74,13,5.08935508857119,5,u. olhanen.,,False,5.571680825429075,sub_adult,male or female,75,12.490151987655972,,"['Sea Star', 'Small Fish', 'Mussel', 'Shrimp', 'Polychaete Worm']",7,Climbing barnacle-covered surfaces.
75,18,5.808686105692194,2,U. olhanensis,,False,0.03390553244082681,adult,male or female,76,12.591487261665963,,"['Barnacle', 'Shrimp', 'Mussel', 'Small Fish', 'Sea Sponge']",5,Pausing frequently during exploration.
76,19,2.32476082827767,2,A farensis,,False,0.49247253733037716,pre_puberty,female,77,15.75022010838776,,"['Snail', 'Mussel', 'Sea Star', 'Algae', 'Jellyfish']",5,Inspecting discarded crab shell.
77,15,5.465776408546471,6,U. olhanensis,,False,0.11452539658911517,adult,male,78,12.2826832785804,,"['Sea Star', 'Polychaete Worm']",12,Picking algae from rock surface.
78,14,3.881797170295554,5,u. olhanen.,,True,0.5917579103418733,sub_adult,female,79,12.807293256827792,,['Jellyfish'],12,Retreating into burrow.
