,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,12,7.346970545276964,2,U. olhanensis,-8.01873,False,14.5086765741198,adult,-,1,12.063391058954599,37.02606,"['Coral Fragment', 'Shrimp', 'Sea Sponge']",11,Hiding under seagrass blades.
1,16,5.6672417048666714,2,U. olhanensis,,False,5.343249863595574,sub_adult,male,2,14.408357176845925,,"['Sea Star', 'Polychaete Worm', 'Coral Fragment', 'Jellyfish']",7,Moving sideways along sandy bottom.
2,16,6.0826678225982915,7,A farensis,,False,2.5786450379464387,sub_adult,female,3,14.68402176814116,,['Mussel'],10,Struggling with entangled seaweed.
3,21,5.749974054672479,2,A. Farensis,,False,13.84676876889675,juvenile,male or female,4,16.086561429369908,,['Crab (Other Species)'],9,Climbing seaweed stalks.
4,13,5.841336436287247,3,u. olhanen.,,False,7.597216782987543,sub_adult,female,5,10.302799259502871,,['Jellyfish'],9,Burrowing into sandy sediment.
5,22,6.60182251363907,5,u. olhanen.,,False,28.667244769522238,pre_puberty, ,6,12.310443385141925,,"['Coral Fragment', 'Sea Anemone', 'Barnacle']",8,Feeding on small mollusks.
6,22,6.946443166697524,3,U. olhanensis,,True,9.40520362864336,pre_puberty,female,7,14.670898469613022,,"['Snail', 'Jellyfish']",10,Moving sideways along sandy bottom.
7,20,9.016212983923843,10,u. olhanen.,,False,5.958571018830529,juvenile,female,8,12.109898886258696,,"['Algae', 'Shrimp']",8,Swimming short distance to escape.
8,7,6.075878753545013,2,A farensis,,True,4.366700450380523,sub_adult,male,9,14.18845299851676,,"['Sea Urchin', 'Jellyfish', 'Snail', 'Algae']",9,Social contact with other crabs.
9,21,12.234980444667546,9,U. olhanensis,,False,86.16810215368406,pre_puberty,female,10,16.22376483651151,,"['Sea Star', 'Coral Fragment', 'Algae', 'Sea Anemone', 'Polychaete Worm']",6,Defensive posture when approached.
