,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,U. olhanensis,female,a,False,Nibbling detritus off seabed patches.,['Sea Urchin'],7.0,1.292151452463797,1.287918324818735,1.8133676141521426,1.3938806725439863,2.6363636363636362,2021-07-13,37.1,-8.62,0
1,A. Farensis,male,j,,Feeding on small crustaceans in crevices.,"['Algae', 'Crab (Other Species)', 'Coral Fragment']",4.0,3.1818181818181817,4.078236070801925,5.995779552431517,3.3823038495574305,2.727272727272727,2021-07-13,,,1
2,u. olhanen.,male,a,,Interaction with nearby hermit crab.,"['Hermit Crab', 'Sea Sponge', 'Polychaete Worm']",6.0,3.409090909090909,3.708726282783459,4.563641249704289,3.416858393698627,2.727272727272727,2021-07-13,,,2
3,U. olhanensis,female,a,False,Resisting aggressive fish encounter.,"['Sea Urchin', 'Mussel']",8.0,0.9877161135269745,1.217661166536893,1.5582246840259621,1.0265812849486304,2.6363636363636362,2021-07-13,,,3
4,A. Farensis,male,a,,Nibbling detritus off seabed patches.,"['Shrimp', 'Hermit Crab', 'Sea Urchin', 'Mussel', 'Snail']",7.0,3.5454545454545454,3.407323576832607,4.114832985994403,3.786629382719784,2.6363636363636362,2021-07-13,,,4
5,u. olhanen.,female,s,False,Scuttling swiftly over rocky terrain.,"['Polychaete Worm', 'Sea Anemone', 'Hermit Crab', 'Snail', 'Small Fish']",6.0,3.9840879090362873,3.3876938760964888,4.4866343074551756,4.064494576846281,2.727272727272727,2021-07-13,,,5
6,A farensis,female,p,False,Side-stepping along sandy coastal floor.,"['Mussel', 'Crab (Other Species)', 'Sea Sponge', 'Shrimp', 'Sea Star']",6.0,0.33499128070665907,0.35655615117953926,0.5056458093295307,0.35640872597906964,2.5454545454545454,2021-07-13,,,6
7,A. Farensis,male,a,,Feeding on decaying matter among rocks.,"['Mussel', 'Algae']",5.0,6.409090909090909,6.696552004504235,8.843058144524598,7.022142984726704,2.727272727272727,2021-07-13,,,7
8,A farensis,male,a,,Guarding hole in substrate from intruders.,"['Sea Star', 'Crab (Other Species)']",7.0,2.0454545454545454,2.2029114719808254,3.0157485654458855,2.1928497218566374,2.727272727272727,2021-07-13,,,8
9,A farensis,N/R,a,,Progressing cautiously through new area.,"['Mussel', 'Sea Anemone', 'Shrimp', 'Coral Fragment']",7.0,3.6818181818181817,3.853185300613309,5.049485335374871,4.0431848447412255,2.727272727272727,2021-07-13,,,9
10,A. Farensis,male,j,True,Retreating quickly into hidden burrow.,"['Coral Fragment', 'Sea Star', 'Crab (Other Species)', 'Algae', 'Shrimp']",5.0,1.5,1.5826440507579098,2.2253392769521785,1.5751768056783453,2.6363636363636362,2021-07-13,,,10
11,A farensis,male,s,,Taking cover beneath seagrass leaves.,"['Barnacle', 'Crab (Other Species)', 'Sea Anemone', 'Algae']",8.0,3.2954545454545454,3.600148582129251,5.2733558030522465,3.387426848639687,2.6363636363636362,2021-07-13,,,11
12,U. olhanensis,female,s,False,Resisting aggressive fish encounter.,"['Snail', 'Crab (Other Species)']",7.0,1.8486956750087737,1.701965355128693,2.1792408134979215,1.8980154055843912,2.8181818181818183,2021-07-13,,,12
13,u. olhanen.,female,a,True,Slowly navigating around seagrass beds.,"['Sea Star', 'Sea Anemone', 'Sea Sponge']",5.0,2.616803568065302,2.443671226913712,3.1673645244948556,2.6260609028468807,2.5454545454545454,2021-07-13,,,13
14,A. Farensis,female,s,True,"Stationary, blending into rocky backdrop.","['Barnacle', 'Polychaete Worm', 'Mussel', 'Hermit Crab']",8.0,0.4788273490583855,0.5462439670640655,0.7222781056966977,0.4861359627056105,2.6363636363636362,2021-07-13,,,14
15,Ucides alvorensis,-,p,,Collecting biofilm from sunken wood.,"['Shrimp', 'Algae', 'Sea Anemone', 'Barnacle', 'Sea Urchin']",8.0,1.7727272727272727,2.2275361238439575,2.86708478570792,1.8451202571929892,2.727272727272727,2021-07-13,,,15
