,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,8,6.959133030750708,10,A. Farensis,-7.99163,False,80.5937619708517,sub_adult,female,1,10.755988882920086,37.01025,"['Polychaete Worm', 'Sea Sponge', 'Jellyfish', 'Crab (Other Species)']",7,Slow movement near seagrass patches.
1,41,4.438322660321346,2,A. Farensis,,False,32.294950423456626,pre_puberty, ,2,14.493639549832555,,['Barnacle'],6,Rapid crossing of open sand.
2,28,6.134272870433446,2,A farensis,,True,115.47349744786032,adult,female,3,10.342248294525644,,"['Shrimp', 'Jellyfish', 'Hermit Crab']",4,Moving toward bait.
3,20,8.921159253600976,6,A farensis,,False,2.5132515157414397,pre_puberty,female,4,8.09781182366763,,"['Snail', 'Shrimp', 'Hermit Crab']",9,Burrowing into sandy sediment.
4,11,6.25401477025977,2,u. olhanen.,,False,6.069524865402487,pre_puberty,male,5,15.977231014651679,,['Hermit Crab'],9,Interaction with hermit crabs.
5,20,6.90775668706668,7,A. Farensis,,False,27.19595430906153,sub_adult,female,6,12.134989243954289,,"['Algae', 'Shrimp', 'Jellyfish', 'Snail', 'Small Fish']",7,Sitting still blending with environment.
6,24,4.6293323798309665,4,A farensis,,False,32.977051506472364,pre_puberty,female,7,12.675836219007842,,"['Polychaete Worm', 'Sea Sponge', 'Sea Star', 'Hermit Crab']",10,Hiding beneath rocks.
7,41,4.707060966490864,2,u. olhanen.,,False,0.9249660047620004,sub_adult,male,8,15.182080553086859,,"['Shrimp', 'Sea Star', 'Polychaete Worm', 'Barnacle', 'Coral Fragment']",7,Struggling with entangled seaweed.
8,21,8.132157055593337,6,A. Farensis,,False,7.948059430082014,adult,male,9,17.761346790642634,,"['Coral Fragment', 'Crab (Other Species)', 'Hermit Crab', 'Barnacle', 'Sea Urchin']",7,Feeding on small mollusks.
9,13,5.491869645813287,6,A farensis,,True,7.013407248915103,sub_adult, ,10,13.450836262447702,,"['Barnacle', 'Mussel', 'Hermit Crab', 'Snail']",6,Feeding on algae scraped from rocks.
10,13,5.699469375241326,3,A. Farensis,,False,1.4871909992427397,pre_puberty,male or female,11,12.013973678264595,,"['Sea Urchin', 'Barnacle', 'Small Fish', 'Algae']",7,Rapid crossing of open sand.
11,21,6.828076408565216,4,A. Farensis,,False,15.309612652408001,adult,female,12,11.035425461476546,,"['Crab (Other Species)', 'Jellyfish', 'Sea Star', 'Barnacle']",6,Resting under shell fragment.
12,14,5.101231445219698,2,A farensis,,False,23.60113337116146,sub_adult,?,13,15.452731203053542,,"['Shrimp', 'Sea Urchin']",11,Emerging cautiously from hiding.
13,30,8.516624835915199,3,A. Farensis,,False,13.168061479479725,juvenile, ,14,13.164101275136987,,"['Crab (Other Species)', 'Coral Fragment']",12,Claw snapping in competition.
14,26,5.189061429905387,5,u. olhanen.,,False,150.0,pre_puberty,female,15,14.704768208829872,,"['Barnacle', 'Sea Sponge', 'Coral Fragment', 'Algae']",7,Searching for mates at twilight.
15,19,2.9674056896844365,4,A farensis,,False,11.967117941648821,juvenile,?,16,10.447187277181602,,"['Snail', 'Mussel', 'Polychaete Worm', 'Small Fish']",4,Dragging shell fragment backward.
16,26,6.270399952696876,3,A. Farensis,,False,4.3784465097369525,adult,male,17,10.168300400515687,,"['Polychaete Worm', 'Small Fish', 'Mussel', 'Crab (Other Species)']",7,Slow movement near seagrass patches.
17,25,5.628197772757304,3,u. olhanen.,,False,133.47185879017778,sub_adult,female,18,9.999938062162038,,"['Barnacle', 'Shrimp', 'Polychaete Worm']",5,Waving claws rhythmically.
18,25,6.148777879681827,5,u. olhanen.,,True,19.413980808614408,pre_puberty,female,19,10.73652006394307,,"['Sea Urchin', 'Algae']",7,Dragging shell fragment backward.
19,22,4.158358746970591,8,u. olhanen.,,False,133.86862804712507,juvenile,male,20,14.09212832591052,,"['Small Fish', 'Hermit Crab', 'Coral Fragment']",9,Sideways walking along bay edge.
20,24,4.494227785276584,6,A farensis,,False,0.7632019979196356,juvenile,nan,21,11.311381888770747,,"['Jellyfish', 'Snail', 'Sea Sponge', 'Sea Star']",9,Inspecting discarded crab shell.
21,14,6.637198150222036,4,u. olhanen.,,True,16.334173589809062,pre_puberty,nan,22,12.018199700460457,,"['Mussel', 'Crab (Other Species)']",7,Half buried in sand.
22,31,6.004429128481902,2,A farensis,,False,3.649751227036661,pre_puberty,female,23,12.51239171520899,,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment']",8,Color changes during molting.
23,22,8.816579454494224,7,u. olhanen.,,False,46.90190641699733,juvenile,nan,24,13.218879459984318,,"['Hermit Crab', 'Sea Sponge', 'Sea Urchin', 'Algae', 'Polychaete Worm']",9,Claw snapping at diver.
24,30,3.9038370305000236,3,U. olhanensis,,False,8.114124000078261,pre_puberty,male,25,10.887378638456308,,['Jellyfish'],8,Picking biofilm on submerged wood.
25,44,6.661217787771033,2,U. olhanensis,,False,2.0768354725616094,sub_adult,male,26,13.222924457531104,,"['Sea Urchin', 'Coral Fragment', 'Jellyfish', 'Sea Anemone']",9,Shaking claws after contact.
26,22,5.285825570581951,4,u. olhanen.,,False,1.6593121007981546,sub_adult, ,27,13.903697514017308,,"['Sea Star', 'Sea Urchin']",10,Rapid claw movement while feeding.
27,7,3.418513605255884,5,A farensis,,False,1.7276325858232409,sub_adult,female,28,13.207352859955499,,"['Hermit Crab', 'Sea Anemone', 'Shrimp', 'Coral Fragment', 'Small Fish']",7,Exchanging antenna taps.
28,24,11.473039191599717,3,u. olhanen.,,False,35.49091308446445,pre_puberty,male,29,13.354656533574067,,"['Mussel', 'Algae', 'Barnacle']",8,Territorial display against intruder.
29,31,5.725126245379118,4,A farensis,,False,3.9593351641474808,adult,male,30,8.899128308558584,,"['Sea Anemone', 'Crab (Other Species)', 'Sea Sponge']",6,Moving in groups.
30,23,9.537721069341247,9,A. Farensis,,True,36.40069153310413,sub_adult,female,31,15.444254228083263,,"['Jellyfish', 'Sea Anemone', 'Coral Fragment']",4,Climbing vertical rock face.
31,13,7.658674146018938,3,A. Farensis,,True,35.20369685316744,adult,female,32,15.691157656225235,,"['Shrimp', 'Sea Anemone', 'Crab (Other Species)']",7,Moving toward bait.
32,21,9.426609778171386,2,A. Farensis,,True,6.797695037626297,adult,male,33,12.359489144407007,,"['Algae', 'Snail', 'Sea Sponge', 'Sea Urchin', 'Sea Anemone']",5,Feeding on small mollusks.
33,24,7.11235373741603,4,A farensis,,False,8.871824336830759,pre_puberty, ,34,17.645564083690196,,"['Mussel', 'Crab (Other Species)', 'Algae', 'Coral Fragment']",10,Picking biofilm on submerged wood.
34,20,7.116862740003926,5,U. olhanensis,,True,15.493312550742347,sub_adult,male,35,10.832170882193642,,"['Mussel', 'Jellyfish', 'Hermit Crab', 'Snail']",8,Camouflaging with surrounding mud.
35,20,5.741528896452377,3,A. Farensis,,False,3.682521833169135,sub_adult,male,36,11.242887623287592,,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Star', 'Barnacle', 'Algae']",7,Rapid claw movement while feeding.
36,22,6.791609020456977,5,u. olhanen.,,False,37.66651266999267,sub_adult,female,37,16.910138833954818,,"['Sea Anemone', 'Polychaete Worm', 'Small Fish', 'Sea Star']",10,Camouflaging with surrounding mud.
37,19,7.725489264706101,3,A farensis,,False,150.0,sub_adult,male,38,10.714055291560411,,"['Coral Fragment', 'Algae', 'Mussel', 'Sea Anemone', 'Polychaete Worm']",9,Crab moving quickly across rocks.
38,10,8.106297595240923,5,u. olhanen.,,True,12.201782272504563,juvenile,male,39,12.316379703192462,,"['Mussel', 'Small Fish']",6,Displaying dominance by lifting body.
39,20,7.403887477045468,3,A farensis,,True,9.468364979315,juvenile,female,40,14.673201640905775,,"['Shrimp', 'Jellyfish', 'Crab (Other Species)', 'Sea Urchin', 'Mussel']",11,Rapid claw movement while feeding.
40,45,5.890620186166397,6,A. Farensis,,False,0.09684058263275751,sub_adult,female,41,13.167084308044595,,['Jellyfish'],8,Resting under shell fragment.
41,43,4.494968763001591,2,A. Farensis,,False,1.7354417721845676,juvenile,female,42,10.976260239353117,,"['Algae', 'Jellyfish', 'Barnacle', 'Snail']",6,Dragging shell fragment backward.
42,10,6.294418477685506,4,A. Farensis,,False,15.255404597474508,pre_puberty,male,43,13.176624728381904,,['Sea Urchin'],6,Foraging among seagrass roots.
43,10,5.700926825788319,4,A farensis,,False,5.955097632864283,sub_adult,male,44,16.32401296419136,,"['Crab (Other Species)', 'Shrimp', 'Sea Urchin']",7,Vibrating antennae in water currents.
44,17,8.583862954522603,4,A farensis,,False,26.005678688943203,juvenile,female,45,14.941131137849887,,"['Snail', 'Shrimp', 'Sea Sponge']",9,Hiding under seagrass blades.
45,16,7.076781727189191,5,A. Farensis,,False,1.1677294419296322,pre_puberty,male,46,13.846650480159193,,"['Algae', 'Jellyfish', 'Sea Urchin']",9,Resting in shaded rock crevice.
46,38,5.103208343708275,4,u. olhanen.,,False,150.0,pre_puberty,N/R,47,19.251326108225093,,"['Sea Sponge', 'Mussel']",7,Pausing frequently during exploration.
47,26,5.188223557792371,4,A. Farensis,,False,26.45126492524221,juvenile,male,48,12.447979987875225,,"['Sea Star', 'Shrimp', 'Small Fish', 'Hermit Crab']",8,Cleaning claws with rubbing motion.
48,30,6.0571041556215635,3,A farensis,,False,2.111962272428141,pre_puberty,female,49,14.679065705559303,,"['Polychaete Worm', 'Barnacle', 'Sea Sponge']",9,Hiding under seagrass blades.
49,23,7.541591567513846,8,A. Farensis,,False,63.615659589216285,adult, ,50,14.295888264603246,,"['Jellyfish', 'Sea Sponge']",8,Displaying dominance by lifting body.
50,25,4.69543713642161,5,u. olhanen.,,False,20.960667192776853,sub_adult, ,51,11.812882663084796,,"['Jellyfish', 'Sea Star', 'Algae', 'Coral Fragment']",8,Guarding a small hole in sediment.
51,7,7.554559471953915,2,A. Farensis,,False,21.45987009181095,sub_adult,male,52,12.026413358952162,,"['Algae', 'Sea Sponge', 'Sea Urchin', 'Sea Star']",10,Hiding under seagrass blades.
52,28,5.653118336661212,2,A. Farensis,,False,0.959201784479093,pre_puberty,male,53,11.193002823048516,,"['Barnacle', 'Mussel']",6,Feeding on small crustaceans.
53,31,5.493504665307046,2,A. Farensis,,False,18.2577922606787,adult,nan,54,13.012287107557931,,"['Hermit Crab', 'Crab (Other Species)', 'Polychaete Worm']",7,Foraging among seagrass roots.
54,18,5.839680191054061,2,U. olhanensis,,True,11.009300807172968,juvenile,male,55,14.245927698375986,,"['Mussel', 'Coral Fragment', 'Polychaete Worm', 'Sea Star']",8,Claw snapping at diver.
55,23,6.551323477755419,5,u. olhanen.,,False,15.910519855735807,sub_adult, ,56,20.840005809905023,,"['Sea Anemone', 'Mussel']",6,Feeding on detritus in shallow water.
56,18,6.270753445517819,7,A farensis,,False,17.533067069238918,sub_adult,male,57,13.420991806593612,,"['Algae', 'Jellyfish', 'Coral Fragment', 'Sea Urchin', 'Crab (Other Species)']",11,Claw snapping at diver.
