,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,10,9.311833154930266,3,A farensis,-8.01873,True,48.74366292099329,adult, ,1,20.946664891376418,37.02606,"['Polychaete Worm', 'Sea Urchin', 'Mussel']",8,Escaping predator silhouette overhead.
1,39,6.024150285688457,4,A. Farensis,,False,7.704270455950337,pre_puberty,female,2,27.58535464861509,,"['Snail', 'Mussel']",13,Picking detritus from seabed.
2,18,8.121999745593115,4,A farensis,,False,11.078839989615988,pre_puberty,nan,3,22.821104250237294,,"['Small Fish', 'Sea Sponge', 'Snail', 'Shrimp']",9,Searching for mates at twilight.
3,30,10.361282976985558,3,u. olhanen.,,True,24.15726005384066,juvenile,male,4,23.81550002645297,,"['Snail', 'Jellyfish', 'Sea Urchin', 'Small Fish', 'Polychaete Worm']",5,Social contact with other crabs.
4,45,9.770540380241128,2,A. Farensis,,False,5.161337141875771,adult,?,5,27.162464067813445,,"['Sea Star', 'Jellyfish', 'Sea Anemone', 'Mussel', 'Shrimp']",8,Cleaning claws with rubbing motion.
5,35,9.850318092886805,3,U. olhanensis,,False,33.753301765250356,juvenile,nan,6,26.919489705969653,,['Small Fish'],8,Moving toward bait.
6,26,8.330976131748695,8,A. Farensis,,False,5.088001300796487,sub_adult,female,7,24.77193057278976,,"['Sea Sponge', 'Sea Anemone']",10,Hiding under seagrass blades.
7,39,9.878235587898295,3,A. Farensis,,False,3.150183983535785,adult,male,8,28.262493225446384,,"['Crab (Other Species)', 'Hermit Crab']",6,Resting under shell fragment.
8,17,8.999731224614536,3,A. Farensis,,True,3.068473799668037,adult,male,9,22.997713897750433,,['Small Fish'],9,Resting under shell fragment.
9,47,9.314103984158855,4,A farensis,,True,1.400416773062686,pre_puberty,male,10,26.12219884060989,,"['Sea Anemone', 'Snail', 'Hermit Crab', 'Crab (Other Species)']",5,Moving toward warmer water pockets.
10,10,6.35648907527281,2,u. olhanen.,,False,107.57437683291519,sub_adult, ,11,23.104266069800232,,['Snail'],2,Claw snapping at diver.
11,27,9.479719530467612,3,U. olhanensis,,False,148.96741151996443,sub_adult,male,12,22.599218392706653,,"['Sea Sponge', 'Small Fish', 'Jellyfish']",10,Emerging cautiously from hiding.
12,19,10.527811346396014,2,u. olhanen.,,False,4.445236756929772,pre_puberty, ,13,22.629350138972395,,"['Sea Anemone', 'Sea Urchin', 'Jellyfish', 'Hermit Crab', 'Sea Star']",11,Rapid crossing of open sand.
