,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
0,14,11.263210066161381,4,A. Farensis,-7.99163,False,0.5719738669952736,juvenile,female,1,5.114837850087445,37.01025,"['Algae', 'Small Fish', 'Sea Sponge', 'Polychaete Worm', 'Snail']",9,False,Climbing vertical rock face.
1,28,9.3677098706256,5,A. Farensis,,False,0.9717819432380441,sub_adult,male,2,4.364959019983092,,['Sea Anemone'],7,False,Picking algae from rock surface.
2,18,9.63951615120864,3,A farensis,,False,6.122859037193581,adult,male,3,7.511250749817934,,"['Algae', 'Small Fish']",10,False,Retreating quickly from shadow.
3,7,8.722335572379869,5,u. olhanen.,,False,1.7514685328227988,adult,male,4,6.5602906718734335,,"['Barnacle', 'Sea Sponge', 'Polychaete Worm']",5,False,Shaking claws after contact.
4,9,4.339102723114279,2,A. Farensis,,False,16.816131796198484,adult,?,5,3.595813255050855,,"['Snail', 'Hermit Crab', 'Barnacle', 'Sea Sponge', 'Sea Star']",11,False,Escaping predator silhouette overhead.
5,35,9.378029601426636,3,A. Farensis,,True,2.0800979212320247,pre_puberty,male,6,6.635063113158216,,"['Sea Anemone', 'Barnacle', 'Crab (Other Species)']",10,True,Struggling with entangled seaweed.
6,9,9.034240767746846,3,A. Farensis,,False,0.7558013678770679,adult,?,7,6.29792444064758,,"['Polychaete Worm', 'Algae']",8,False,Shaking claws after contact.
7,15,7.118898113454823,2,A. Farensis,,False,1.0205291531095535,sub_adult,female,8,5.530087656204937,,"['Jellyfish', 'Shrimp', 'Small Fish']",12,False,Swimming short distance to escape.
8,39,10.412927806385698,8,u. olhanen.,,True,0.39681277560430844,sub_adult,female,9,5.549003172525672,,"['Small Fish', 'Sea Anemone']",9,True,Searching for mates at twilight.
9,38,10.270103130083841,5,u. olhanen.,,False,1.248082793818267,pre_puberty,male,10,8.303705161995095,,"['Jellyfish', 'Mussel', 'Sea Anemone', 'Barnacle', 'Polychaete Worm']",4,False,Moving sideways along sandy bottom.
10,54,6.975993417731658,6,u. olhanen.,,False,0.19130410900512781,adult,male,11,6.20392913083337,,"['Coral Fragment', 'Snail', 'Sea Urchin']",9,False,Mating behavior with antenna touching.
11,41,10.34753725552343,5,A farensis,,False,9.841800585491363,adult,female,12,8.327076246936414,,"['Sea Anemone', 'Snail']",7,False,Feeding on small crustaceans.
12,13,6.921698277087559,4,u. olhanen.,,False,4.854183760732585,sub_adult,male,13,4.6264686365681325,,"['Crab (Other Species)', 'Sea Anemone', 'Algae', 'Snail', 'Small Fish']",11,False,Scavenging near tidal pools.
