,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,420,97.65462654605271,80,A. Farensis,-7.99163,False,38.752332263373226,s,male,1,106.76681659485637,37.01025,['Sea Anemone'],7,False,Interacting with small fish nearby.
1,80,82.10485008128282,40,A farensis,,False,409.1305259880339,p,male,2,126.84352071340058,,"['Sea Anemone', 'Small Fish']",10,False,Displaying dominance by lifting body.
2,110,63.28744721907712,50,U. olhanensis,,True,13.005852846247482,j,male,3,110.31483832836358,,"['Sea Anemone', 'Sea Urchin', 'Mussel']",9,True,Searching for mates at twilight.
3,50,117.49655372991491,80,u. olhanen.,,False,13.455584441200276,s,female,4,114.21826330445151,,"['Jellyfish', 'Barnacle', 'Hermit Crab', 'Sea Anemone']",8,False,Resting under shell fragment.
4,70,79.67474493647798,60,A farensis,,False,78.5232298664893,s,male,5,113.7356181145689,,"['Jellyfish', 'Snail', 'Barnacle', 'Sea Anemone']",8,False,Mating behavior with antenna touching.
5,140,70.23360597974717,40,u. olhanen.,,False,65.33024502509286,p,female,6,108.57314324988478,,['Mussel'],8,False,Feeding on small crustaceans.
6,260,84.49636548845488,30,A farensis,,False,51.52134047772363,p,male,7,108.67965954649036,,"['Sea Urchin', 'Polychaete Worm']",8,False,Feeding on small mollusks.
7,170,85.63198159696898,50,A. Farensis,,False,7.621947905701509,p,male,8,117.64329664174257,,"['Sea Anemone', 'Sea Sponge', 'Polychaete Worm', 'Sea Urchin', 'Small Fish']",10,False,Searching for mates at twilight.
8,80,73.27458891743701,60,u. olhanen.,,False,7.5651039266592734,p,?,9,131.60271477502383,,"['Hermit Crab', 'Barnacle']",5,False,Climbing seaweed stalks.
9,210,99.72541458233869,50,A. Farensis,,False,19.323355992084267,p,nan,10,117.581306499802,,"['Mussel', 'Polychaete Worm', 'Snail', 'Sea Star']",5,False,Searching for mates at twilight.
10,340,91.67777220090005,40,U. olhanensis,,False,147.37425881650177,p,female,11,115.38073716055501,,"['Algae', 'Sea Star', 'Crab (Other Species)', 'Snail', 'Polychaete Worm']",7,False,Color changes during molting.
11,130,38.52780012102261,30,u. olhanen.,,True,88.65314392119019,s,?,12,132.87662534711592,,['Sea Star'],9,True,Interaction with hermit crabs.
12,170,103.43019314966298,60,A farensis,,False,29.166078213719825,p,male,13,108.23972242702533,,"['Barnacle', 'Shrimp', 'Snail', 'Sea Anemone', 'Polychaete Worm']",7,False,Escaping predator silhouette overhead.
13,230,72.1416239776639,70,A. Farensis,,False,81.47774356003545,s,male,14,111.80621873935463,,"['Hermit Crab', 'Sea Star', 'Mussel']",8,False,Resting in shaded rock crevice.
14,60,60.1562271667261,40,A. Farensis,,False,5.170605881089646,p, ,15,114.31350346818326,,"['Hermit Crab', 'Coral Fragment', 'Algae', 'Sea Anemone', 'Mussel']",7,False,Picking detritus from seabed.
15,150,74.25979817650015,40,A. Farensis,,False,29.289014316769606,a,male,16,125.4500791974496,,['Polychaete Worm'],8,False,Feeding on small mollusks.
16,200,89.60038616935057,30,u. olhanen.,,False,131.3004526355233,j,?,17,135.9392943036274,,"['Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Algae']",11,False,Guarding eggs under abdominal flap.
17,280,56.99124525496778,40,A. Farensis,,False,160.5572595437302,j,female,18,110.44948816925378,,['Sea Star'],7,False,Moving toward warmer water pockets.
18,180,43.254197688124954,30,U. olhanensis,,False,117.83515787156415,s,female,19,96.41138518365725,,"['Hermit Crab', 'Crab (Other Species)']",7,False,Hiding under floating debris.
19,80,117.05771606109306,40,U. olhanensis,,False,0.7785963661660456,a,?,20,134.2945341785133,,"['Hermit Crab', 'Mussel']",10,False,Mating behavior with antenna touching.
20,150,66.13568346245005,30,A farensis,,False,17.901105697880666,a, ,21,108.08619173399124,,"['Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Algae']",10,False,Escaping predator silhouette overhead.
21,100,95.77312211308498,30,A. Farensis,,False,25.362975849732443,s,male,22,117.66681224499301,,['Sea Urchin'],8,False,Picking algae from rock surface.
