,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,7,7.801325093923034,2,A farensis,-7.99163,False,12.346392111240325,pre_puberty,male,1,15.914915743574277,37.01025,"['Jellyfish', 'Mussel', 'Crab (Other Species)', 'Coral Fragment']",6,Exchanging antenna taps.
1,30,8.456265550076692,5,A farensis,,False,1.6194003804699626,sub_adult,male,2,16.32317391129017,,"['Snail', 'Algae', 'Mussel']",7,Claw snapping at diver.
2,29,8.069039964295241,5,U. olhanensis,,False,41.113201179166104,sub_adult,nan,3,14.867118706406167,,['Sea Star'],6,Half buried in sand.
3,36,5.934823332745836,4,A farensis,,False,14.866690661472456,adult,female,4,14.390159771076508,,"['Small Fish', 'Sea Star', 'Crab (Other Species)']",7,Camouflaging with surrounding mud.
4,22,5.842165148587239,3,A. Farensis,,False,124.75472673559082,pre_puberty,male,5,14.813675744791816,,"['Sea Urchin', 'Crab (Other Species)', 'Jellyfish', 'Shrimp']",5,Feeding on small crustaceans.
5,19,9.933305577488701,6,A farensis,,False,28.42305990150938,adult,male,6,16.04499392876253,,"['Coral Fragment', 'Crab (Other Species)', 'Sea Star', 'Sea Sponge']",7,Moving toward bait.
6,26,6.3645402675297955,5,u. olhanen.,,False,4.110511114549764,adult,male,7,17.46437434785255,,"['Sea Urchin', 'Coral Fragment', 'Sea Sponge', 'Shrimp', 'Snail']",6,Climbing seaweed stalks.
7,16,6.197161231131125,5,A. Farensis,,False,2.4624762602280628,sub_adult,female,8,20.99667176779979,,"['Algae', 'Sea Star']",8,Scavenging near tidal pools.
8,26,6.751306070946383,9,A farensis,,False,40.641493780948295,sub_adult,male,9,20.72221253261526,,['Sea Anemone'],8,Claw snapping at diver.
9,9,10.910593717359834,2,A. Farensis,,True,0.9154033629729132,sub_adult,male,10,17.396949148549215,,"['Mussel', 'Hermit Crab', 'Algae']",8,Claw snapping in competition.
10,17,8.429249408722072,3,A farensis,,False,16.538033474101848,sub_adult,male,11,17.943715850150898,,"['Sea Sponge', 'Mussel', 'Sea Anemone']",9,Rapid crossing of open sand.
11,48,10.776471853275849,3,U. olhanensis,,False,25.985087108306313,pre_puberty,male,12,16.118669773725447,,"['Barnacle', 'Algae', 'Sea Sponge']",8,Feeding on small mollusks.
12,26,6.847650268122051,5,A. Farensis,,False,1.8045320299171832,adult,nan,13,15.548534152077375,,"['Jellyfish', 'Hermit Crab', 'Polychaete Worm', 'Shrimp', 'Algae']",8,Claw waving directed at nearby crab.
13,26,5.663750632139433,2,A. Farensis,,True,2.318964075257488,pre_puberty,male or female,14,16.939692373273495,,"['Sea Urchin', 'Hermit Crab', 'Crab (Other Species)', 'Sea Star', 'Jellyfish']",9,Guarding eggs under abdominal flap.
14,17,8.022750593581849,8,U. olhanensis,,False,4.425084152059147,pre_puberty,male,15,16.351333738181243,,"['Snail', 'Sea Star', 'Shrimp', 'Polychaete Worm', 'Small Fish']",5,Climbing vertical rock face.
15,16,7.645268322300285,7,A farensis,,False,1.1325326253422987,pre_puberty,male,16,13.657562394506302,,"['Hermit Crab', 'Sea Urchin', 'Jellyfish']",7,Moving sideways along sandy bottom.
16,20,10.336794991599248,3,A. Farensis,,False,7.360834680890888,pre_puberty,male,17,18.292842393493085,,"['Barnacle', 'Hermit Crab', 'Shrimp', 'Crab (Other Species)']",9,Emerging cautiously from hiding.
17,30,6.411594542225213,5,A. Farensis,,False,1.306415711727221,sub_adult,male,18,17.146845749614744,,"['Sea Star', 'Crab (Other Species)', 'Snail', 'Sea Urchin', 'Sea Sponge']",11,Stillness in cold water.
18,23,6.370026768483648,4,u. olhanen.,,False,0.4500590444822709,adult,male,19,17.69700305987767,,"['Shrimp', 'Sea Urchin']",10,Climbing vertical rock face.
19,27,5.834886539262312,4,u. olhanen.,,False,34.03306299926789,sub_adult,female,20,14.577883416000086,,"['Crab (Other Species)', 'Hermit Crab']",15,Pausing frequently during exploration.
20,12,7.1637691910695125,2,A farensis,,False,10.735198094991532,sub_adult, ,21,19.43964156435822,,"['Barnacle', 'Hermit Crab', 'Crab (Other Species)']",10,Color changes during molting.
21,24,6.940909723917682,5,A. Farensis,,False,0.7618268222267695,pre_puberty,male,22,17.15878560399627,,"['Algae', 'Sea Star', 'Shrimp']",6,Shaking claws after contact.
22,31,4.864346316038272,6,A. Farensis,,False,8.707993327964946,sub_adult,nan,23,18.13238601122004,,"['Shrimp', 'Mussel', 'Sea Anemone', 'Barnacle', 'Jellyfish']",8,Climbing submerged rocks.
23,13,6.648135994463923,3,A. Farensis,,False,3.836450919256926,juvenile, ,24,19.650103587264674,,['Mussel'],8,Picking detritus from seabed.
24,27,8.097824384875162,8,A farensis,,False,1.4432301539464327,pre_puberty,female,25,18.62452767857119,,"['Polychaete Worm', 'Algae', 'Sea Sponge', 'Sea Urchin']",6,Dragging shell fragment backward.
25,30,7.110644882967838,4,A. Farensis,,True,4.28146632774687,sub_adult,male,26,17.729509498830843,,"['Small Fish', 'Snail']",9,Scavenging near tidal pools.
26,51,9.980535514176232,3,U. olhanensis,,False,57.40998475498207,pre_puberty,male or female,27,19.281384808842056,,"['Coral Fragment', 'Shrimp', 'Crab (Other Species)', 'Jellyfish']",4,Foraging among seagrass roots.
27,18,8.386770848746286,2,A. Farensis,,False,4.178414675987616,pre_puberty,?,28,17.088972021658343,,"['Sea Anemone', 'Crab (Other Species)', 'Jellyfish', 'Mussel']",10,Climbing onto submerged logs.
28,14,6.652984682510994,2,A. Farensis,,False,2.0634883929514936,pre_puberty,male,29,15.665648836779615,,"['Barnacle', 'Crab (Other Species)']",7,Climbing submerged rocks.
29,28,7.359224938919784,4,A. Farensis,,False,58.30067594754963,pre_puberty,male,30,20.07765019745828,,"['Sea Sponge', 'Polychaete Worm']",8,Climbing seaweed stalks.
30,8,5.807844192009817,4,u. olhanen.,,True,1.5374190721286445,sub_adult,male,31,17.878918329404318,,['Jellyfish'],11,Vibrating antennae in water currents.
31,15,8.47864504812181,5,A. Farensis,,True,1.7687636986110187,pre_puberty,male,32,20.202132838956484,,"['Barnacle', 'Sea Anemone', 'Coral Fragment', 'Shrimp']",6,Claw snapping in competition.
32,26,8.3318292937476,6,A farensis,,False,18.496677820311266,pre_puberty,male,33,17.13122906994952,,"['Polychaete Worm', 'Crab (Other Species)', 'Shrimp']",8,Feeding on small crustaceans.
33,11,6.604829277641124,2,A. Farensis,,False,8.367283503733105,adult,?,34,15.222118965232834,,"['Polychaete Worm', 'Shrimp', 'Coral Fragment', 'Jellyfish', 'Small Fish']",7,Interacting with small fish nearby.
34,24,4.838409513853227,7,A. Farensis,,False,2.0857704521662095,pre_puberty,male,35,14.745240969758303,,"['Hermit Crab', 'Coral Fragment', 'Barnacle']",12,Displaying dominance by lifting body.
35,23,8.91669721621633,5,u. olhanen.,,False,8.976024635003787,sub_adult,female,36,15.300094636382333,,['Coral Fragment'],8,Swimming short distance to escape.
36,11,6.522765535325691,3,A farensis,,False,10.381122948670397,sub_adult,female,37,17.093054174854856,,"['Sea Star', 'Sea Anemone']",6,Half buried in sand.
37,19,8.169435922363594,3,A farensis,,False,0.8415848696761629,pre_puberty,male,38,17.847788102162788,,"['Jellyfish', 'Sea Urchin']",9,Resting under shell fragment.
38,33,10.550763335830979,2,A. Farensis,,False,6.0848583045226405,pre_puberty,?,39,14.970049146227979,,['Hermit Crab'],6,Picking detritus from seabed.
39,16,7.717153051386984,3,A farensis,,True,15.159595971345343,sub_adult,male,40,17.326670496934117,,"['Snail', 'Barnacle', 'Algae', 'Small Fish', 'Crab (Other Species)']",9,Hiding in sandy burrow.
40,19,5.338521420614001,3,A. Farensis,,False,0.8233877564591778,pre_puberty, ,41,14.581970138608558,,"['Mussel', 'Crab (Other Species)', 'Barnacle', 'Small Fish']",7,Rapid claw movement while feeding.
41,8,9.856512649516008,6,A farensis,,False,3.2376037911409723,pre_puberty,male,42,18.606069010250796,,"['Polychaete Worm', 'Sea Anemone', 'Snail', 'Mussel']",6,Moving sideways along sandy bottom.
42,9,8.369376402511046,5,U. olhanensis,,False,36.255419241502615,sub_adult,male or female,43,17.009044363874647,,"['Algae', 'Sea Star', 'Coral Fragment', 'Barnacle', 'Small Fish']",4,Retreating quickly from shadow.
43,22,8.259730536070647,2,A farensis,,False,3.9320436690045053,juvenile,male,44,18.289512482143273,,"['Sea Urchin', 'Polychaete Worm']",10,Climbing barnacle-covered surfaces.
44,47,7.6065222154502745,6,A. Farensis,,False,0.7536501070308506,pre_puberty,male,45,15.803482597149612,,"['Sea Star', 'Sea Sponge', 'Small Fish', 'Sea Anemone', 'Barnacle']",11,Climbing submerged rocks.
45,20,7.537785044740467,2,A farensis,,True,10.912526501127848,sub_adult,nan,46,14.240761522695664,,['Hermit Crab'],7,Pausing frequently during exploration.
46,19,7.484634184452698,6,A. Farensis,,False,11.148134443938595,pre_puberty,male,47,17.630773988450628,,['Jellyfish'],9,Exchanging antenna taps.
47,7,7.086982599699614,8,u. olhanen.,,False,17.49521278866492,pre_puberty,male,48,18.33877545252756,,"['Sea Urchin', 'Snail', 'Sea Star', 'Jellyfish', 'Barnacle']",11,Vibrating antennae in water currents.
48,21,9.285552994310278,3,A farensis,,False,2.6585613119349247,adult,?,49,20.703129776391528,,"['Barnacle', 'Snail', 'Shrimp']",9,Climbing submerged rocks.
49,17,6.25187582740318,5,u. olhanen.,,False,2.603956943143623,sub_adult,male,50,19.538009660949072,,"['Mussel', 'Jellyfish', 'Algae', 'Sea Star', 'Barnacle']",5,Searching for mates at twilight.
50,29,9.31674927953469,5,A. Farensis,,False,0.8428018913117672,adult,nan,51,10.387681012647635,,['Sea Star'],10,Exploring new territory.
51,20,6.137178994794967,4,A. Farensis,,True,6.090566488190436,sub_adult,?,52,17.024252844230706,,['Jellyfish'],7,Rapid claw movement while feeding.
52,27,8.87785587810381,4,A. Farensis,,False,3.941649645532905,sub_adult,female,53,15.065245070087617,,"['Sea Urchin', 'Sea Star']",9,Sideways walking along bay edge.
53,40,8.330348096560247,2,A farensis,,False,0.7561264219624861,pre_puberty,male or female,54,15.376087201170078,,"['Barnacle', 'Coral Fragment', 'Sea Anemone', 'Hermit Crab', 'Sea Star']",8,Climbing barnacle-covered surfaces.
54,42,8.707155008131767,3,U. olhanensis,,True,1.5231459287907214,adult, ,55,14.75205096647256,,"['Sea Urchin', 'Polychaete Worm', 'Mussel', 'Sea Anemone']",8,Struggling with entangled seaweed.
55,17,5.796543737075081,9,A farensis,,False,0.35128901247721284,adult,male,56,15.608929217719568,,"['Small Fish', 'Algae']",7,Color changes during molting.
56,15,8.813444945454359,3,A. Farensis,,False,2.4609020403887825,sub_adult,male,57,17.537773391096138,,"['Sea Star', 'Coral Fragment']",7,Dragging shell fragment backward.
57,33,7.832437343825514,3,U. olhanensis,,False,7.264971869728556,pre_puberty,male,58,14.481465813672314,,"['Sea Urchin', 'Snail']",9,Hiding beneath rocks.
58,31,8.329063164789138,5,u. olhanen.,,True,16.364817074504803,pre_puberty,male or female,59,20.79935149013525,,"['Barnacle', 'Sea Anemone', 'Small Fish', 'Shrimp', 'Sea Sponge']",10,Feeding on small mollusks.
59,23,8.602706767989485,2,u. olhanen.,,False,23.23183381831667,juvenile,male,60,17.822395883725953,,['Crab (Other Species)'],7,Crab moving quickly across rocks.
60,33,5.611362033105502,11,u. olhanen.,,True,0.7109332119519739,adult,?,61,17.17145200561498,,"['Algae', 'Barnacle', 'Coral Fragment', 'Sea Star', 'Sea Urchin']",6,Guarding eggs under abdominal flap.
61,38,4.189432301157092,2,A. Farensis,,False,0.08190319972423844,sub_adult,female,62,12.85934968602701,,"['Sea Star', 'Jellyfish', 'Small Fish']",7,Hiding beneath rocks.
