,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
0,A farensis,female,a,False,Group migration across shallow seabed.,"['Coral Fragment', 'Crab (Other Species)', 'Sea Anemone', 'Snail', 'Shrimp']",9.0,2.9058334902061427,2.773275744165484,1.9160040263781477,2.353309030194029,37.1,-8.62,0
1,u. olhanen.,male,s,,Color change during molting stress.,"['Algae', 'Sea Anemone', 'Polychaete Worm', 'Coral Fragment', 'Sea Sponge']",9.0,0.9090909090909091,0.9601562285983831,3.252053170965338,0.7791042020559669,,,1
2,Ucides alvorensis,female,a,False,Emerging slowly after perceived threat.,"['Barnacle', 'Small Fish', 'Hermit Crab', 'Jellyfish']",5.0,1.90301146094596,2.079985562084666,1.4934114559865563,1.8024392907764655,,,2
3,A farensis,male,a,,Rhythmic waving as social cue.,['Algae'],10.0,1.3636363636363635,1.4322023574043798,1.048202454006392,7.439699033793337,,,3
4,Ucides alvorensis,N/R,p,,Displaying territorial behavior against intruder.,['Sea Anemone'],6.0,2.0454545454545454,1.7644125705451288,3.617515530406372,1.275988842204823,,,4
5,U. olhanensis,male,p,,Sifting through sediment for scraps.,"['Sea Anemone', 'Polychaete Worm', 'Coral Fragment']",8.0,0.6818181818181818,0.6512898933815828,1.8592850921695239,0.49331677698744963,,,5
6,A farensis,female,a,True,Creeping under the cover of seagrass.,"['Small Fish', 'Hermit Crab', 'Polychaete Worm', 'Coral Fragment']",8.0,1.0740087930599833,1.1579220933188366,0.80931500811406,1.0086201102792083,,,6
7,A. Farensis,male,j,,Color change during molting stress.,"['Barnacle', 'Mussel', 'Small Fish', 'Jellyfish']",10.0,0.4090909090909091,0.4232103938566066,0.3366194138009711,0.753932006471221,,,7
8,A. Farensis,female,j,False,Foraging through tangled seagrass roots.,"['Sea Urchin', 'Sea Star']",4.0,0.2864314844845385,0.2767613068269103,0.21680260829399786,0.2482468965869683,,,8
9,U. olhanensis,male,p,,Concealing self beneath floating matter.,"['Shrimp', 'Polychaete Worm', 'Sea Sponge', 'Mussel', 'Crab (Other Species)']",8.0,0.75,0.8873804627252205,0.74188288540312,3.1594594567222485,,,9
10,u. olhanen.,female,p,False,Foraging through tangled seagrass roots.,['Barnacle'],6.0,1.9829295150467474,1.6935883385453132,1.3504648617154646,1.476502614831128,,,10
11,U. olhanensis,male,s,,Escaping from pursuing predator silhouette.,"['Shrimp', 'Mussel', 'Polychaete Worm', 'Sea Sponge']",4.0,2.5,2.0638490562210916,1.7800557413784122,12.701781290955303,,,11
12,A farensis,female,j,True,Creeping under the cover of seagrass.,"['Sea Urchin', 'Coral Fragment', 'Algae']",7.0,0.2438241953529487,0.2783140086604472,0.2009454138730087,0.24865396171116405,,,12
13,U. olhanensis,female,s,False,Staying half-submerged in loose sand.,"['Hermit Crab', 'Algae']",6.0,1.1503713576883965,1.2705247284221952,0.8863813884024516,1.0820189087207022,,,13
14,U. olhanensis,male,a,,Rapid clawing during feeding bouts.,['Coral Fragment'],7.0,6.0,6.285692344346059,4.952984595729887,74.6683390422174,,,14
15,A farensis,female,a,False,Darting away in response to sudden shadow.,"['Crab (Other Species)', 'Sea Urchin', 'Jellyfish']",9.0,1.974766444607617,1.8862059882253623,1.2419973226841872,1.543563050010741,,,15
