,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,U. olhanensis,male,s,True,Brief social contact with fellow crabs.,"['Algae', 'Crab (Other Species)', 'Sea Anemone']",2.0,1.1363636363636365,1.0398516304776282,1.2763162364887206,1.2086915562272664,3.272727272727273,2020-07-27,37.1,-8.62,0
1,A. Farensis,female,p,False,"Stationary, blending into rocky backdrop.",['Barnacle'],7.0,2.5564077642968024,1.9112472288254012,2.388001503465486,2.5777974063847675,3.1818181818181817,2020-07-27,,,1
2,u. olhanen.,female,s,True,Inspecting remains of another crab.,['Mussel'],6.0,1.2847284461178023,1.303905001376059,1.5977368316707656,1.4109288303139873,3.090909090909091,2020-07-27,,,2
3,A farensis,male,j,,Engaging in antennae-to-antennae contact.,"['Mussel', 'Snail', 'Crab (Other Species)']",4.0,0.8636363636363636,0.6908986484365071,0.9222659621652972,0.8673354891733371,3.1818181818181817,2020-07-27,,,3
4,A farensis,male,p,,Performing dominance display by body lifting.,"['Sea Star', 'Shrimp', 'Hermit Crab', 'Small Fish', 'Mussel']",6.0,1.6363636363636365,1.3559709054276434,1.7178343882700227,1.7988647132050835,3.1818181818181817,2020-07-27,,,4
5,A farensis,male,a,,Creeping under the cover of seagrass.,"['Hermit Crab', 'Algae', 'Polychaete Worm']",6.0,3.5454545454545454,3.612346580216372,4.840872725534377,3.7157159822295,3.3636363636363638,2020-07-27,,,5
6,A farensis,female,a,True,Vibrating antennae in flowing current.,"['Hermit Crab', 'Polychaete Worm', 'Small Fish', 'Sea Star', 'Sea Sponge']",12.0,2.4714972180046306,2.6736288947040947,3.2672542688232697,2.6924845382435136,3.3636363636363638,2020-07-27,,,6
7,U. olhanensis,female,s,False,Resting in shaded crevice along cliff.,['Shrimp'],4.0,1.9480905897759475,2.371098333457917,2.974186656763389,2.0495285145952518,3.1818181818181817,2020-07-27,,,7
8,A farensis,female,a,True,Group migration across shallow seabed.,"['Hermit Crab', 'Sea Anemone', 'Algae', 'Shrimp', 'Barnacle']",10.0,4.069099915690351,4.278309360428758,6.061410336374494,4.245503278791471,3.3636363636363638,2020-07-27,,,8
9,U. olhanensis,male,j,,Retreating swiftly from perceived danger.,"['Polychaete Worm', 'Mussel']",5.0,0.7727272727272727,1.0785400787770572,1.57853799808381,0.7916176224933889,3.1818181818181817,2020-07-27,,,9
10,u. olhanen.,female,s,False,Engaging in antennae-to-antennae contact.,"['Sea Sponge', 'Snail']",5.0,1.0347522196627046,1.0424595453788266,1.4855095644772114,1.0853435003291736,3.272727272727273,2020-07-27,,,10
11,A farensis,male,j,,Inspecting remains of another crab.,['Snail'],7.0,0.6818181818181818,0.7051558832096941,0.9372960677850188,0.7147281312571305,3.3636363636363638,2020-07-27,,,11
12,u. olhanen.,male,j,,Retreating swiftly from perceived danger.,"['Sea Star', 'Mussel']",3.0,0.5,0.46682609187188395,0.6278131588643042,0.5325968598597572,3.3636363636363638,2020-07-27,,,12
13,A. Farensis, ,s,,Brief social contact with fellow crabs.,['Small Fish'],5.0,2.272727272727273,2.3477839659230226,3.2098250585099466,2.4532169024902903,3.272727272727273,2020-07-27,,,13
14,U. olhanensis,female,p,True,Concealing self beneath floating matter.,"['Crab (Other Species)', 'Snail', 'Jellyfish', 'Small Fish', 'Sea Star']",5.0,1.387467842382499,1.3421397691361987,1.815370425971391,1.4529353641933516,3.4545454545454546,2020-07-27,,,14
15,u. olhanen.,male,s,,Feeding on decaying matter among rocks.,"['Coral Fragment', 'Polychaete Worm']",6.0,6.25,6.705099052167181,9.927367031139562,6.761694131835696,3.1818181818181817,2020-07-27,,,15
16,Ucides alvorensis, ,j,,Reacting to sudden changes in temperature.,"['Coral Fragment', 'Sea Star', 'Small Fish', 'Sea Sponge']",4.0,0.8636363636363636,0.8068970980487933,1.0795699172392004,0.9076195322094097,3.272727272727273,2020-07-27,,,16
