,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
0,U. olhanensis,male,sub_adult,True,Filtering detritus from shallow bottom.,"['Small Fish', 'Jellyfish', 'Algae']",8.0,50.0,55.26231940207617,40.71148621990649,2322.9237999857937,37.02606,-8.01873,0
1,U. olhanensis,male,adult,,Feeding on decaying matter among rocks.,"['Jellyfish', 'Sea Sponge', 'Algae', 'Sea Urchin', 'Sea Anemone']",8.0,19.5,19.492058844401186,13.993420649135532,252.16387239913126,,,1
2,u. olhanen.,female,sub_adult,False,Reacting to sudden changes in temperature.,"['Crab (Other Species)', 'Sea Anemone', 'Sea Sponge', 'Coral Fragment', 'Snail']",9.0,29.50241416012052,36.82874997972639,23.894780070046796,26.201506559363814,,,2
3,Ucides alvorensis,N/R,juvenile,,Claw shaking post-contact gesture.,"['Mussel', 'Small Fish']",8.0,6.517208462509175,6.157041878502252,5.392058863776236,5.924985873855902,,,3
4,U. olhanensis,male,adult,,Scaling steep rock faces near shore.,"['Sea Sponge', 'Algae']",8.0,58.5,57.72845258418127,51.78559600580508,2138.627022806879,,,4
5,A farensis,female,sub_adult,True,Searching tidal pools for nutrients.,"['Sea Star', 'Algae']",7.0,20.544633357120144,18.13767084214855,16.453995310825487,14.88986597606208,,,5
6,U. olhanensis,male,sub_adult,,Engaging in antennae-to-antennae contact.,"['Sea Anemone', 'Algae', 'Polychaete Worm']",10.0,6.25,6.550448888217876,4.7170220694039475,24.61995707430861,,,6
7,A. Farensis,female,sub_adult,False,Slowly navigating around seagrass beds.,"['Mussel', 'Coral Fragment', 'Polychaete Worm', 'Barnacle']",6.0,5.710972205640794,5.640192704884848,4.821535483613798,4.6444146462534155,,,7
8,u. olhanen.,male,sub_adult,,Brief social contact with fellow crabs.,"['Crab (Other Species)', 'Snail', 'Sea Star', 'Mussel']",9.0,28.75,25.225714318554278,18.615938291310307,423.49527676373793,,,8
9,Ucides alvorensis,female,sub_adult,False,Engaging in struggle with seaweed entanglement.,"['Snail', 'Crab (Other Species)', 'Algae', 'Shrimp', 'Small Fish']",7.0,12.86531787775424,13.286240324543833,10.91254826824156,11.378525031497926,,,9
10,U. olhanensis,male,adult,True,Searching tidal pools for nutrients.,['Crab (Other Species)'],12.0,21.0,21.029723619743372,18.268791455387067,252.4926227874364,,,10
11,Ucides alvorensis,female,juvenile,False,Resisting aggressive fish encounter.,"['Sea Sponge', 'Shrimp', 'Snail', 'Crab (Other Species)', 'Polychaete Worm']",8.0,14.341532073338788,18.32621894456955,14.10556492237883,16.454030322145396,,,11
12,A. Farensis,female,pre_puberty,False,Claw snapping in diver confrontation.,"['Barnacle', 'Sea Anemone', 'Sea Urchin']",5.0,25.384590735251376,25.47548847625672,16.64085808791983,20.747094505542723,,,12
13,u. olhanen.,female,adult,False,Entering burrow after disturbance.,"['Sea Sponge', 'Sea Star', 'Algae']",8.0,38.53971471882087,44.97793792787418,27.310692595976118,34.05273634329928,,,13
14,U. olhanensis,male,sub_adult,,Creeping under the cover of seagrass.,['Hermit Crab'],5.0,30.0,32.22522579011346,672.1446007052559,28.104396114325805,,,14
15,u. olhanen.,female,adult,False,Engaging in struggle with seaweed entanglement.,"['Algae', 'Barnacle', 'Snail']",7.0,11.125996818091766,12.163651281964084,8.584728205984788,10.775589229057402,,,15
16,U. olhanensis,female,pre_puberty,True,Sheltering under broken shell piece.,"['Sea Sponge', 'Snail', 'Sea Anemone', 'Coral Fragment']",8.0,7.378540693351821,7.225761507118709,4.350563533145228,6.198516168517069,,,16
17,u. olhanen.,male,juvenile,,Nibbling detritus off seabed patches.,"['Sea Sponge', 'Sea Star', 'Sea Anemone', 'Barnacle']",10.0,13.5,12.610031407420632,88.18111490405923,10.209849496090344,,,17
18,A. Farensis,male,sub_adult,,Creeping under the cover of seagrass.,"['Small Fish', 'Algae', 'Sea Anemone', 'Crab (Other Species)']",9.0,28.75,32.59733469725544,23.106083018659074,845.0750477126444,,,18
19,U. olhanensis,female,sub_adult,True,Scavenging at the edge of tidal pools.,"['Hermit Crab', 'Crab (Other Species)', 'Barnacle', 'Jellyfish', 'Algae']",8.0,19.14712622024713,19.586292121376914,13.520404993256756,14.191315976965937,,,19
20,A. Farensis,male,sub_adult,True,Foraging through tangled seagrass roots.,"['Polychaete Worm', 'Small Fish']",8.0,51.25,59.21660270450451,42.19045349434901,1935.2298624523553,,,20
21,A. Farensis,male,sub_adult,,Lying still to avoid detection.,"['Small Fish', 'Mussel', 'Shrimp', 'Sea Urchin']",9.0,18.75,21.604152841132223,18.790681157917124,335.7216271328224,,,21
22,U. olhanensis,female,adult,False,Brief social contact with fellow crabs.,['Jellyfish'],10.0,40.08565521119279,35.65908901600287,29.590754045369774,29.90807449228326,,,22
23,U. olhanensis,female,juvenile,True,Staying half-submerged in loose sand.,"['Mussel', 'Polychaete Worm', 'Sea Urchin', 'Jellyfish', 'Small Fish']",8.0,7.872909655078915,9.879606399857058,8.583328760991462,7.647361890127639,,,23
24,u. olhanen.,male,adult,,Reacting to sudden changes in temperature.,"['Polychaete Worm', 'Mussel']",9.0,58.5,60.92796235845772,54.49655539686273,2527.6935453565543,,,24
25,A farensis,male,sub_adult,,Harvesting food beneath floating debris.,"['Hermit Crab', 'Mussel', 'Barnacle', 'Sea Anemone', 'Small Fish']",9.0,16.25,17.73411114092471,165.10955742386926,15.959683182399491,,,25
26,u. olhanen.,female,adult,False,Escaping from pursuing predator silhouette.,"['Snail', 'Crab (Other Species)', 'Shrimp', 'Hermit Crab', 'Sea Urchin']",12.0,32.84520805257381,34.58332166439219,31.972976870826233,30.72629455732183,,,26
27,U. olhanensis,male,adult,,Vibrating antennae in flowing current.,['Coral Fragment'],9.0,40.5,39.760802124949,29.35394645653909,1217.4304514944656,,,27
28,u. olhanen.,male,juvenile,,Retreating swiftly from perceived danger.,"['Shrimp', 'Sea Anemone', 'Polychaete Worm']",5.0,8.0,9.581399279340229,8.33540215633744,56.5131910397775,,,28
29,A. Farensis,female,adult,False,Gradual movement in cold conditions.,"['Sea Urchin', 'Sea Star', 'Small Fish']",10.0,18.192774792535026,16.614253633188017,13.36024090945848,13.572038747786534,,,29
30,u. olhanen.,female,adult,False,Resting in shaded crevice along cliff.,"['Shrimp', 'Coral Fragment', 'Snail']",8.0,10.065916954810229,12.242514761953863,10.809814539205146,9.919084339989944,,,30
31,u. olhanen.,female,sub_adult,False,Displaying territorial behavior against intruder.,['Shrimp'],8.0,21.306180700659738,25.65454418670527,22.941975985873526,22.343468582321428,,,31
32,U. olhanensis,-,sub_adult,,Scavenging at the edge of tidal pools.,"['Sea Urchin', 'Polychaete Worm', 'Algae']",9.0,41.25,39.08638071018753,305.7979129207989,29.738693672939775,,,32
33,A farensis,male,sub_adult,,Mating ritual involving antennae brushing.,['Hermit Crab'],11.0,6.25,5.73609826137447,4.856734274905089,23.32381296244397,,,33
34,A farensis,female,juvenile,True,Feeding on small crustaceans in crevices.,"['Coral Fragment', 'Snail']",9.0,6.583268207500321,7.885895717875998,7.327295230850958,6.139428167171949,,,34
35,u. olhanen.,female,adult,False,Filtering detritus from shallow bottom.,"['Sea Urchin', 'Snail', 'Sea Star', 'Shrimp']",11.0,32.632862395174804,35.34536710257521,29.35689763860625,24.751031925799953,,,35
36,A farensis,male,adult,,Creeping under the cover of seagrass.,"['Sea Anemone', 'Algae', 'Coral Fragment', 'Snail', 'Shrimp']",10.0,30.0,27.180824221547024,20.480444745058815,581.8174038579657,,,36
37,U. olhanensis,female,adult,False,Filtering detritus from shallow bottom.,"['Polychaete Worm', 'Jellyfish']",9.0,47.712784006956475,42.054004471450774,35.88305762239304,35.162177640978335,,,37
38,Ucides alvorensis,-,pre_puberty,,Reacting to sudden changes in temperature.,"['Sea Sponge', 'Small Fish', 'Sea Anemone', 'Crab (Other Species)']",10.0,17.55043654131696,14.749238731376598,12.375603043424228,15.100310722729,,,38
39,A. Farensis,male,sub_adult,,Rapid clawing during feeding bouts.,"['Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Polychaete Worm', 'Sea Urchin']",8.0,38.75,38.740873149843694,33.156823371411924,846.2571905543978,,,39
40,u. olhanen.,female,pre_puberty,False,Engaging in struggle with seaweed entanglement.,"['Sea Star', 'Jellyfish', 'Small Fish']",10.0,21.858374494240945,31.381657232853822,26.881705245996464,22.590839960845624,,,40
41,A. Farensis,female,pre_puberty,False,Retreating swiftly from perceived danger.,"['Small Fish', 'Mussel', 'Polychaete Worm', 'Sea Star', 'Shrimp']",11.0,16.61385671628516,15.1890634763712,11.074822795099784,13.043670065767722,,,41
42,A farensis,female,sub_adult,True,Emerging slowly after perceived threat.,"['Shrimp', 'Snail']",9.0,11.051491789181418,12.620740721433368,8.434265665681554,10.748699908171739,,,42
43,u. olhanen.,female,adult,False,Claw shaking post-contact gesture.,['Small Fish'],8.0,41.36717229335393,37.59618396709435,33.78350746077671,26.34387603195332,,,43
44,U. olhanensis,male,pre_puberty,,Darting away in response to sudden shadow.,"['Small Fish', 'Sea Star', 'Coral Fragment', 'Shrimp', 'Jellyfish']",6.0,25.5,20.63260170076702,267.03271270396476,15.337215365788637,,,44
45,U. olhanensis,male,adult,,Retreating quickly into hidden burrow.,"['Sea Sponge', 'Hermit Crab', 'Coral Fragment']",8.0,37.5,37.75016638465308,31.770881009770537,1076.7850797532674,,,45
46,u. olhanen.,female,juvenile,True,Interaction with nearby hermit crab.,['Sea Star'],5.0,8.035705338985181,9.700916601501513,6.332346136063128,8.475244389737483,,,46
47,u. olhanen.,male,juvenile,,Hiding beneath overhanging rock.,"['Jellyfish', 'Algae', 'Sea Star', 'Sea Sponge', 'Shrimp']",9.0,7.5,6.392172855042928,23.67725614553144,5.62633853171381,,,47
48,A farensis,male,juvenile,,Foraging through tangled seagrass roots.,['Mussel'],7.0,6.5,6.107730714523551,5.22069237396741,25.626132844039436,,,48
49,u. olhanen.,male,adult,,Slowly navigating around seagrass beds.,"['Sea Sponge', 'Barnacle', 'Algae', 'Crab (Other Species)']",6.0,27.0,25.0230614333615,372.602074541552,19.83683998018946,,,49
50,U. olhanensis,male,adult,True,Defensive claw movement in water.,"['Shrimp', 'Sea Star', 'Jellyfish']",11.0,34.5,36.1015599599841,29.964335124834705,1039.5612952043605,,,50
51,u. olhanen.,male,adult,,Engaging in antennae-to-antennae contact.,"['Small Fish', 'Jellyfish', 'Sea Sponge']",7.0,30.0,32.56502722393903,531.2790702121889,27.10226187397711,,,51
52,u. olhanen.,male or female,adult,,Resting in shaded crevice along cliff.,"['Hermit Crab', 'Polychaete Worm', 'Snail', 'Sea Sponge', 'Algae']",8.0,69.0,65.64239017653024,1031.7367762141032,50.54021362812735,,,52
53,A farensis,female,sub_adult,True,Claw snapping in diver confrontation.,"['Sea Star', 'Sea Sponge']",8.0,18.499433433239613,18.7533817090541,16.557337606268316,14.700781778160668,,,53
54,u. olhanen.,male,sub_adult,,Resisting aggressive fish encounter.,"['Sea Urchin', 'Sea Anemone', 'Hermit Crab', 'Crab (Other Species)', 'Polychaete Worm']",10.0,7.5,7.044590161940441,5.866703650852244,27.946803499262405,,,54
