,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,490,56.342225774494594,60,u. olhanen.,-7.99163,False,27.783545498824584,p,male,1,215.55371528055315,37.01025,"['Barnacle', 'Small Fish', 'Sea Sponge', 'Sea Star']",10,False,Hiding under seagrass blades.
1,400,68.28674949811764,110,U. olhanensis,,False,13.217242240752354,a,nan,2,167.8492583727247,,['Mussel'],6,False,Slow movement near seagrass patches.
2,180,52.32943755327408,50,A. Farensis,,False,32.45651453689303,s,nan,3,189.72605919497698,,"['Barnacle', 'Sea Anemone']",4,False,Emerging cautiously from hiding.
3,250,66.2451104714733,20,A. Farensis,,False,18.99868675897065,p,male,4,215.61744808865654,,"['Shrimp', 'Jellyfish']",9,False,Hiding beneath rocks.
4,260,76.86058932602096,90,A farensis,,True,34.01356318137817,p,-,5,216.54906745606152,,['Polychaete Worm'],7,True,Climbing algae-covered rocks.
5,410,69.6881882785987,20,A farensis,,False,22.98563493154612,s,male,6,194.1581172784521,,"['Mussel', 'Algae', 'Sea Star', 'Crab (Other Species)', 'Small Fish']",11,False,Rapid claw movement while feeding.
6,350,69.72783836584715,30,A. Farensis,,True,24.232617502943867,s,male,7,174.27491114961452,,"['Algae', 'Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm', 'Coral Fragment']",9,True,Feeding on small mollusks.
7,360,69.03134983041583,30,A. Farensis,,False,323.7331042312685,j,male or female,8,192.85497777660086,,"['Algae', 'Sea Star', 'Sea Sponge']",11,False,Claw waving directed at nearby crab.
8,90,67.19135826790746,50,A. Farensis,,True,31.669551060257852,a,male,9,201.4142108823859,,"['Jellyfish', 'Polychaete Worm', 'Sea Sponge', 'Crab (Other Species)', 'Sea Urchin']",10,True,Displaying dominance by lifting body.
9,320,79.39781889766641,20,A. Farensis,,False,47.65856617511284,p,?,10,214.30726519125645,,"['Barnacle', 'Polychaete Worm']",5,False,Climbing barnacle-covered surfaces.
10,180,65.61957099102034,30,A farensis,,True,56.50675851243661,p,male,11,208.57409767099068,,"['Snail', 'Barnacle', 'Polychaete Worm', 'Sea Star', 'Sea Urchin']",10,True,Burrowing into sandy sediment.
11,250,66.41071571550903,60,A. Farensis,,False,69.32829734457457,s,female,12,201.76923551801121,,"['Crab (Other Species)', 'Sea Urchin']",7,False,Climbing vertical rock face.
12,580,84.25297267145706,50,A farensis,,False,12.03460188787998,s,male,13,203.74556903279887,,"['Shrimp', 'Crab (Other Species)']",7,False,Moving toward bait.
13,260,60.119565846479546,20,A. Farensis,,False,10.48035475527687,s,female,14,213.66712253454327,,"['Sea Sponge', 'Sea Urchin', 'Snail', 'Sea Star', 'Polychaete Worm']",8,False,Climbing onto submerged logs.
14,100,74.3529486022833,40,A. Farensis,,False,28.063802873830763,a,female,15,206.79701030265466,,['Snail'],3,False,Displaying dominance by lifting body.
15,320,48.458107263706054,30,A. Farensis,,False,55.992247434729485,s,female,16,191.80502574483688,,['Small Fish'],9,False,Stillness in cold water.
16,90,76.01776769789886,70,A. Farensis,,False,32.1009790085233,p,male,17,197.02532461744514,,"['Algae', 'Jellyfish', 'Sea Urchin', 'Sea Sponge']",8,False,Cleaning claws with rubbing motion.
17,200,49.9726189455906,60,U. olhanensis,,False,8.055916331074622,a,male,18,217.46648627373696,,"['Sea Anemone', 'Crab (Other Species)']",9,False,Swimming short distance to escape.
18,240,53.5053575801347,20,A farensis,,False,480.7799824989001,p,male,19,195.1860909440995,,"['Shrimp', 'Hermit Crab', 'Barnacle', 'Polychaete Worm', 'Small Fish']",5,False,Searching for food in tidal pools.
19,100,74.0173122098739,30,u. olhanen.,,False,50.30580878932598,j,female,20,213.36125646382183,,"['Coral Fragment', 'Barnacle', 'Crab (Other Species)']",8,False,Escaping predator silhouette overhead.
20,230,75.38592199004046,70,u. olhanen.,,False,73.48439219432395,s, ,21,158.61484278623004,,"['Mussel', 'Shrimp', 'Small Fish']",11,False,Displaying dominance by lifting body.
21,240,75.0209393066716,30,A. Farensis,,False,79.44165731953288,s, ,22,220.6072104098297,,"['Snail', 'Algae', 'Crab (Other Species)']",7,False,Climbing seaweed stalks.
22,400,72.165351121437,20,U. olhanensis,,True,39.389255152568595,p,male,23,205.99414610047438,,"['Coral Fragment', 'Hermit Crab', 'Sea Anemone', 'Snail', 'Sea Star']",9,True,Using claws to dig into sediment.
23,120,78.02950677078405,20,A. Farensis,,True,21.882487169912316,a,male or female,24,185.19535474825574,,"['Jellyfish', 'Sea Anemone', 'Shrimp', 'Barnacle']",11,True,Picking detritus from seabed.
24,250,72.25339006554222,20,u. olhanen.,,False,32.48233587194702,a,male,25,204.08298561168849,,['Sea Sponge'],10,False,Sitting still blending with environment.
25,340,77.65502141648734,30,A farensis,,False,154.23933847362048,a,?,26,201.07241070146682,,"['Mussel', 'Sea Sponge', 'Small Fish', 'Shrimp', 'Sea Urchin']",10,False,Color changes during molting.
26,210,56.809230450043614,60,U. olhanensis,,False,83.52699328416399,s,male,27,216.6002622986744,,"['Hermit Crab', 'Jellyfish', 'Sea Anemone', 'Sea Urchin']",9,False,Slow movement near seagrass patches.
27,310,78.15680274284286,20,U. olhanensis,,True,16.937055506166846,a,male,28,193.5342888133847,,"['Barnacle', 'Sea Sponge', 'Algae']",8,True,Exploring new territory.
28,390,73.47720733357399,80,U. olhanensis,,False,47.10097690962971,s, ,29,213.366217761819,,"['Sea Star', 'Mussel', 'Small Fish', 'Snail']",9,False,Claw snapping at diver.
29,140,70.02256324521534,40,A. Farensis,,False,48.07392782577025,p,male,30,217.2830215650502,,"['Small Fish', 'Sea Urchin', 'Shrimp']",8,False,Camouflaging with surrounding mud.
30,360,67.4866759928568,60,A farensis,,False,27.006313136197946,s,nan,31,211.50316983010254,,['Sea Anemone'],6,False,Feeding on small crustaceans.
