,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,u. olhanen.,female,j,False,Clambering up submerged tree trunks.,['Small Fish'],11.0,1.6060316594196349,1.624673083693137,2.0893713081212515,1.6913315734228462,1.7272727272727273,2022-11-03,37.1,-8.62,0
1,A. Farensis, ,a,,Rapid clawing during feeding bouts.,"['Algae', 'Small Fish']",9.0,2.1818181818181817,2.279689009358072,2.891417158665209,2.3319225383971567,1.9090909090909092,2022-11-03,,,1
2,A farensis,female,j,False,Lying still to avoid detection.,"['Coral Fragment', 'Algae', 'Mussel', 'Sea Star', 'Sea Anemone']",3.0,0.8140504898601146,1.1984568536143352,1.5690490638317007,0.8185865747608042,1.9090909090909092,2022-11-03,,,2
3,u. olhanen.,female,s,False,Gradual movement in cold conditions.,"['Sea Urchin', 'Coral Fragment', 'Sea Star', 'Small Fish']",6.0,3.0626304361785626,2.648187211371272,3.513612189925837,3.2342099790442687,1.8181818181818181,2022-11-03,,,3
4,U. olhanensis,female,j,False,Frequent pausing while exploring.,"['Shrimp', 'Mussel', 'Polychaete Worm', 'Small Fish', 'Sea Sponge']",8.0,1.5485717206676854,1.1893074015106315,1.48322898188985,1.6909142323865942,1.8181818181818181,2022-11-03,,,4
5,A farensis,male,s,,Waving claw in signal to another crab.,['Small Fish'],6.0,2.9545454545454546,2.5755037610317646,3.8242417499749313,3.0855708664595975,1.8181818181818181,2022-11-03,,,5
6,U. olhanensis,female,j,False,Gradual movement in cold conditions.,"['Hermit Crab', 'Snail']",8.0,3.327057511223376,3.229312355076809,4.151277305381182,3.494126863596014,1.9090909090909092,2022-11-03,,,6
7,A. Farensis,female,p,False,Picking algae carefully off rock faces.,"['Sea Star', 'Barnacle', 'Shrimp', 'Snail']",7.0,2.7342588729898614,3.3689535033118405,4.688735913492519,2.894700336131081,1.8181818181818181,2022-11-03,,,7
8,U. olhanensis,female,a,False,Group migration across shallow seabed.,['Sea Urchin'],4.0,5.795959260699932,5.962799475163422,8.894670635666232,6.014523102024216,1.9090909090909092,2022-11-03,,,8
9,u. olhanen.,female,p,False,Escaping from pursuing predator silhouette.,"['Sea Star', 'Shrimp', 'Coral Fragment', 'Snail', 'Mussel']",7.0,2.189740980805265,2.3599304075959338,3.237973772389097,2.3166302058641186,1.7272727272727273,2022-11-03,,,9
10,A farensis,female,a,False,Mating ritual involving antennae brushing.,"['Sea Star', 'Shrimp', 'Sea Anemone', 'Hermit Crab']",7.0,2.139039352725713,2.220590532811643,2.9699484093786186,2.302601304538104,1.6363636363636365,2022-11-03,,,10
11,U. olhanensis,female,a,True,Creeping under the cover of seagrass.,"['Sea Urchin', 'Polychaete Worm', 'Hermit Crab']",12.0,3.1787406394151616,3.10626656354501,3.905875767441262,3.2758187319034704,2.0,2022-11-03,,,11
12,Ucides alvorensis,male,s,,Swiftly dashing across exposed sand.,"['Algae', 'Coral Fragment', 'Sea Sponge', 'Jellyfish']",6.0,7.045454545454546,6.4532100734658115,8.82272343387874,7.250470553528331,1.8181818181818181,2022-11-03,,,12
13,A farensis,female,j,False,Side-stepping along sandy coastal floor.,"['Jellyfish', 'Sea Urchin', 'Sea Anemone']",7.0,0.9229291281740594,1.4549276862756402,1.7669608904264662,0.9691820011205337,1.8181818181818181,2022-11-03,,,13
14,u. olhanen.,female,s,False,Staying half-submerged in loose sand.,['Shrimp'],3.0,5.562713043396139,6.23012412427617,9.00914709676468,5.607369110891224,1.8181818181818181,2022-11-03,,,14
15,U. olhanensis,male,p,,Engaging in struggle with seaweed entanglement.,"['Sea Sponge', 'Algae', 'Sea Urchin', 'Sea Star']",9.0,2.1818181818181817,1.7510792617619877,2.205766387350066,2.33253621379118,1.7272727272727273,2022-11-03,,,15
16,A. Farensis,male,j,,Frequent pausing while exploring.,"['Mussel', 'Shrimp', 'Crab (Other Species)', 'Sea Star']",4.0,1.8181818181818181,2.4993452877348252,3.117474282689746,1.9295770801772165,1.9090909090909092,2022-11-03,,,16
17,A. Farensis,female,j,False,Group migration across shallow seabed.,"['Polychaete Worm', 'Sea Urchin']",5.0,0.9984348659400446,0.7228733699026078,1.0276634730819965,1.089139213372983,1.8181818181818181,2022-11-03,,,17
18,A farensis,female,p,False,Protecting territory in confined space.,"['Shrimp', 'Snail', 'Coral Fragment', 'Crab (Other Species)']",7.0,1.254790058492101,1.3411540222527338,1.8007862077962626,1.3478358228202811,1.6363636363636365,2022-11-03,,,18
19,u. olhanen.,male,p,,Grazing on mollusks among debris.,"['Hermit Crab', 'Algae', 'Barnacle', 'Sea Anemone', 'Snail']",5.0,3.8181818181818183,3.40302710607888,4.299567575138813,4.1252619140815625,1.7272727272727273,2022-11-03,,,19
20,U. olhanensis,female,s,False,Searching tidal pools for nutrients.,"['Coral Fragment', 'Jellyfish', 'Sea Star', 'Shrimp']",7.0,3.349205474401568,3.2836331184886616,4.340068180428361,3.6172534495131927,2.090909090909091,2022-11-03,,,20
21,U. olhanensis,female,a,False,Waving claw in signal to another crab.,['Polychaete Worm'],10.0,3.603090800422027,3.8630131804647037,5.17416947024008,3.661106548131913,1.8181818181818181,2022-11-03,,,21
22,A. Farensis,male,a,,Feeding on decaying matter among rocks.,"['Snail', 'Crab (Other Species)']",5.0,10.909090909090908,11.293474266897602,14.654626442436149,11.17483297973142,1.8181818181818181,2022-11-03,,,22
23,u. olhanen.,female,a,False,Resting in shaded crevice along cliff.,"['Polychaete Worm', 'Sea Anemone']",7.0,5.129557471388629,5.4754409576651595,8.133665517042076,5.387558080625503,1.8181818181818181,2022-11-03,,,23
24,A. Farensis,male,a,,Entering burrow after disturbance.,"['Sea Sponge', 'Sea Star', 'Hermit Crab', 'Algae', 'Shrimp']",9.0,2.727272727272727,2.6802697698330267,3.4665200684284216,2.737797316191896,1.8181818181818181,2022-11-03,,,24
25,A. Farensis,female,s,False,Escaping from pursuing predator silhouette.,"['Crab (Other Species)', 'Jellyfish', 'Polychaete Worm', 'Sea Sponge', 'Shrimp']",7.0,3.616789984195528,3.349179151101826,4.02035799963645,3.938468563783262,1.8181818181818181,2022-11-03,,,25
26,A farensis,male,a,,Resisting aggressive fish encounter.,"['Small Fish', 'Jellyfish', 'Crab (Other Species)', 'Sea Star', 'Mussel']",7.0,2.1818181818181817,2.1298019637139953,3.119501112041971,2.398460607074117,1.8181818181818181,2022-11-03,,,26
27,Ucides alvorensis,male,a,,Claw snapping in aggressive encounter.,"['Barnacle', 'Coral Fragment', 'Sea Star']",8.0,2.727272727272727,2.8246803723518132,3.4005952812693208,2.841282990960043,1.7272727272727273,2022-11-03,,,27
28,A farensis,male or female,s,,"Burrowing into soft, sandy sediment.",['Hermit Crab'],11.0,2.5,2.3673000306537566,3.1137346307950704,2.5076116362643575,1.9090909090909092,2022-11-03,,,28
29,u. olhanen.,female,s,False,Concealing self beneath floating matter.,"['Polychaete Worm', 'Jellyfish', 'Algae']",5.0,4.783733021403031,5.0474777544450395,6.697712531492214,4.862456415066088,1.9090909090909092,2022-11-03,,,29
30,U. olhanensis,male or female,j,True,Resisting aggressive fish encounter.,"['Sea Anemone', 'Hermit Crab', 'Algae']",5.0,1.3636363636363635,1.150341406912542,1.7091725410014136,1.3906287343091137,1.9090909090909092,2022-11-03,,,30
31,Ucides alvorensis,female,a,False,Slowly navigating around seagrass beds.,['Algae'],3.0,1.301659484299588,1.5890918423174336,1.9525393683970067,1.337308425444373,1.8181818181818181,2022-11-03,,,31
32,u. olhanen.,male,j,,Engaging in antennae-to-antennae contact.,['Algae'],8.0,2.772727272727273,2.2673143020077293,2.8097220703803054,2.823625199914142,1.7272727272727273,2022-11-03,,,32
33,A. Farensis,female,a,False,Mating ritual involving antennae brushing.,['Crab (Other Species)'],7.0,4.174958366149077,4.006808798655957,5.394767977710413,4.448985415804892,1.8181818181818181,2022-11-03,,,33
