,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,180,79.08889897711799,40,A farensis,-7.99163,False,482.1116194890483,s,male,1,151.9195478974034,37.01025,"['Hermit Crab', 'Polychaete Worm', 'Coral Fragment', 'Algae']",6,False,Defensive posture when approached.
1,180,58.68075619267617,40,A farensis,,False,36.88713311060612,s,female,2,172.76540073435893,,"['Shrimp', 'Hermit Crab', 'Sea Anemone', 'Polychaete Worm', 'Sea Star']",10,False,Half buried in sand.
2,170,85.7872741659783,40,A farensis,,True,27.92210601373212,j,male,3,162.39336990602627,,"['Shrimp', 'Hermit Crab', 'Mussel', 'Sea Sponge']",9,True,Territorial display against intruder.
3,130,88.76441628374182,60,A farensis,,False,139.70051515321114,p,male,4,176.54695990954446,,['Small Fish'],9,False,Escaping predator silhouette overhead.
4,110,98.27852871908053,130,A farensis,,False,1018.9241830564844,s, ,5,173.07808238324267,,"['Mussel', 'Snail', 'Crab (Other Species)', 'Algae', 'Hermit Crab']",8,False,Searching for mates at twilight.
5,150,66.98969444464534,30,A. Farensis,,False,25.93049108257202,p,male or female,6,164.87737391444932,,"['Snail', 'Mussel', 'Hermit Crab']",10,False,Moving sideways along sandy bottom.
6,110,70.94863964497593,90,A. Farensis,,False,1500.0,s,male,7,180.00454711283905,,"['Shrimp', 'Sea Anemone', 'Barnacle', 'Mussel']",4,False,Foraging among seagrass roots.
7,120,81.36273970299591,70,u. olhanen.,,False,87.78090829758557,s,female,8,168.63946778204962,,"['Polychaete Worm', 'Algae', 'Barnacle', 'Small Fish']",7,False,Hiding beneath rocks.
8,340,55.274805548213166,80,u. olhanen.,,True,152.96878536780986,a,female,9,167.3828115900372,,"['Small Fish', 'Coral Fragment', 'Hermit Crab']",6,True,Feeding on small mollusks.
9,210,73.49284275953775,70,A farensis,,False,93.90153825979083,a,female,10,174.49133731557913,,"['Algae', 'Shrimp', 'Sea Sponge', 'Sea Urchin', 'Snail']",6,False,Shaking claws after contact.
10,190,62.01038181809706,50,A farensis,,False,54.967625820781585,p,female,11,192.00283462251588,,"['Jellyfish', 'Coral Fragment']",7,False,Rapid crossing of open sand.
11,190,45.14549856915855,30,A farensis,,False,76.64905692035644,s,male,12,196.69028741618445,,['Jellyfish'],13,False,Guarding eggs under abdominal flap.
12,220,71.93158750337297,50,A farensis,,False,173.0739534429139,p,female,13,173.30887717887197,,"['Algae', 'Coral Fragment', 'Barnacle', 'Small Fish']",11,False,Social contact with other crabs.
13,150,61.751506410480125,50,u. olhanen.,,True,72.80375567286026,s,female,14,140.04338669828454,,"['Coral Fragment', 'Algae', 'Sea Anemone']",8,True,Climbing submerged rocks.
14,110,65.5561105212474,30,A. Farensis,,True,368.462621926599,s,female,15,183.6662234941424,,"['Hermit Crab', 'Sea Anemone', 'Snail', 'Sea Urchin', 'Algae']",10,True,Color changes during molting.
15,100,92.2540897984382,40,A farensis,,False,516.53546139011,a,female,16,180.6913102533883,,"['Coral Fragment', 'Jellyfish']",6,False,Inspecting discarded crab shell.
16,170,72.80130525235721,40,u. olhanen.,,True,447.62268887944094,a,male,17,154.3854161303612,,"['Polychaete Worm', 'Hermit Crab', 'Sea Anemone', 'Shrimp', 'Mussel']",9,True,Picking biofilm on submerged wood.
17,110,102.82933972122086,40,A. Farensis,,False,674.3074970619001,s,male,18,162.64051140229418,,['Jellyfish'],9,False,Feeding on small mollusks.
18,170,70.63648477040415,60,u. olhanen.,,False,512.2720495634142,a,male,19,174.04677572980972,,"['Algae', 'Sea Sponge']",10,False,Mating behavior with antenna touching.
19,200,77.50333846047604,50,A. Farensis,,True,72.65149505080142,a,female,20,166.70943491867217,,"['Mussel', 'Small Fish', 'Barnacle', 'Snail', 'Jellyfish']",11,True,Emerging cautiously from hiding.
