,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,13,7.460355612121515,3,A farensis,-7.99163,False,9.40347132949386,adult,male,1,17.143143848153617,37.01025,"['Jellyfish', 'Coral Fragment']",9,Interaction with hermit crabs.
1,17,5.798190928876491,8,A farensis,,False,86.81683953677081,pre_puberty,female,2,12.135749552065933,,"['Algae', 'Sea Sponge']",9,Feeding on detritus in shallow water.
2,5,5.971469634149651,6,A. Farensis,,False,7.824605811855182,pre_puberty,male,3,12.275368464588785,,"['Algae', 'Coral Fragment']",9,Scavenging near tidal pools.
3,19,5.498823336526819,4,A. Farensis,,False,6.748736636635749,adult, ,4,11.312167408313638,,"['Crab (Other Species)', 'Sea Anemone', 'Small Fish']",8,Struggling with entangled seaweed.
4,13,5.667199587888215,4,A farensis,,True,8.186661606989333,adult,male,5,14.735554266310013,,"['Barnacle', 'Sea Urchin', 'Mussel', 'Crab (Other Species)']",7,Displaying dominance by lifting body.
5,19,7.5378855052635165,8,u. olhanen.,,False,6.618308471227419,pre_puberty,female,6,12.630124546003403,,"['Barnacle', 'Snail', 'Sea Star']",6,Vibrating antennae in water currents.
6,9,6.237926604145687,4,A farensis,,False,25.451403182263807,juvenile,female,7,14.183293144979627,,"['Sea Urchin', 'Small Fish', 'Sea Star', 'Coral Fragment', 'Sea Sponge']",11,Emerging cautiously from hiding.
7,12,5.118294201234972,3,A farensis,,False,1.808842449673721,juvenile,male,8,12.247214180795106,,"['Mussel', 'Algae', 'Jellyfish']",7,Climbing onto submerged logs.
8,7,6.34978047961522,3,A. Farensis,,False,2.313761742100253,adult,male,9,12.893982526754737,,"['Algae', 'Crab (Other Species)']",8,Searching for food in tidal pools.
9,24,5.364750024271915,3,A. Farensis,,True,13.694096123590628,adult,female,10,13.299366123060384,,"['Sea Sponge', 'Polychaete Worm']",6,Resting in shaded rock crevice.
10,7,6.467058878196229,3,A farensis,,False,23.832296284273514,juvenile,female,11,13.304262269938565,,"['Hermit Crab', 'Algae', 'Coral Fragment', 'Sea Sponge']",5,Retreating quickly from shadow.
11,22,7.965709008428712,3,A. Farensis,,False,20.702378728014107,sub_adult,female,12,11.27071248121755,,"['Shrimp', 'Hermit Crab']",8,Mating behavior with antenna touching.
12,16,3.9704859505915113,8,A farensis,,False,110.22929261026415,juvenile,male,13,10.560950036796408,,"['Algae', 'Coral Fragment', 'Sea Anemone', 'Barnacle', 'Small Fish']",8,Searching for food in tidal pools.
13,12,8.03818381877115,7,u. olhanen.,,False,6.658618289818622,juvenile,male,14,14.926939996247748,,"['Algae', 'Hermit Crab', 'Small Fish', 'Sea Anemone']",9,Claw snapping at diver.
14,6,7.503880564236921,3,A farensis,,False,13.339212192393632,sub_adult,female,15,15.782367113230103,,['Sea Anemone'],8,Displaying dominance by lifting body.
15,15,6.167418735092683,5,A. Farensis,,False,12.511212913968828,pre_puberty,male,16,12.14737401275729,,['Jellyfish'],14,Foraging among seagrass roots.
16,30,6.56360630066884,3,u. olhanen.,,True,15.265478190698548,pre_puberty,male,17,14.074611993861375,,"['Shrimp', 'Mussel', 'Snail']",7,Moving toward bait.
17,15,7.860594377415946,12,A farensis,,False,6.0304235724777735,sub_adult,female,18,11.575041044043243,,"['Hermit Crab', 'Mussel', 'Sea Urchin', 'Snail']",8,Cleaning claws with rubbing motion.
18,14,8.15589392387645,9,A farensis,,False,11.28899936147072,pre_puberty,female,19,12.5857690567755,,"['Sea Urchin', 'Coral Fragment', 'Algae', 'Small Fish']",11,Dragging shell fragment backward.
19,27,7.168488246744625,6,U. olhanensis,,False,6.028776337681778,pre_puberty,female,20,14.473418150058873,,"['Barnacle', 'Algae', 'Hermit Crab', 'Coral Fragment', 'Crab (Other Species)']",7,Hiding under floating debris.
20,11,7.884373941358417,5,u. olhanen.,,False,5.103065502516706,pre_puberty,male,21,11.800089428649553,,['Sea Sponge'],10,Interacting with small fish nearby.
21,45,7.094214238293784,8,U. olhanensis,,False,1.7558969609268025,juvenile,female,22,13.725101184284659,,"['Algae', 'Mussel', 'Barnacle', 'Sea Anemone']",9,Pausing frequently during exploration.
