,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
0,190,92.16832554973263,30,A. Farensis,-7.99163,False,31.79448952151835,s,male,1,206.47590942128141,37.01025,"['Coral Fragment', 'Small Fish', 'Sea Sponge', 'Snail', 'Polychaete Worm']",9,Searching for food in tidal pools.
1,320,82.853657621366,50,u. olhanen.,,False,48.60304444438438,s,male,2,177.52331890078835,,"['Mussel', 'Barnacle', 'Hermit Crab', 'Sea Sponge', 'Polychaete Worm']",6,Emerging cautiously from hiding.
2,380,89.72967219822655,80,A. Farensis,,False,198.1431697363036,a,female,3,202.9349819029089,,['Shrimp'],11,Slow movement near seagrass patches.
3,200,91.50214775919623,30,U. olhanensis,,False,25.110385066223486,j,female,4,190.66805505358857,,"['Sea Star', 'Crab (Other Species)']",7,Guarding a small hole in sediment.
4,90,85.05504530518083,30,A farensis,,True,6.805861113241853,s,?,5,176.27950524668506,,"['Coral Fragment', 'Sea Anemone']",7,Climbing onto submerged logs.
5,190,85.9379770142412,40,A farensis,,False,9.36704394760308,s,female,6,199.57117654929192,,"['Snail', 'Sea Urchin', 'Shrimp']",8,Rapid crossing of open sand.
6,80,92.92809373959622,30,U. olhanensis,,False,21.322853834952475,j,male,7,166.18117765775747,,['Jellyfish'],11,Waving claws rhythmically.
7,230,84.2055010088898,40,A. Farensis,,False,0.5965257895319622,a, ,8,170.68250431196563,,['Jellyfish'],12,Climbing vertical rock face.
8,200,107.44458149599993,40,A. Farensis,,False,10.189582853582142,s,?,9,169.55408361609003,,['Algae'],9,Claw snapping in competition.
9,300,76.48321171970312,50,A farensis,,False,31.33494176987757,a,female,10,204.96797761346875,,"['Hermit Crab', 'Coral Fragment', 'Sea Sponge', 'Mussel', 'Algae']",8,Crab moving quickly across rocks.
10,380,100.04769267351215,30,A. Farensis,,False,21.91419796376087,p,male,11,188.99818368520104,,['Sea Sponge'],9,Guarding a small hole in sediment.
11,350,96.67817679633183,20,A. Farensis,,False,53.32574953330279,s,female,12,185.84216507120712,,"['Small Fish', 'Mussel', 'Sea Urchin', 'Coral Fragment', 'Shrimp']",8,Claw snapping at diver.
12,160,75.45012050212114,20,A. Farensis,,False,20.388396854654523,j,male or female,13,204.73070418327748,,"['Snail', 'Hermit Crab', 'Barnacle', 'Sea Sponge', 'Mussel']",9,Sideways walking along bay edge.
13,90,99.09516626339072,20,A farensis,,False,12.50252107913176,a,male,14,181.02452864556665,,"['Crab (Other Species)', 'Sea Sponge', 'Small Fish', 'Polychaete Worm']",8,Feeding on small mollusks.
14,130,97.08824877162502,20,U. olhanensis,,False,11.376019028590562,j,nan,15,190.10340782655462,,"['Sea Anemone', 'Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Algae']",9,Guarding a small hole in sediment.
15,410,90.20865678795964,20,A farensis,,False,17.608661681259832,s,female,16,191.1883152507012,,"['Algae', 'Shrimp']",5,Interacting with small fish nearby.
16,680,99.29392211056876,30,A farensis,,True,53.978688213446866,p,female,17,163.07252408320448,,"['Small Fish', 'Polychaete Worm', 'Algae', 'Sea Anemone']",7,Moving toward warmer water pockets.
17,120,91.38009382384729,60,A. Farensis,,False,39.53324089344966,a,male or female,18,192.22135054265576,,"['Sea Star', 'Algae', 'Polychaete Worm', 'Sea Urchin', 'Sea Sponge']",5,Guarding a small hole in sediment.
18,370,92.02905420339113,30,A farensis,,False,14.201570848450192,s,male,19,194.35448445812705,,['Snail'],4,Retreating into burrow.
19,290,69.03341474745642,20,U. olhanensis,,False,56.77926455674427,p,female,20,203.86076949454224,,"['Shrimp', 'Sea Star', 'Crab (Other Species)', 'Snail']",7,Resting in shaded rock crevice.
20,510,97.7752769823129,70,u. olhanen.,,False,13.695898211162561,a,male,21,182.8613316423312,,"['Mussel', 'Barnacle', 'Hermit Crab']",11,Half buried in sand.
21,140,73.83429093067987,70,A farensis,,True,45.66512791974742,s,male or female,22,186.30318252070808,,"['Hermit Crab', 'Barnacle']",12,Climbing onto submerged logs.
22,270,96.58213773564461,30,A. Farensis,,False,104.06244362608632,a,male,23,189.36854536103468,,"['Sea Anemone', 'Coral Fragment', 'Crab (Other Species)', 'Small Fish']",10,Exchanging antenna taps.
23,140,83.08570989448046,30,A farensis,,False,58.28360954617093,a,male,24,202.24972833616255,,"['Barnacle', 'Snail', 'Sea Sponge', 'Mussel']",10,Picking detritus from seabed.
24,370,98.83662086890604,40,A farensis,,False,8.271419518517952,s,male,25,202.4349237390416,,"['Hermit Crab', 'Algae', 'Shrimp']",10,Exchanging antenna taps.
25,240,85.3248895236087,30,A farensis,,False,8.63034937414861,p,nan,26,166.0224690261399,,"['Mussel', 'Coral Fragment', 'Snail', 'Jellyfish']",5,Vibrating antennae in water currents.
26,340,91.31325593297723,50,A. Farensis,,False,67.75791408428762,p,male,27,180.90472083048238,,"['Snail', 'Sea Anemone', 'Sea Sponge', 'Sea Urchin']",11,Climbing submerged rocks.
27,170,90.55786920870858,40,u. olhanen.,,False,5.417804395891617,s,female,28,151.68771072766867,,"['Jellyfish', 'Coral Fragment', 'Mussel', 'Crab (Other Species)', 'Sea Anemone']",8,Exploring new territory.
28,540,84.54090770988302,60,A farensis,,False,37.103229059130484,a,male or female,29,171.29169573163608,,"['Jellyfish', 'Sea Star', 'Polychaete Worm']",8,Climbing submerged rocks.
29,110,92.20809461834934,20,A. Farensis,,False,24.584416123747992,s,female,30,180.38215113795147,,['Small Fish'],11,Escaping predator silhouette overhead.
30,230,112.80250932188693,20,U. olhanensis,,False,8.434332417004471,s,male,31,193.80874422227225,,"['Polychaete Worm', 'Sea Urchin', 'Small Fish']",6,Retreating quickly from shadow.
31,370,87.65964050983186,20,A farensis,,True,21.080158876894547,p,?,32,184.17592812617767,,['Jellyfish'],10,Escaping predator silhouette overhead.
