,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,250,70.79852609662973,40,A farensis,-7.99163,True,1050.6259089779599,s,female,1,129.37717627518904,37.01025,"['Sea Sponge', 'Barnacle', 'Polychaete Worm', 'Hermit Crab']",6,True,Climbing algae-covered rocks.
1,160,74.31034181909388,90,A. Farensis,,False,43.73003359895344,p,nan,2,138.63764028665233,,"['Coral Fragment', 'Sea Anemone', 'Sea Urchin', 'Snail']",6,False,Emerging cautiously from hiding.
2,170,108.71705083742125,20,A. Farensis,,False,0.6844927749385168,s,male,3,152.21594926363267,,"['Jellyfish', 'Snail']",8,False,Picking algae from rock surface.
3,140,82.4239492974726,40,A farensis,,False,246.50091989536486,s,-,4,127.28333631540984,,"['Sea Star', 'Algae', 'Small Fish', 'Sea Sponge', 'Polychaete Worm']",7,False,Struggling with entangled seaweed.
4,270,64.7051508797396,50,A farensis,,True,966.2953461962518,s,female,5,164.643789317462,,"['Jellyfish', 'Polychaete Worm']",8,True,Climbing algae-covered rocks.
5,140,93.42681191034526,50,A farensis,,False,339.849981300562,p,male,6,167.73723844045267,,"['Coral Fragment', 'Polychaete Worm', 'Algae', 'Hermit Crab', 'Jellyfish']",7,False,Waving claws rhythmically.
6,330,58.255654092506575,20,A. Farensis,,False,1500.0,j,male,7,151.43014203249803,,"['Polychaete Worm', 'Algae', 'Crab (Other Species)']",6,False,Climbing seaweed stalks.
7,360,90.0750611531663,30,A. Farensis,,True,5.690078301219273,p,male or female,8,142.6875129785046,,['Sea Urchin'],10,True,Dragging shell fragment backward.
8,50,87.93608812798838,70,A. Farensis,,False,1500.0,s,male,9,123.8723588881152,,"['Snail', 'Sea Sponge', 'Crab (Other Species)']",7,False,Moving toward warmer water pockets.
9,200,75.36129182935072,90,A. Farensis,,False,5.355387886562173,s,male,10,136.9200763169549,,"['Algae', 'Small Fish', 'Shrimp']",8,False,Sitting still blending with environment.
10,80,89.90610605224278,30,A farensis,,False,21.527656476067495,s,female,11,152.1642777439194,,"['Coral Fragment', 'Shrimp', 'Hermit Crab', 'Jellyfish', 'Small Fish']",13,False,Emerging cautiously from hiding.
11,420,55.72750614415675,40,U. olhanensis,,False,24.924257578649616,s,male,12,109.23459612390462,,"['Sea Sponge', 'Sea Urchin', 'Snail', 'Barnacle']",8,False,Escaping predator silhouette overhead.
12,190,84.44088180622356,80,u. olhanen.,,False,414.7632143193072,a,female,13,162.26888539788263,,"['Sea Star', 'Mussel']",7,False,Foraging among seagrass roots.
13,140,93.92365249243929,40,A. Farensis,,False,126.50836388634417,j,male,14,152.3342613632341,,"['Sea Sponge', 'Snail', 'Shrimp']",12,False,Hiding beneath rocks.
14,240,76.53189224977658,30,A farensis,,False,213.00046002585538,p,male,15,147.8777094827489,,"['Shrimp', 'Algae']",11,False,Exploring new territory.
15,290,88.78168034851358,20,A farensis,,False,13.757629403704126,s,male,16,177.58860129411607,,"['Crab (Other Species)', 'Jellyfish', 'Algae', 'Sea Sponge']",12,False,Crab moving quickly across rocks.
16,200,84.62817510933132,40,A. Farensis,,False,87.86184150195828,p, ,17,158.17401404024855,,"['Jellyfish', 'Sea Anemone']",8,False,Crab moving quickly across rocks.
17,220,69.56716873694498,20,A farensis,,True,294.8848971391287,p,male,18,169.89655174263916,,"['Jellyfish', 'Hermit Crab', 'Sea Urchin', 'Sea Anemone']",6,True,Climbing onto submerged logs.
18,260,94.75200588377588,20,u. olhanen.,,False,125.3373469972366,s, ,19,192.47679970361187,,"['Shrimp', 'Polychaete Worm', 'Jellyfish', 'Sea Star']",7,False,Crab moving quickly across rocks.
19,160,65.14334184910723,40,A farensis,,False,334.1371244850985,s,male,20,134.08240241832328,,"['Hermit Crab', 'Barnacle', 'Small Fish', 'Sea Urchin', 'Algae']",6,False,Guarding eggs under abdominal flap.
20,290,97.82096068425317,40,A farensis,,False,144.58022811038126,s, ,21,159.90306649536046,,['Coral Fragment'],7,False,Climbing barnacle-covered surfaces.
21,150,72.70978798878264,50,A. Farensis,,False,70.21810729737004,j,male or female,22,127.57533592699225,,"['Barnacle', 'Crab (Other Species)', 'Sea Sponge', 'Sea Urchin']",9,False,Resting in shaded rock crevice.
22,200,110.74405862714718,20,A. Farensis,,False,101.42486533068802,s, ,23,99.48687790734994,,"['Small Fish', 'Polychaete Worm']",9,False,Crab moving quickly across rocks.
23,200,58.1916108556561,60,A farensis,,True,772.5449874169326,s,male,24,144.18762431354818,,"['Small Fish', 'Sea Anemone', 'Coral Fragment', 'Crab (Other Species)']",8,True,Retreating quickly from shadow.
24,190,69.3708764146474,110,A farensis,,False,50.767541560677984,p,male,25,166.81649859308612,,"['Crab (Other Species)', 'Shrimp', 'Hermit Crab']",9,False,Resting under shell fragment.
25,120,49.48965325737896,20,A farensis,,False,61.572836549157934,j,male,26,176.45768618241237,,"['Polychaete Worm', 'Sea Star', 'Barnacle', 'Small Fish', 'Coral Fragment']",10,False,Moving toward bait.
26,100,91.92750815245637,50,A. Farensis,,False,5.905135769843265,a, ,27,139.43120607914636,,"['Barnacle', 'Crab (Other Species)', 'Coral Fragment']",6,False,Interaction with hermit crabs.
27,140,87.34286940756095,40,u. olhanen.,,False,20.127358461728207,a,female,28,155.57737949495615,,"['Polychaete Worm', 'Snail', 'Hermit Crab']",6,False,Mating behavior with antenna touching.
28,130,89.3814099225464,30,u. olhanen.,,False,448.92124201311987,s,male,29,131.604825386889,,"['Sea Sponge', 'Coral Fragment', 'Snail', 'Barnacle']",4,False,Resting under shell fragment.
29,250,89.28597293903806,40,A farensis,,False,12.556620350849396,a,male,30,194.24701208699474,,"['Hermit Crab', 'Sea Urchin', 'Barnacle', 'Small Fish']",13,False,Resting in shaded rock crevice.
30,220,79.66318827810566,60,u. olhanen.,,True,7.490304423068545,a, ,31,138.05386397276357,,"['Shrimp', 'Sea Star']",5,True,Camouflaging with surrounding mud.
31,150,103.20235464254479,40,A farensis,,False,3.7497482445558674,p,male or female,32,174.9176474213762,,"['Coral Fragment', 'Barnacle', 'Sea Anemone']",6,False,Climbing vertical rock face.
32,240,76.34339404558509,30,u. olhanen.,,False,0.44241683742291016,s,male,33,117.38942382148095,,"['Sea Anemone', 'Crab (Other Species)', 'Sea Urchin', 'Mussel', 'Shrimp']",6,False,Feeding on small crustaceans.
33,50,82.34573286273033,50,A farensis,,True,3.206190899174976,s,male,34,153.27869043075063,,"['Sea Star', 'Crab (Other Species)', 'Mussel', 'Shrimp']",12,True,Hiding under seagrass blades.
34,260,84.5041370006764,50,A farensis,,False,11.847452349598246,a,female,35,167.05250020664525,,"['Sea Urchin', 'Algae']",12,False,Color changes during molting.
35,120,86.07246833971541,30,A. Farensis,,False,1500.0,j,male,36,143.0052362247127,,"['Hermit Crab', 'Mussel', 'Coral Fragment', 'Sea Sponge']",12,False,Claw waving directed at nearby crab.
36,180,89.7467719449081,40,U. olhanensis,,False,159.04513665373415,s,male,37,122.86193863946085,,"['Coral Fragment', 'Shrimp', 'Hermit Crab', 'Barnacle']",10,False,Shaking claws after contact.
37,440,57.524462216384045,50,A farensis,,False,1500.0,s,N/R,38,84.99395775975603,,"['Crab (Other Species)', 'Sea Anemone']",8,False,Hiding under seagrass blades.
38,260,88.88087143308812,30,A farensis,,False,168.50852844404244,p,?,39,125.78559833462059,,['Barnacle'],8,False,Burrowing into sandy sediment.
39,100,67.16702641409435,30,u. olhanen.,,False,90.15575190397473,p,male,40,145.05027221106252,,"['Barnacle', 'Sea Sponge']",6,False,Claw snapping at diver.
40,150,76.31311916501004,60,u. olhanen.,,False,21.826758285837165,s,female,41,140.3877045698653,,"['Sea Star', 'Snail', 'Hermit Crab']",8,False,Territorial display against intruder.
41,280,94.52337761918159,20,A. Farensis,,True,42.6670944560786,p,male,42,156.58367466685743,,"['Coral Fragment', 'Sea Anemone', 'Hermit Crab', 'Sea Sponge']",9,True,Climbing algae-covered rocks.
42,120,59.555663617298734,50,U. olhanensis,,False,333.2593591053909,s,male,43,163.20007666306225,,"['Small Fish', 'Shrimp', 'Sea Anemone']",8,False,Claw snapping at diver.
43,80,84.51849610629347,70,A farensis,,False,103.84291754091535,a, ,44,134.5049030888833,,"['Coral Fragment', 'Sea Urchin', 'Algae', 'Snail']",8,False,Guarding eggs under abdominal flap.
44,360,87.48472908324304,20,u. olhanen.,,False,555.4332706203027,p,male,45,155.43623024732665,,"['Coral Fragment', 'Hermit Crab']",8,False,Searching for food in tidal pools.
45,210,96.08957601071555,30,u. olhanen.,,False,140.72030365908404,p,male,46,155.8661529059408,,"['Barnacle', 'Hermit Crab', 'Small Fish', 'Mussel']",7,False,Sideways walking along bay edge.
46,200,103.43553625131602,40,A. Farensis,,False,1873.711849357187,s,male,47,106.07711070914951,,"['Crab (Other Species)', 'Polychaete Worm', 'Sea Anemone', 'Algae']",10,False,Foraging among seagrass roots.
47,220,51.16327336283669,20,A. Farensis,,False,175.1299096344208,j,female,48,144.78294243681887,,"['Sea Sponge', 'Hermit Crab']",11,False,Feeding on detritus in shallow water.
48,90,91.91652183898742,30,u. olhanen.,,True,45.62959725727916,a,male,49,103.86549210447046,,"['Algae', 'Coral Fragment', 'Barnacle']",7,True,Feeding on small mollusks.
