,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
0,13,5.8002351833539425,4,u. olhanen.,-7.99163,False,150.0,pre_puberty, ,1,17.032174581552948,37.01025,"['Algae', 'Sea Sponge', 'Snail']",9,False,Slow movement near seagrass patches.
1,8,5.279766916393151,3,A. Farensis,,False,5.139847556322824,sub_adult,male,2,17.08527833730019,,"['Snail', 'Sea Anemone']",9,False,Hiding in sandy burrow.
2,19,7.932560805620102,7,u. olhanen.,,True,5.780036912660848,adult,male,3,20.669200108052717,,"['Coral Fragment', 'Snail', 'Sea Sponge', 'Jellyfish']",5,True,Sitting still blending with environment.
3,4,7.684682317347525,5,A. Farensis,,False,5.221154526179637,sub_adult,female,4,18.908550884786855,,"['Small Fish', 'Hermit Crab', 'Jellyfish', 'Barnacle']",10,False,Scavenging near tidal pools.
4,14,7.982989063972433,3,u. olhanen.,,False,23.979204518963527,sub_adult,male,5,20.198680271536368,,['Small Fish'],7,False,Slow movement near seagrass patches.
5,13,6.089514575776347,5,U. olhanensis,,False,61.3028572648833,adult, ,6,18.42819000387758,,"['Algae', 'Snail']",9,False,Waving claws rhythmically.
6,16,5.783797560512686,4,A. Farensis,,False,5.9462678496719565,juvenile,female,7,18.9646630294271,,"['Hermit Crab', 'Jellyfish', 'Mussel', 'Snail']",10,False,Guarding a small hole in sediment.
7,33,5.4816735130893495,4,u. olhanen.,,True,24.790768378727954,adult,male,8,19.904065235872736,,['Hermit Crab'],8,True,Displaying dominance by lifting body.
8,7,4.383868440152728,4,A. Farensis,,False,0.5600431486311419,pre_puberty,male,9,19.228329050536995,,['Mussel'],8,False,Foraging among seagrass roots.
9,33,8.851003420635443,5,A farensis,,False,80.03523637169882,sub_adult,nan,10,19.386124346368216,,"['Hermit Crab', 'Sea Anemone', 'Barnacle', 'Sea Sponge', 'Algae']",6,False,Moving toward bait.
10,19,7.494371290874874,4,u. olhanen.,,False,3.3489445370054325,pre_puberty, ,11,19.379474130643455,,"['Coral Fragment', 'Algae']",5,False,Claw snapping in competition.
11,29,7.795971628050894,4,u. olhanen.,,False,45.882422333761234,pre_puberty,male,12,20.099641195027452,,['Crab (Other Species)'],9,False,Climbing barnacle-covered surfaces.
12,11,8.535789815978271,5,U. olhanensis,,False,24.16982566810618,sub_adult, ,13,17.91946408072973,,['Hermit Crab'],9,False,Pausing frequently during exploration.
