,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
0,A. Farensis,female,a,False,Creeping under the cover of seagrass.,"['Sea Urchin', 'Coral Fragment', 'Sea Anemone', 'Algae', 'Polychaete Worm']",8.0,2.199613256155133,2.127516723536982,1.6006810732341776,1.7694896394599022,37.1,-8.62,0
1,u. olhanen.,male,s,,Creeping under the cover of seagrass.,"['Small Fish', 'Shrimp', 'Mussel']",7.0,1.1363636363636365,1.198221653573426,4.966388086053084,0.8608886101448597,,,1
2,Ucides alvorensis,male,j,,Mating ritual involving antennae brushing.,['Snail'],9.0,0.45454545454545453,0.3133917129982358,0.27888139211039964,0.49562052148377644,,,2
3,u. olhanen.,female,a,False,Vibrating antennae in flowing current.,"['Snail', 'Algae']",6.0,1.3534390718891183,1.3910848032115932,0.9941471999375366,1.199791622721458,,,3
4,U. olhanensis,male,p,,Clambering up submerged tree trunks.,['Sea Urchin'],5.0,1.4318181818181819,1.800358308173498,1.2885340562456766,11.600471773627872,,,4
5,U. olhanensis,male,a,,Creeping under the cover of seagrass.,"['Mussel', 'Algae']",6.0,4.7727272727272725,4.826299297923018,60.410276058716256,4.004809080264746,,,5
6,A farensis,nan,a,,Clambering up submerged tree trunks.,"['Coral Fragment', 'Sea Star', 'Shrimp']",8.0,3.8847295847546124,3.9304074677822345,2.9672810384240136,3.582959917809387,,,6
7,A. Farensis,female,s,False,Color change during molting stress.,"['Coral Fragment', 'Algae', 'Sea Star']",9.0,0.5924431421757137,0.4598416664529479,0.3649707432618005,0.3922775974114781,,,7
8,A farensis,female,s,False,Mating ritual involving antennae brushing.,"['Mussel', 'Polychaete Worm', 'Sea Anemone', 'Crab (Other Species)', 'Sea Star']",5.0,2.4345440655844586,2.1741278499855743,1.5904034410480454,1.819877348413475,,,8
9,A. Farensis,male,s,,Protecting territory in confined space.,['Hermit Crab'],9.0,2.272727272727273,2.3791521110026888,2.1094696038848473,14.380005623826918,,,9
10,A farensis,female,a,True,Darting away in response to sudden shadow.,['Algae'],8.0,2.318036493822088,2.0170903507665665,1.394270982551329,1.7850529573841392,,,10
11,A farensis,male,p,,Side-stepping along sandy coastal floor.,['Hermit Crab'],6.0,1.9090909090909092,2.127802214656503,14.563725787517178,1.716410833943467,,,11
12,u. olhanen.,female,p,False,Retreating quickly into hidden burrow.,"['Crab (Other Species)', 'Sea Sponge', 'Sea Star', 'Sea Anemone']",5.0,1.4622751798952853,1.3057323873193045,1.0172610865884943,1.1424966379620014,,,12
13,A farensis,male,a,,Rhythmic waving as social cue.,"['Sea Star', 'Algae', 'Crab (Other Species)']",10.0,4.363636363636363,4.704956975843067,3.8265023540378422,57.06816762641506,,,13
14,A farensis, ,s,,Scuttling swiftly over rocky terrain.,['Sea Star'],8.0,1.188240758702303,1.3032375854070293,0.9257386023889267,1.2909494263662458,,,14
15,A. Farensis,male,s,,Creeping under the cover of seagrass.,"['Sea Sponge', 'Shrimp', 'Polychaete Worm']",4.0,2.727272727272727,2.43301219583445,18.3819231693852,1.9251946286658694,,,15
