,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,390,85.74274957526984,50,u. olhanen.,-7.99163,False,78.07893710031975,p,female,1,163.74107689227674,37.01025,"['Shrimp', 'Sea Anemone', 'Polychaete Worm', 'Coral Fragment']",8,False,Half buried in sand.
1,220,99.76627006402231,110,A farensis,,False,50.851445566975634,a,female,2,185.55356821045342,,"['Sea Star', 'Hermit Crab', 'Sea Anemone', 'Algae', 'Shrimp']",11,False,Emerging cautiously from hiding.
2,120,87.48311565790665,50,A farensis,,False,3.868157999030648,p,male,3,162.8461356715448,,"['Sea Urchin', 'Algae', 'Sea Anemone', 'Mussel']",6,False,Climbing algae-covered rocks.
3,150,99.67162776698439,60,A farensis,,False,23.911125616339042,p,male,4,161.9669621158516,,"['Hermit Crab', 'Sea Urchin', 'Small Fish']",9,False,Rapid crossing of open sand.
4,200,95.2171706344795,40,A farensis,,True,23.859250240172646,j,male,5,151.13001490884818,,"['Algae', 'Snail', 'Mussel', 'Sea Anemone', 'Crab (Other Species)']",10,True,Climbing seaweed stalks.
5,250,71.13677493540452,120,A. Farensis,,False,17.86096020620051,p, ,6,172.0415526237187,,"['Sea Star', 'Jellyfish', 'Sea Urchin']",12,False,Hiding under seagrass blades.
6,130,86.98850278196119,20,A. Farensis,,False,15.880440204354196,p,female,7,161.8454580271252,,"['Snail', 'Sea Sponge', 'Polychaete Worm', 'Sea Star', 'Sea Anemone']",8,False,Exploring new territory.
7,210,105.90233598945551,40,A farensis,,False,27.250186076121455,s,male,8,165.92814840623743,,"['Barnacle', 'Sea Anemone', 'Sea Sponge', 'Hermit Crab']",7,False,Searching for mates at twilight.
8,60,81.40880478388299,20,A farensis,,True,76.27460447334488,j,male,9,157.32380204501345,,"['Sea Star', 'Mussel', 'Sea Urchin', 'Sea Sponge', 'Small Fish']",8,True,Guarding eggs under abdominal flap.
9,110,103.93481735830194,20,A farensis,,False,37.06199182611958,j,male,10,149.41089749952565,,"['Crab (Other Species)', 'Sea Urchin']",9,False,Dragging shell fragment backward.
10,70,94.2116712082163,40,A. Farensis,,False,30.43255447579896,a,?,11,170.61561759754318,,"['Sea Urchin', 'Sea Star']",4,False,Moving toward bait.
11,90,111.44949544570164,20,A. Farensis,,False,8.836991737734097,a,nan,12,155.30855516601883,,"['Jellyfish', 'Sea Sponge']",9,False,Feeding on detritus in shallow water.
