,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,28,6.434695829514004,4,A. Farensis,-8.01873,True,16.84988271654701,pre_puberty,female,1,17.40023283184176,37.02606,"['Sea Star', 'Algae', 'Sea Sponge', 'Mussel']",9,Moving in groups.
1,31,8.210290702813577,4,A. Farensis,,True,12.556065357385494,adult,male,2,16.518615481218095,,['Polychaete Worm'],8,Hiding beneath rocks.
2,26,9.73994746425246,8,A. Farensis,,True,4.437097212390264,juvenile,female,3,18.209278033565823,,['Jellyfish'],6,Crab moving quickly across rocks.
3,34,6.940782532313765,3,A farensis,,False,2.9007487459972556,adult, ,4,19.588620297159906,,['Barnacle'],9,Guarding a small hole in sediment.
4,19,6.48154983653775,2,U. olhanensis,,False,10.20561441213882,juvenile, ,5,15.329743716865186,,"['Jellyfish', 'Mussel', 'Sea Urchin', 'Barnacle']",6,Claw snapping in competition.
5,22,8.474518815199596,6,A farensis,,False,6.718677758100621,pre_puberty,female,6,16.388203221636438,,"['Coral Fragment', 'Crab (Other Species)', 'Mussel', 'Jellyfish', 'Sea Star']",11,Climbing seaweed stalks.
6,23,5.1522220327327,3,u. olhanen.,,False,10.437493575170667,juvenile,male,7,15.587812043731134,,"['Mussel', 'Small Fish', 'Snail', 'Jellyfish', 'Sea Star']",5,Picking algae from rock surface.
7,26,6.377991191678592,2,A farensis,,False,8.074635052533448,sub_adult,male,8,15.911536405221884,,"['Mussel', 'Polychaete Worm']",5,Climbing submerged rocks.
8,15,8.470988497354066,3,u. olhanen.,,False,4.690427629897643,adult,male,9,15.277937923230153,,"['Sea Star', 'Barnacle', 'Hermit Crab', 'Mussel']",5,Struggling with entangled seaweed.
9,16,6.370935531887939,7,U. olhanensis,,False,23.755563925008232,pre_puberty,male,10,13.639520741671058,,"['Jellyfish', 'Sea Star']",9,Waving claws rhythmically.
10,15,10.030181927189076,5,u. olhanen.,,True,1.8540841451753314,sub_adult,male,11,14.31252322392449,,"['Sea Urchin', 'Shrimp', 'Snail', 'Crab (Other Species)']",6,Using claws to dig into sediment.
11,26,8.220723382979166,5,A. Farensis,,False,5.7809950150149545,adult,male or female,12,16.364265842827773,,['Crab (Other Species)'],5,Social contact with other crabs.
12,19,7.692359109937861,3,u. olhanen.,,False,6.499480803176605,juvenile,male,13,15.63879784050084,,['Hermit Crab'],8,Retreating quickly from shadow.
13,32,7.276292547561578,5,U. olhanensis,,False,2.8683909421847638,pre_puberty,?,14,15.192798315672693,,"['Shrimp', 'Snail', 'Hermit Crab']",9,Resting in shaded rock crevice.
14,11,6.252028615960807,7,A farensis,,True,1.3138307804704206,sub_adult,male,15,14.280326348606224,,['Polychaete Worm'],12,Resting under shell fragment.
