,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,90,54.212569798036,30,A. Farensis,-7.99163,False,48.472606091921406,p,female,1,77.75899656833482,37.01025,['Coral Fragment'],8,False,Guarding a small hole in sediment.
1,240,74.41236049273914,50,A farensis,,False,44.74537223376036,s,male,2,71.97043437352379,,"['Crab (Other Species)', 'Small Fish']",3,False,Climbing onto submerged logs.
2,180,55.58359513458578,80,A. Farensis,,False,75.63411690731085,s,female,3,42.52607385162412,,"['Mussel', 'Hermit Crab', 'Algae']",6,False,Climbing onto submerged logs.
3,310,39.50148156765851,20,U. olhanensis,,False,21.56903148609058,s,male,4,61.54719256228848,,"['Algae', 'Crab (Other Species)', 'Sea Urchin', 'Coral Fragment', 'Mussel']",8,False,Picking detritus from seabed.
4,240,43.45739843551009,80,A farensis,,False,388.6213094220527,p,female,5,110.82351656034263,,"['Shrimp', 'Mussel']",6,False,Moving toward bait.
5,70,48.208554740883976,20,A farensis,,False,433.16926901894334,s,male,6,97.74125586611109,,"['Sea Sponge', 'Hermit Crab', 'Sea Urchin', 'Crab (Other Species)', 'Snail']",7,False,Claw snapping in competition.
6,140,50.01177834761397,20,A farensis,,False,100.21569630144441,s,nan,7,88.4221040769036,,"['Sea Star', 'Shrimp', 'Coral Fragment', 'Crab (Other Species)', 'Sea Urchin']",7,False,Sitting still blending with environment.
7,400,40.628653896518614,20,A farensis,,False,33.73322613310976,a,male,8,79.58462599139789,,['Shrimp'],10,False,Exchanging antenna taps.
8,220,63.65118677057298,20,U. olhanensis,,True,69.2370025912322,p, ,9,78.77118104242334,,"['Coral Fragment', 'Jellyfish', 'Sea Star']",9,True,Moving toward bait.
9,80,37.48337794919295,30,u. olhanen.,,True,26.259677424402227,s,male,10,27.38303003845533,,"['Polychaete Worm', 'Sea Sponge', 'Sea Urchin', 'Mussel']",9,True,Retreating quickly from shadow.
10,220,58.781952947613256,50,U. olhanensis,,False,26.6025578449333,s,female,11,93.8333247372644,,"['Sea Sponge', 'Sea Star']",10,False,Burrowing into sandy sediment.
11,110,33.18036113350266,60,U. olhanensis,,True,48.63491086502991,p,male,12,64.81417506364463,,['Snail'],10,True,Climbing algae-covered rocks.
12,160,39.05523248659682,60,U. olhanensis,,False,200.34418804012776,s,male,13,24.010315377639984,,"['Hermit Crab', 'Polychaete Worm', 'Small Fish', 'Crab (Other Species)']",11,False,Searching for food in tidal pools.
13,350,57.84939608830065,20,u. olhanen.,,False,156.98531925817716,s,?,14,31.63701694642394,,['Polychaete Worm'],10,False,Foraging among seagrass roots.
14,200,38.92706777924875,40,U. olhanensis,,False,8.733212582399762,s,female,15,67.59174245028841,,"['Small Fish', 'Shrimp', 'Crab (Other Species)', 'Sea Anemone', 'Polychaete Worm']",13,False,Climbing algae-covered rocks.
15,180,33.61649156834907,60,A. Farensis,,False,67.85218065158371,s,male,16,85.4013062671653,,['Algae'],7,False,Claw waving directed at nearby crab.
16,70,26.24709219992836,20,A. Farensis,,False,89.74096644122064,p,male,17,91.07442415424765,,"['Barnacle', 'Polychaete Worm', 'Hermit Crab', 'Sea Star']",9,False,Resting in shaded rock crevice.
17,140,32.67958846865264,40,A farensis,,False,38.49572778812872,p,male,18,103.23526429672324,,"['Jellyfish', 'Hermit Crab', 'Coral Fragment', 'Polychaete Worm']",9,False,Moving sideways along sandy bottom.
18,160,39.30352461894808,40,A farensis,,True,25.65028197512285,j,female,19,77.55015737507715,,"['Small Fish', 'Shrimp', 'Sea Urchin']",9,True,Feeding on algae scraped from rocks.
19,170,44.1036208316675,50,A. Farensis,,True,456.3399005150733,a,male,20,54.70661973934516,,"['Mussel', 'Algae', 'Barnacle']",11,True,Feeding on detritus in shallow water.
20,210,47.67181883520352,40,A farensis,,False,24.61554308634234,s,male,21,81.89682872546521,,"['Small Fish', 'Sea Urchin', 'Coral Fragment']",9,False,Feeding on small mollusks.
21,490,38.06939486576731,50,A farensis,,False,184.32489371778374,j,N/R,22,82.95751394501701,,"['Sea Urchin', 'Small Fish', 'Sea Sponge', 'Mussel']",11,False,Cleaning claws with rubbing motion.
22,440,32.161135976829584,50,U. olhanensis,,False,16.816756663936665,a,male,23,17.461995134851207,,"['Sea Anemone', 'Sea Urchin', 'Sea Star', 'Mussel']",8,False,Feeding on small crustaceans.
