,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
0,17,10.419697805346066,7,U. olhanensis,-7.99163,True,30.867616813859957,juvenile,male,1,20.1459854602059,37.01025,"['Jellyfish', 'Shrimp', 'Sea Urchin', 'Sea Anemone', 'Sea Star']",6,True,Picking biofilm on submerged wood.
1,6,11.66207178491279,8,u. olhanen.,,False,4.109481867590058,sub_adult,male,2,16.888793237150228,,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Barnacle']",10,False,Claw snapping in competition.
2,30,11.88294297545515,5,U. olhanensis,,False,0.1489038893049435,adult,female,3,19.02425664595139,,['Hermit Crab'],11,False,Struggling with entangled seaweed.
3,13,10.583659737496745,3,u. olhanen.,,False,15.530168538535495,pre_puberty,female,4,21.054390416030873,,['Shrimp'],9,False,Feeding on algae scraped from rocks.
4,17,12.156128776994969,4,A. Farensis,,False,45.00843226183983,sub_adult,male,5,19.501025601723352,,"['Sea Star', 'Snail', 'Sea Sponge', 'Mussel']",10,False,Struggling with entangled seaweed.
5,13,8.109779846385374,5,A. Farensis,,False,139.1408897423173,juvenile,male,6,19.18588495574263,,"['Snail', 'Algae']",9,False,Swimming short distance to escape.
6,17,8.690130803920761,3,A farensis,,False,66.63247335244083,pre_puberty,female,7,20.98294938301485,,"['Coral Fragment', 'Jellyfish', 'Crab (Other Species)']",11,False,Exchanging antenna taps.
7,14,12.185689743366403,5,A farensis,,False,0.7188798951515446,adult,male,8,16.158777801754052,,"['Small Fish', 'Sea Anemone']",7,False,Retreating quickly from shadow.
8,9,11.871823353353328,5,A. Farensis,,False,2.15696247578587,sub_adult,male,9,17.411435964920916,,"['Jellyfish', 'Hermit Crab', 'Polychaete Worm', 'Snail']",12,False,Stillness in cold water.
9,6,10.891990736648303,3,A farensis,,False,28.487460922759876,juvenile,-,10,19.26420861539989,,"['Polychaete Worm', 'Coral Fragment', 'Sea Star', 'Shrimp']",9,False,Pausing frequently during exploration.
