,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,22,5.805413885315037,4,A. Farensis,-8.01873,True,0.557293941588114,sub_adult,female,1,19.543923545480833,37.02606,"['Mussel', 'Snail', 'Sea Anemone', 'Barnacle', 'Sea Star']",9,Foraging among seagrass roots.
1,11,8.270097762953133,6,U. olhanensis,,False,0.4517924166173655,juvenile,N/R,2,13.89325014479779,,"['Crab (Other Species)', 'Polychaete Worm', 'Sea Urchin', 'Barnacle']",10,Hiding under floating debris.
2,13,9.152221823422309,2,A farensis,,False,13.602291019762626,sub_adult,nan,3,20.30076015830619,,['Small Fish'],9,Interacting with small fish nearby.
3,12,6.686621046522331,8,A farensis,,False,3.7011506459561905,adult,male,4,18.19303350719496,,['Barnacle'],8,Scavenging near tidal pools.
4,17,8.504761845645843,4,A farensis,,False,1.4917048001680522,pre_puberty,male,5,17.20667793455513,,"['Sea Sponge', 'Crab (Other Species)', 'Small Fish', 'Sea Urchin', 'Snail']",11,Mating behavior with antenna touching.
5,8,6.086442509250442,2,U. olhanensis,,False,5.5012518537107775,sub_adult,female,6,14.268152025098194,,"['Polychaete Worm', 'Sea Sponge']",6,Climbing vertical rock face.
6,12,5.8812308174529955,2,u. olhanen.,,False,17.38487692348427,sub_adult,male or female,7,14.569049224923011,,['Crab (Other Species)'],13,Moving toward warmer water pockets.
7,11,2.6876651987325886,7,A farensis,,False,1.1103513860336511,sub_adult,male,8,18.364500086715474,,"['Sea Star', 'Mussel', 'Sea Urchin', 'Shrimp']",12,Rapid claw movement while feeding.
8,8,8.11664415777242,5,u. olhanen.,,False,3.9688355948140535,juvenile,male,9,12.643965673254055,,"['Sea Anemone', 'Sea Urchin']",6,Feeding on detritus in shallow water.
9,19,6.706472794175324,5,A. Farensis,,False,0.6762901156773659,sub_adult,male,10,18.759493377498796,,"['Snail', 'Sea Star', 'Sea Sponge', 'Small Fish', 'Jellyfish']",7,Interacting with small fish nearby.
10,40,5.009562656768995,3,A. Farensis,,True,1.4848172688254773,adult,male,11,20.844674166563376,,"['Polychaete Worm', 'Sea Sponge']",4,Picking detritus from seabed.
11,6,5.978753573724589,2,A. Farensis,,False,1.395199755425627,pre_puberty,female,12,12.01131274171172,,"['Barnacle', 'Sea Sponge', 'Algae']",7,Climbing submerged rocks.
12,19,3.6678336517736394,3,U. olhanensis,,False,0.42431975616666545,adult,male,13,17.291659658779043,,"['Algae', 'Snail', 'Hermit Crab', 'Shrimp', 'Small Fish']",9,Climbing barnacle-covered surfaces.
13,11,7.255967474064837,10,A. Farensis,,False,3.994972776001899,sub_adult,male or female,14,15.945496064673051,,"['Shrimp', 'Barnacle', 'Sea Urchin']",7,Defensive posture when approached.
14,25,7.231289239681431,3,u. olhanen.,,True,11.092225328563694,juvenile,?,15,19.403266248742575,,"['Small Fish', 'Shrimp', 'Crab (Other Species)', 'Polychaete Worm']",4,Claw snapping in competition.
15,23,4.851868621510624,7,A. Farensis,,True,0.2783904514691263,sub_adult,male,16,19.513534139546138,,"['Hermit Crab', 'Shrimp', 'Sea Urchin']",7,Retreating quickly from shadow.
16,16,4.617816971898659,5,A. Farensis,,False,0.36101468730329117,adult,male,17,17.83924018136354,,"['Snail', 'Jellyfish']",10,Picking algae from rock surface.
17,6,8.516482952554263,5,U. olhanensis,,False,0.39656717917830775,pre_puberty,male or female,18,16.13699971400099,,"['Shrimp', 'Barnacle']",6,Climbing barnacle-covered surfaces.
18,23,6.238600665289413,5,u. olhanen.,,False,20.66991486936512,sub_adult,female,19,18.17636267098766,,"['Sea Star', 'Algae', 'Snail']",9,Feeding on detritus in shallow water.
19,12,7.732088764400614,9,u. olhanen.,,False,8.350035674160694,adult,male,20,18.073623502074614,,"['Shrimp', 'Coral Fragment', 'Algae']",5,Struggling with entangled seaweed.
20,12,8.406463197872634,2,u. olhanen.,,False,0.6143730197970169,sub_adult,male,21,17.59076067171639,,"['Sea Anemone', 'Sea Sponge', 'Shrimp', 'Barnacle']",10,Feeding on small crustaceans.
21,19,7.5093854541212695,2,U. olhanensis,,False,6.580528537835179,juvenile,female,22,17.593355690000536,,"['Crab (Other Species)', 'Sea Star']",7,Scavenging near tidal pools.
22,20,5.744878805776814,4,A farensis,,False,0.48918136994997774,adult,male,23,20.780170587476537,,['Shrimp'],6,Hiding under seagrass blades.
23,19,5.7622572268896795,4,A. Farensis,,False,0.2886330699723208,sub_adult,female,24,18.23837706074262,,"['Sea Anemone', 'Sea Star', 'Hermit Crab', 'Polychaete Worm']",10,Emerging cautiously from hiding.
24,14,6.878432929717985,4,A. Farensis,,False,0.5032541562810022,juvenile, ,25,17.888898764042583,,"['Small Fish', 'Polychaete Worm']",7,Climbing submerged rocks.
25,13,6.132514895376548,3,u. olhanen.,,False,0.09183885080651837,pre_puberty,male,26,12.960484897634899,,"['Sea Sponge', 'Hermit Crab', 'Small Fish']",6,Guarding eggs under abdominal flap.
26,11,8.892177180935565,4,u. olhanen.,,False,1.5822417662661292,pre_puberty,male or female,27,13.88791425107459,,"['Polychaete Worm', 'Shrimp', 'Snail', 'Small Fish', 'Sea Urchin']",8,Inspecting discarded crab shell.
27,19,6.860352706146363,3,A. Farensis,,False,15.455621783322554,juvenile,male,28,19.761399177677617,,"['Jellyfish', 'Coral Fragment', 'Crab (Other Species)', 'Sea Anemone']",5,Retreating quickly from shadow.
28,10,7.687019206688764,7,A farensis,,False,6.211912404130293,pre_puberty,male,29,16.103050787755905,,"['Shrimp', 'Mussel']",7,Retreating quickly from shadow.
29,22,5.672477141563191,6,u. olhanen.,,False,0.07126602381297965,juvenile,female,30,20.308231270215252,,"['Barnacle', 'Sea Sponge']",11,Climbing onto submerged logs.
30,9,5.433010356252979,2,u. olhanen.,,False,4.185748924158549,juvenile,female,31,17.485343174927,,"['Barnacle', 'Small Fish', 'Shrimp', 'Sea Urchin']",9,Retreating into burrow.
31,30,7.35432714046294,5,U. olhanensis,,True,3.37206965248271,juvenile, ,32,20.893378164864814,,"['Shrimp', 'Hermit Crab', 'Algae']",9,Resting under shell fragment.
32,12,7.04073430053417,5,u. olhanen.,,False,3.224197057698498,pre_puberty,?,33,18.620274254687835,,['Mussel'],5,Sitting still blending with environment.
33,16,6.213400453879224,5,U. olhanensis,,False,4.323396422619985,sub_adult,?,34,15.387050778728586,,['Jellyfish'],7,Dragging shell fragment backward.
34,14,5.3523845289282574,9,u. olhanen.,,False,3.3155528157985072,adult,nan,35,16.384275300470655,,['Sea Star'],7,Moving toward warmer water pockets.
35,18,5.282332974396633,5,A farensis,,False,4.9271274061619,sub_adult,female,36,19.378085207580533,,['Sea Anemone'],7,Stillness in cold water.
36,7,7.981502862131809,4,A. Farensis,,False,1.0228905818587062,juvenile,male,37,17.753245485535036,,"['Mussel', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Anemone', 'Small Fish']",12,Retreating quickly from shadow.
37,6,9.352354185986183,5,A farensis,,False,15.07546861339238,juvenile,female,38,15.454995998792283,,"['Jellyfish', 'Polychaete Worm', 'Sea Sponge', 'Small Fish']",8,Moving sideways along sandy bottom.
38,23,7.750512303087168,3,A farensis,,False,0.6238999082633768,adult,male,39,22.305518173900122,,"['Barnacle', 'Sea Star', 'Crab (Other Species)', 'Mussel', 'Snail']",7,Dragging shell fragment backward.
39,10,6.8985631476966365,6,U. olhanensis,,False,6.9345951858370904,pre_puberty,male,40,17.55809782332138,,"['Snail', 'Crab (Other Species)', 'Coral Fragment', 'Hermit Crab', 'Jellyfish']",10,Burrowing into sandy sediment.
40,7,6.0219677211005145,2,A. Farensis,,False,0.6246111131751975,pre_puberty,male,41,16.24452820811966,,"['Coral Fragment', 'Shrimp', 'Sea Star']",9,Claw waving directed at nearby crab.
41,13,6.93755267078657,6,u. olhanen.,,False,1.6239226077459223,juvenile,female,42,13.99560003306231,,"['Mussel', 'Barnacle', 'Small Fish', 'Sea Star']",8,Sitting still blending with environment.
42,11,6.321808239031834,4,U. olhanensis,,False,1.7712783525468379,sub_adult,female,43,14.640671094884178,,"['Coral Fragment', 'Sea Sponge']",9,Slow movement near seagrass patches.
43,16,6.551843443929428,6,U. olhanensis,,True,1.0619422708004398,sub_adult,male,44,15.648168352500974,,"['Polychaete Worm', 'Sea Star', 'Mussel', 'Snail', 'Coral Fragment']",10,Scavenging near tidal pools.
44,20,5.736107606927525,9,u. olhanen.,,False,4.62998940837747,pre_puberty,female,45,17.807305204167417,,"['Algae', 'Hermit Crab', 'Snail', 'Shrimp', 'Coral Fragment']",7,Climbing submerged rocks.
45,28,5.664770473641244,3,A. Farensis,,True,2.029579219117051,pre_puberty,female,46,18.980476458452753,,"['Crab (Other Species)', 'Algae', 'Coral Fragment', 'Snail', 'Shrimp']",9,Feeding on algae scraped from rocks.
46,13,7.36780673909337,3,u. olhanen.,,False,2.0883904865924854,juvenile,?,47,13.3663482534575,,"['Small Fish', 'Polychaete Worm', 'Snail', 'Shrimp', 'Coral Fragment']",9,Guarding eggs under abdominal flap.
47,8,8.703494066335722,6,A. Farensis,,False,3.514970549330576,pre_puberty,male,48,17.251030294723385,,"['Sea Anemone', 'Polychaete Worm', 'Sea Star']",4,Picking detritus from seabed.
48,16,6.982820692997543,2,U. olhanensis,,False,0.41085117488316325,pre_puberty,male,49,17.697225480872028,,"['Snail', 'Sea Urchin']",4,Climbing seaweed stalks.
