,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,U. olhanensis,male,a,True,Scavenging at the edge of tidal pools.,"['Sea Anemone', 'Small Fish']",6.0,6.0,6.5992799037387195,9.343412979765363,6.019207991894894,2.6363636363636362,2021-06-03,37.1,-8.62,0
1,Ucides alvorensis,male,j,,Picking algae carefully off rock faces.,"['Mussel', 'Sea Anemone', 'Barnacle', 'Jellyfish', 'Polychaete Worm']",4.0,0.7272727272727273,0.8720738465081342,1.2842025595006026,0.7690649229356041,2.727272727272727,2021-06-03,,,1
2,A farensis,male,a,,Darting away in response to sudden shadow.,"['Shrimp', 'Snail', 'Jellyfish']",5.0,6.409090909090909,6.089093849338758,7.441269776358492,6.57521106426953,2.727272727272727,2021-06-03,,,2
3,u. olhanen.,male,s,,Guarding hole in substrate from intruders.,"['Shrimp', 'Sea Star', 'Polychaete Worm']",10.0,3.6363636363636362,3.2585970802778594,4.439946459526438,3.6652271066212063,2.5454545454545454,2021-06-03,,,3
4,u. olhanen.,male,s,,Resting in shaded crevice along cliff.,['Sea Sponge'],6.0,2.159090909090909,2.3576852101582473,3.4098141680141825,2.3305027866217696,2.8181818181818183,2021-06-03,,,4
5,A farensis,female,s,False,Vibrating antennae in flowing current.,"['Shrimp', 'Snail', 'Hermit Crab', 'Barnacle']",7.0,4.064779776079796,5.1780173336527975,6.589008048838943,4.343942862333782,2.727272727272727,2021-06-03,,,5
6,u. olhanen.,female,s,False,Concealing self beneath floating matter.,"['Mussel', 'Crab (Other Species)']",2.0,2.7386808366490687,2.9039857885477667,3.602731775782622,2.8445604171208725,2.6363636363636362,2021-06-03,,,6
7,A farensis,N/R,a,,Brief social contact with fellow crabs.,"['Jellyfish', 'Mussel', 'Coral Fragment']",6.0,3.272727272727273,2.999636250504837,3.657636623374044,3.413579642384786,2.5454545454545454,2021-06-03,,,7
8,U. olhanensis,male,a,,Gradual movement in cold conditions.,"['Shrimp', 'Mussel', 'Hermit Crab']",6.0,1.2272727272727273,1.2224473121903092,1.7525863155605217,1.2616823758417508,2.6363636363636362,2021-06-03,,,8
9,u. olhanen.,female,p,False,Side-stepping along sandy coastal floor.,['Barnacle'],5.0,1.1004404041364866,1.4707816381011194,2.198488121975861,1.2011610933971817,2.727272727272727,2021-06-03,,,9
