,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,A farensis,male,pre_puberty,True,Hiding in sandy burrow.,"['Snail', 'Sea Star', 'Polychaete Worm', 'Algae']",5.0,2.727272727272727,2.704109248600285,3.5309405901717965,2.7699366997763586,1.6363636363636365,2022-12-03,37.1,-8.62,0
1,A farensis,male,juvenile,,Cleaning claws with rubbing motion.,['Sea Urchin'],8.0,2.3636363636363638,2.1621606657687518,2.629892528796865,2.5136027761708535,1.7272727272727273,2022-12-03,,,1
2,Ucides alvorensis,N/R,adult,,Retreating into burrow.,"['Coral Fragment', 'Jellyfish']",5.0,3.0,3.1966936544119147,4.1964404769241535,3.2399719104270077,1.7272727272727273,2022-12-03,,,2
3,u. olhanen.,female,sub_adult,False,Sitting still blending with environment.,['Jellyfish'],9.0,3.2050690928314425,2.98595601094257,4.071644894102153,3.460912857623491,1.7272727272727273,2022-12-03,,,3
4,A farensis,male,sub_adult,,Slow movement near seagrass patches.,"['Sea Urchin', 'Sea Anemone', 'Coral Fragment']",7.0,4.545454545454546,3.940784719367528,4.802985275744237,4.791605871766909,1.6363636363636365,2022-12-03,,,4
5,Ucides alvorensis,male,pre_puberty,,Sitting still blending with environment.,"['Sea Anemone', 'Shrimp', 'Mussel', 'Hermit Crab', 'Barnacle']",7.0,3.1363636363636362,3.653007552056505,4.464136955746515,3.163408287357372,1.8181818181818181,2022-12-03,,,5
6,Ucides alvorensis, ,sub_adult,,Moving sideways along sandy bottom.,"['Mussel', 'Algae', 'Snail']",6.0,4.090909090909091,4.460311688934313,5.618657149022345,4.346560362495196,1.7272727272727273,2022-12-03,,,6
7,u. olhanen.,male,sub_adult,,Slow movement near seagrass patches.,"['Snail', 'Crab (Other Species)']",7.0,5.454545454545454,6.47949329583083,7.8476736083711565,5.928892945481902,1.7272727272727273,2022-12-03,,,7
8,A farensis,male,juvenile,,Hiding under seagrass blades.,"['Jellyfish', 'Sea Sponge', 'Crab (Other Species)', 'Polychaete Worm']",8.0,0.6818181818181818,0.6722575750887423,0.8595478513026958,0.6836459426367636,1.6363636363636365,2022-12-03,,,8
9,A. Farensis,female,adult,False,Guarding eggs under abdominal flap.,['Hermit Crab'],6.0,3.8379411352003148,4.471269611231038,6.497987983180265,4.156457185894671,1.6363636363636365,2022-12-03,,,9
10,A farensis,female,juvenile,False,Burrowing into sandy sediment.,"['Mussel', 'Jellyfish']",8.0,0.5160439795516895,0.5685478045852883,0.7931095155900281,0.527266714792188,1.8181818181818181,2022-12-03,,,10
11,u. olhanen.,female,pre_puberty,False,Struggling with entangled seaweed.,"['Polychaete Worm', 'Shrimp', 'Algae', 'Sea Star']",5.0,1.677605888655612,1.610662256299829,1.9476592135586117,1.7406013044937545,1.8181818181818181,2022-12-03,,,11
12,u. olhanen.,male,pre_puberty,,Claw snapping in competition.,['Polychaete Worm'],4.0,4.0227272727272725,3.320820341009384,4.844598914178084,4.1558103159870505,1.8181818181818181,2022-12-03,,,12
13,A farensis,female,sub_adult,False,Guarding a small hole in sediment.,"['Algae', 'Sea Sponge', 'Jellyfish', 'Snail', 'Barnacle']",5.0,5.354621778973073,5.752042842513572,7.226111710010414,5.5471382423583,1.9090909090909092,2022-12-03,,,13
14,u. olhanen.,-,pre_puberty,,Hiding under seagrass blades.,['Algae'],9.0,3.6136363636363638,2.960994404262072,3.854711409371738,3.8586463933104125,1.8181818181818181,2022-12-03,,,14
15,A. Farensis,male,pre_puberty,,Resting under shell fragment.,"['Sea Sponge', 'Small Fish']",6.0,0.75,0.6215532861962153,0.89337771419331,0.7943960398810415,1.7272727272727273,2022-12-03,,,15
16,A. Farensis,female,juvenile,False,Burrowing into sandy sediment.,"['Mussel', 'Sea Sponge', 'Barnacle', 'Small Fish', 'Shrimp']",9.0,1.5136708760057596,2.252887728785543,2.8607781890759982,1.6602064186721444,1.8181818181818181,2022-12-03,,,16
