,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
0,Ucides alvorensis,male or female,sub_adult,True,Creeping under the cover of seagrass.,"['Jellyfish', 'Coral Fragment', 'Barnacle']",11.0,8.75,7.749585011781137,19.240647246659638,5.640193488172148,37.02606,-8.01873,0
1,u. olhanen.,male,sub_adult,,Guarding eggs beneath body flap.,"['Mussel', 'Algae', 'Hermit Crab', 'Sea Urchin', 'Small Fish']",8.0,36.25,33.42712913220044,24.34961331349603,782.7030682089638,,,1
2,A farensis,female,adult,True,Traversing algae-slick rock surfaces.,"['Algae', 'Crab (Other Species)', 'Sea Urchin']",7.0,15.492232672812568,14.353164187459047,10.869575930921059,11.680031263479483,,,2
3,U. olhanensis,female,pre_puberty,False,Camouflaging with nearby mud.,"['Snail', 'Sea Urchin', 'Crab (Other Species)', 'Jellyfish', 'Polychaete Worm']",7.0,16.755574653527617,10.554182562970839,10.138159599558033,9.372922407442175,,,3
4,A farensis,male,adult,,Scuttling swiftly over rocky terrain.,"['Crab (Other Species)', 'Sea Anemone', 'Sea Urchin']",11.0,18.0,17.537895654701057,15.513189429949625,156.60456079271532,,,4
5,A farensis,male,adult,,Taking cover beneath seagrass leaves.,"['Sea Sponge', 'Crab (Other Species)', 'Snail', 'Hermit Crab']",7.0,10.5,10.654911551728626,66.24594852294081,8.048335464702523,,,5
6,U. olhanensis,female,sub_adult,False,Waving claw in signal to another crab.,"['Sea Anemone', 'Barnacle', 'Polychaete Worm', 'Jellyfish', 'Sea Sponge']",4.0,33.10253871469894,40.978254448112544,39.06614882775062,30.064459484030447,,,6
7,A farensis,female,sub_adult,False,Guarding hole in substrate from intruders.,"['Shrimp', 'Sea Anemone', 'Barnacle']",8.0,34.41964889558095,29.062940186881242,21.1459942588066,22.99600729491126,,,7
8,A farensis,male,sub_adult,,Collecting biofilm from sunken wood.,"['Barnacle', 'Polychaete Worm']",11.0,31.25,30.227768378679627,647.5777033877865,26.836714490346,,,8
9,u. olhanen.,female,adult,False,Mating ritual involving antennae brushing.,"['Crab (Other Species)', 'Hermit Crab']",5.0,13.598082002791827,14.27075789165249,11.334945600829277,10.493954606586492,,,9
10,A farensis,female,pre_puberty,False,Consuming algae scraped from barnacles.,"['Algae', 'Snail', 'Small Fish', 'Sea Urchin', 'Sea Anemone']",9.0,9.337963428431518,9.492153213531598,8.112174001437108,8.185528334971647,,,10
11,A farensis,female,sub_adult,False,Scavenging at the edge of tidal pools.,"['Crab (Other Species)', 'Sea Star']",6.0,24.512374747882266,22.07136882010468,13.280569417233615,19.506045377125446,,,11
12,A farensis,male,adult,,Swimming briefly to avoid disturbance.,"['Snail', 'Sea Star']",7.0,37.5,39.504563524966976,1110.507587484694,33.343238671208816,,,12
13,U. olhanensis,male,juvenile,,Performing dominance display by body lifting.,"['Jellyfish', 'Polychaete Worm', 'Snail']",6.0,10.0,8.55319158352553,46.10042037270875,7.151115639613929,,,13
14,U. olhanensis,male,pre_puberty,,Brief social contact with fellow crabs.,"['Hermit Crab', 'Snail', 'Algae']",9.0,9.0,6.727727138215851,5.961008167819655,27.05195572800809,,,14
15,U. olhanensis,male,adult,,Sheltering under broken shell piece.,"['Algae', 'Coral Fragment', 'Barnacle', 'Mussel', 'Sea Anemone']",8.0,15.0,16.13356476158079,13.614406501412931,185.95577886832803,,,15
16,U. olhanensis,female,pre_puberty,False,Staying half-submerged in loose sand.,"['Barnacle', 'Sea Star']",7.0,11.994989168333936,12.29338069460649,7.769376519676457,9.417402853606141,,,16
17,A farensis,male,sub_adult,,Swimming briefly to avoid disturbance.,"['Coral Fragment', 'Sea Urchin', 'Barnacle', 'Crab (Other Species)']",7.0,26.25,21.661429120938084,323.69403530659145,15.893628275550553,,,17
18,Ucides alvorensis,female,pre_puberty,False,Progressing cautiously through new area.,['Sea Urchin'],9.0,12.075480914899464,15.512941939289467,10.881620057638454,12.909742049701126,,,18
19,A farensis,male,pre_puberty,,Displaying territorial behavior against intruder.,"['Coral Fragment', 'Sea Urchin']",10.0,4.5,5.178590758856116,15.743747090702529,4.089973935011279,,,19
20,u. olhanen.,male,adult,True,Interaction with nearby hermit crab.,['Sea Sponge'],8.0,15.0,15.39868338451136,11.752811470096361,157.49882725416094,,,20
21,A. Farensis,female,juvenile,True,Protecting territory in confined space.,"['Crab (Other Species)', 'Polychaete Worm', 'Snail', 'Algae']",6.0,14.10384907076668,17.934606830046302,14.168241069913826,13.427094789703695,,,21
22,A farensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Crab (Other Species)', 'Shrimp']",12.0,13.5,12.989366344278611,103.55283097511523,9.215158431408039,,,22
23,u. olhanen.,female,juvenile,False,Entering burrow after disturbance.,['Crab (Other Species)'],5.0,4.953279134481769,7.032120903927605,6.151722512131668,6.010383599521346,,,23
24,A farensis,male,adult,,Group migration across shallow seabed.,['Mussel'],7.0,28.5,26.654336696092503,479.6114349114472,20.09632718914823,,,24
25,U. olhanensis,male,adult,,Creeping under the cover of seagrass.,['Sea Star'],11.0,19.5,20.51792228531232,16.070109271383455,237.92221428394836,,,25
26,u. olhanen.,male,pre_puberty,,Staying half-submerged in loose sand.,['Shrimp'],9.0,12.0,14.499616203003033,12.597654211964516,160.26247818123716,,,26
27,U. olhanensis,male,adult,,Foraging through tangled seagrass roots.,"['Shrimp', 'Sea Star', 'Mussel', 'Algae', 'Barnacle']",9.0,28.5,28.17632592711514,25.199113501353498,416.41876763637254,,,27
28,A. Farensis,male or female,adult,,Lying still to avoid detection.,['Jellyfish'],8.0,27.0,28.655733142894128,184.3485237663639,24.72399018323372,,,28
29,A farensis,female,adult,True,Adopting threatening stance when approached.,"['Mussel', 'Snail', 'Coral Fragment', 'Hermit Crab', 'Sea Star']",11.0,19.20231634588162,21.46399464994315,19.926731340369646,15.438784176858418,,,29
30,U. olhanensis,male,adult,True,Guarding eggs beneath body flap.,['Sea Urchin'],7.0,36.0,33.53801950619278,837.3985328266999,23.72988709509033,,,30
31,u. olhanen.,male,juvenile,,Guarding eggs beneath body flap.,"['Coral Fragment', 'Snail']",8.0,23.5,28.127640558530683,25.110655964755985,403.5941390988282,,,31
32,A. Farensis,male,juvenile,,Consuming algae scraped from barnacles.,"['Sea Star', 'Small Fish', 'Hermit Crab']",10.0,7.5,6.026190409715674,5.312321815059001,21.193086075886008,,,32
33,U. olhanensis,nan,pre_puberty,,Side-stepping along sandy coastal floor.,"['Jellyfish', 'Sea Anemone', 'Snail']",8.0,6.75,7.383048222161587,15.94634299019125,5.72911830141413,,,33
34,Ucides alvorensis,male,sub_adult,,Reacting to sudden changes in temperature.,"['Algae', 'Sea Star', 'Sea Anemone', 'Mussel']",9.0,12.5,11.38253770838549,85.75206521809021,8.39426010184116,,,34
35,u. olhanen.,male,pre_puberty,,"Stationary, blending into rocky backdrop.","['Small Fish', 'Sea Anemone']",7.0,6.75,4.874810057240782,14.052271644156543,3.421946461155589,,,35
36,u. olhanen.,male,juvenile,,Collecting biofilm from sunken wood.,"['Sea Urchin', 'Hermit Crab', 'Sea Star']",7.0,2.0,1.530975188417595,1.5628407253083434,1.1340012248391584,,,36
37,u. olhanen.,female,pre_puberty,False,Reacting to sudden changes in temperature.,"['Algae', 'Hermit Crab', 'Sea Anemone', 'Sea Star', 'Polychaete Worm']",5.0,3.924379098410334,3.0687064561382993,2.3631087605805177,2.7088391909392686,,,37
38,U. olhanensis,female,sub_adult,False,Collecting biofilm from sunken wood.,"['Mussel', 'Coral Fragment', 'Barnacle', 'Sea Sponge']",11.0,14.194423449334641,15.41003323431888,10.79563341708771,11.368161399911791,,,38
39,A farensis,male,adult,,Claw snapping in diver confrontation.,"['Sea Urchin', 'Snail', 'Algae', 'Crab (Other Species)']",11.0,7.5,7.835065812942793,6.0721291235403845,34.156960144423735,,,39
40,Ucides alvorensis,male or female,pre_puberty,True,Approaching small fish with curiosity.,"['Sea Star', 'Small Fish', 'Snail', 'Jellyfish']",8.0,26.083329879888424,18.71798186762291,13.375493094005838,19.09122121029253,,,40
41,U. olhanensis,male,juvenile,,Approaching small fish with curiosity.,['Shrimp'],9.0,8.5,6.355491696318743,5.253336765314222,31.112848876812283,,,41
42,U. olhanensis,male,sub_adult,,Rapid clawing during feeding bouts.,"['Jellyfish', 'Mussel', 'Snail', 'Sea Star']",10.0,21.25,21.079081669162008,15.51000188377059,309.5188804200423,,,42
43,U. olhanensis,female,pre_puberty,True,Rhythmic waving as social cue.,"['Polychaete Worm', 'Sea Anemone']",7.0,10.16015317132188,11.954758317565997,9.303513140612376,10.559402900905972,,,43
44,u. olhanen.,female,adult,False,Feeding on small crustaceans in crevices.,"['Crab (Other Species)', 'Hermit Crab', 'Shrimp', 'Sea Star']",8.0,6.66781406573076,7.3372016527634205,6.529713271500697,6.483661829529091,,,44
45,u. olhanen.,female,pre_puberty,False,Performing dominance display by body lifting.,"['Algae', 'Snail', 'Shrimp']",10.0,12.78291582051655,9.757954819021899,6.563584111972894,8.386302759205563,,,45
46,u. olhanen.,female,adult,False,Claw snapping in diver confrontation.,"['Sea Star', 'Crab (Other Species)']",9.0,36.82906295593782,36.94311553283528,26.026103722845217,30.123311285566544,,,46
