,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,190,82.0949619283712,20,A farensis,-7.99163,False,16.545382108421997,s,N/R,1,124.10735479715726,37.01025,"['Hermit Crab', 'Snail', 'Algae']",4,False,Resting in shaded rock crevice.
1,370,95.5014549261428,70,A farensis,,False,2.8496624912756903,a,male,2,115.67536611777231,,['Sea Sponge'],9,False,Hiding under floating debris.
2,60,89.54286066657545,20,A. Farensis,,True,10.559446874622648,s,?,3,122.63439847096885,,"['Coral Fragment', 'Small Fish', 'Sea Sponge', 'Snail']",9,True,Climbing algae-covered rocks.
3,50,109.22019661531854,30,A farensis,,False,46.79930681733829,a, ,4,117.73810868307018,,['Sea Sponge'],4,False,Mating behavior with antenna touching.
4,80,89.576497105281,70,A. Farensis,,False,3.9490567429213015,s,male,5,109.07049471482125,,"['Polychaete Worm', 'Snail', 'Sea Anemone', 'Sea Urchin']",5,False,Pausing frequently during exploration.
5,150,83.02419654616565,60,A. Farensis,,False,78.58586285619646,a,female,6,124.70548997975197,,"['Sea Star', 'Barnacle']",8,False,Stillness in cold water.
6,180,97.53467810788727,20,u. olhanen.,,False,207.75135938189698,s,male,7,111.19673373186384,,"['Small Fish', 'Algae', 'Hermit Crab']",8,False,Vibrating antennae in water currents.
7,210,82.84905243972104,70,A farensis,,True,0.2321110671683703,j,?,8,117.60560876478921,,"['Algae', 'Sea Sponge', 'Sea Star']",6,True,Displaying dominance by lifting body.
8,240,64.09856176201679,40,A farensis,,False,12.929863101366541,s,female,9,124.21135542918745,,"['Coral Fragment', 'Jellyfish']",8,False,Interaction with hermit crabs.
9,60,101.19861909259379,100,A. Farensis,,False,6.837250821667734,s, ,10,110.53887863446519,,"['Small Fish', 'Shrimp']",10,False,Picking detritus from seabed.
10,240,111.66855428912726,20,A. Farensis,,False,13.334791580335871,a,male,11,116.14261308524455,,"['Sea Anemone', 'Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment', 'Mussel']",5,False,Exploring new territory.
11,140,89.57578835591266,40,A. Farensis,,False,20.606430868939736,p,male,12,84.04851535410191,,"['Jellyfish', 'Sea Sponge', 'Sea Star', 'Algae', 'Barnacle']",11,False,Displaying dominance by lifting body.
12,150,122.17954648169948,20,A farensis,,True,204.0297258814404,s,female,13,89.84737269387773,,"['Polychaete Worm', 'Sea Urchin', 'Barnacle', 'Sea Star', 'Coral Fragment']",10,True,Moving toward bait.
13,260,60.8622715540416,60,A. Farensis,,False,1500.0,a,male,14,97.37751005044134,,"['Sea Anemone', 'Polychaete Worm', 'Barnacle']",9,False,Emerging cautiously from hiding.
14,110,108.59812648532008,40,A farensis,,False,53.92078030346924,p,female,15,115.19042036763236,,['Algae'],7,False,Guarding a small hole in sediment.
