,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,A farensis,female,a,False,Engaging in struggle with seaweed entanglement.,"['Shrimp', 'Crab (Other Species)']",8.0,5.396939878429833,5.961461314108963,8.177591960815304,5.795498459582024,2.6363636363636362,2021-09-30,37.1,-8.62,0
1,A. Farensis,male,j,,Advancing toward bait in water.,"['Crab (Other Species)', 'Hermit Crab', 'Sea Star', 'Coral Fragment', 'Polychaete Worm']",7.0,0.5,0.4083979848774279,0.5928680497887137,0.518360663033032,2.6363636363636362,2021-09-30,,,1
2,U. olhanensis,male,a,,Displaying territorial behavior against intruder.,['Small Fish'],9.0,3.6818181818181817,3.4649755639751816,4.507290623945681,3.717083046945365,2.3636363636363638,2021-09-30,,,2
3,A farensis,female,s,False,"Burrowing into soft, sandy sediment.",['Sea Anemone'],2.0,3.9464945202506114,3.8351442970695313,4.836256830639636,4.060169445518578,2.5454545454545454,2021-09-30,,,3
4,u. olhanen.,female,j,False,Foraging through tangled seagrass roots.,"['Sea Sponge', 'Sea Anemone', 'Shrimp', 'Crab (Other Species)']",7.0,0.8012177654097731,1.1545225492417304,1.661628169708733,0.8162354843833742,2.5454545454545454,2021-09-30,,,4
5,A. Farensis,female,a,False,Escaping from pursuing predator silhouette.,"['Shrimp', 'Hermit Crab', 'Sea Sponge', 'Sea Anemone', 'Algae']",7.0,2.80003825668073,3.1800922919078434,4.280082699404321,3.0595218794128174,2.6363636363636362,2021-09-30,,,5
6,Ucides alvorensis,male,s,,Collecting biofilm from sunken wood.,"['Sea Urchin', 'Mussel', 'Sea Anemone', 'Hermit Crab']",10.0,3.2954545454545454,2.6919912230876286,3.905699353195102,3.5926208789912,2.5454545454545454,2021-09-30,,,6
7,u. olhanen.,male,p,,Color change during molting stress.,"['Sea Urchin', 'Shrimp', 'Jellyfish']",7.0,1.3636363636363635,1.7399660148355454,2.536839899295275,1.4144012950877898,2.5454545454545454,2021-09-30,,,7
8,u. olhanen.,male,a,,Hiding beneath overhanging rock.,"['Polychaete Worm', 'Sea Sponge', 'Hermit Crab', 'Crab (Other Species)']",3.0,1.5,1.6201139541932543,2.3446236417846347,1.5765298472570706,2.4545454545454546,2021-09-30,,,8
9,A. Farensis,male,s,,Brief social contact with fellow crabs.,"['Mussel', 'Shrimp', 'Sea Anemone', 'Sea Urchin', 'Polychaete Worm']",7.0,5.0,5.828507896322003,8.182859396726876,5.111356033988782,2.5454545454545454,2021-09-30,,,9
10,A. Farensis,nan,j,True,Interaction with nearby hermit crab.,"['Shrimp', 'Sea Anemone']",2.0,1.8636363636363635,1.593865719371017,2.2633340994266593,2.0250624743642414,2.5454545454545454,2021-09-30,,,10
11,U. olhanensis,male,a,,Scuttling swiftly over rocky terrain.,"['Sea Star', 'Sea Urchin']",9.0,1.5,1.514465001806716,1.907019180007545,1.627913935482141,2.5454545454545454,2021-09-30,,,11
12,A. Farensis,male,s,,Displaying territorial behavior against intruder.,['Mussel'],9.0,5.340909090909091,6.077939998187173,8.857530348836848,5.4045629470189285,2.5454545454545454,2021-09-30,,,12
13,U. olhanensis,female,a,False,Swiftly dashing across exposed sand.,['Sea Urchin'],7.0,3.173111000041183,3.4833715376462107,4.941211613302596,3.4126984313826183,2.4545454545454546,2021-09-30,,,13
14,u. olhanen.,female,a,False,Interaction with nearby hermit crab.,"['Shrimp', 'Sea Anemone', 'Crab (Other Species)']",4.0,4.807590921853824,4.46463435344121,5.990984132424026,4.986420010780349,2.5454545454545454,2021-09-30,,,14
15,A farensis,male or female,a,,Claw snapping in aggressive encounter.,"['Hermit Crab', 'Coral Fragment', 'Sea Urchin', 'Snail']",7.0,4.090909090909091,3.9641368758919415,5.533439107948329,4.176570560349122,2.5454545454545454,2021-09-30,,,15
16,A. Farensis,male,a,,Interaction with nearby hermit crab.,"['Barnacle', 'Sea Star']",7.0,3.9545454545454546,4.197616643021249,5.495220981142299,4.0517950202796476,2.5454545454545454,2021-09-30,,,16
17,U. olhanensis,nan,a,,Scaling steep rock faces near shore.,"['Crab (Other Species)', 'Jellyfish', 'Small Fish', 'Snail']",4.0,2.4545454545454546,2.4735803797310445,3.6544880508696296,2.4792267970187134,2.5454545454545454,2021-09-30,,,17
18,A farensis,female,s,True,Claw snapping in aggressive encounter.,['Sea Urchin'],7.0,4.427910710169512,5.478398543560598,7.327138138684409,4.654372158976924,2.5454545454545454,2021-09-30,,,18
19,u. olhanen.,male,s,,Darting away in response to sudden shadow.,"['Jellyfish', 'Mussel', 'Snail']",2.0,4.886363636363637,4.1162098713339335,5.484613525515438,4.912339215691538,2.272727272727273,2021-09-30,,,19
20,U. olhanensis,male,s,True,Swiftly dashing across exposed sand.,['Sea Star'],8.0,3.8636363636363638,4.164313335620977,5.205978491532708,4.1533088276914185,2.4545454545454546,2021-09-30,,,20
21,U. olhanensis,male,s,,Grazing on mollusks among debris.,"['Sea Star', 'Polychaete Worm', 'Mussel', 'Jellyfish', 'Barnacle']",6.0,2.6136363636363638,2.4134297805946727,3.4024555123902953,2.8712059389463245,2.6363636363636362,2021-09-30,,,21
22,A. Farensis,female,s,False,Resting in shaded crevice along cliff.,['Jellyfish'],11.0,3.371384721041387,3.6216964165485734,5.123277623834486,3.4265839969234944,2.5454545454545454,2021-09-30,,,22
23,U. olhanensis,female,p,False,Approaching small fish with curiosity.,"['Polychaete Worm', 'Hermit Crab', 'Coral Fragment', 'Barnacle']",9.0,2.988237456152331,2.3182964540027884,3.068542533665477,3.252648787798906,2.6363636363636362,2021-09-30,,,23
24,A. Farensis,male,j,,Claw shaking post-contact gesture.,"['Barnacle', 'Mussel', 'Snail']",3.0,0.22727272727272727,0.314964286579926,0.3882827490082017,0.24155730425992933,2.5454545454545454,2021-09-30,,,24
25,A farensis,male,p,,Traversing algae-slick rock surfaces.,"['Polychaete Worm', 'Algae', 'Sea Star', 'Sea Urchin', 'Crab (Other Species)']",4.0,0.8181818181818182,0.6427410573283997,0.9386577315809003,0.8900857577709966,2.4545454545454546,2021-09-30,,,25
26,u. olhanen.,female,s,True,Protecting territory in confined space.,"['Coral Fragment', 'Sea Urchin', 'Sea Star', 'Polychaete Worm']",6.0,1.116799547586825,0.8780874878045587,1.1716417346770363,1.2089519481321127,2.6363636363636362,2021-09-30,,,26
27,U. olhanensis,male,a,,Scuttling swiftly over rocky terrain.,['Sea Anemone'],7.0,3.8181818181818183,3.846342415821533,4.632867256332962,4.0067032605366375,2.3636363636363638,2021-09-30,,,27
28,A farensis,female,s,False,Engaging in struggle with seaweed entanglement.,['Snail'],7.0,4.130879281971797,3.0928290396049856,4.274576969340516,4.504715125231936,2.5454545454545454,2021-09-30,,,28
29,U. olhanensis,female,j,False,Waving claw in signal to another crab.,"['Sea Anemone', 'Sea Star', 'Jellyfish', 'Algae']",7.0,0.5556038069060677,0.7456480433206661,1.038902345610799,0.5836795051939936,2.3636363636363638,2021-09-30,,,29
30,A. Farensis,male,a,True,Group migration across shallow seabed.,"['Sea Urchin', 'Mussel']",5.0,4.7727272727272725,4.799061305938454,6.095015100819901,4.793690335755078,2.5454545454545454,2021-09-30,,,30
31,A farensis,male or female,p,,Traversing algae-slick rock surfaces.,['Small Fish'],6.0,1.3636363636363635,1.2021281709436307,1.5421859817251864,-999.0,2.727272727272727,2021-09-30,,,31
