,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,105,78,30
0,39.0,8.74467243812122,5.0,u. olhanen.,-8.01873,False,1.1288129630358774,juvenile,male,1.0,16.173358227641124,37.02606,['Sea Star'],3.0,Half buried in sand.,,,
1,19.0,8.528452572317834,4.0,u. olhanen.,,True,4.739990345048912,juvenile,male,2.0,12.437318798370988,,"['Small Fish', 'Sea Star', 'Sea Sponge']",9.0,Guarding eggs under abdominal flap.,,,
2,39.0,9.048790802166932,4.0,A. Farensis,,False,1.8811222878728997,pre_puberty,male,3.0,13.755468897016298,,"['Sea Anemone', 'Barnacle', 'Sea Star', 'Mussel']",8.0,Picking detritus from seabed.,,,
3,32.0,9.862832483898803,3.0,A. Farensis,,False,0.8187499771854957,adult,-,4.0,11.422647223687642,,"['Sea Urchin', 'Snail', 'Hermit Crab', 'Jellyfish', 'Algae']",3.0,Stillness in cold water.,,,
4,26.0,7.384004100845608,8.0,A. Farensis,,False,23.86894763394394,sub_adult,male or female,5.0,13.002187909938709,,"['Sea Sponge', 'Small Fish']",8.0,Swimming short distance to escape.,,,
5,30.0,8.785274646040968,7.0,A farensis,,False,0.9882305830664438,sub_adult,male,6.0,12.996256762149136,,"['Coral Fragment', 'Mussel', 'Crab (Other Species)', 'Small Fish']",11.0,Climbing seaweed stalks.,,,
6,56.0,10.047570960182586,3.0,A. Farensis,,False,10.494950759462876,adult,nan,7.0,14.48346311483182,,"['Polychaete Worm', 'Algae', 'Snail', 'Sea Anemone', 'Sea Star']",6.0,Hiding beneath rocks.,,,
7,13.0,7.2853043225844,3.0,A farensis,,False,1.0212518761989398,adult,female,8.0,10.812951472806306,,"['Hermit Crab', 'Barnacle']",6.0,Swimming short distance to escape.,,,
8,15.0,9.370126584271164,4.0,A. Farensis,,False,30.329050704176712,sub_adult,female,9.0,11.144641992101404,,"['Coral Fragment', 'Crab (Other Species)', 'Barnacle', 'Polychaete Worm']",14.0,Sideways walking along bay edge.,,,
9,30.0,8.423186101600637,8.0,u. olhanen.,,True,49.41351626713217,juvenile,male,10.0,13.595375616681379,,"['Small Fish', 'Jellyfish', 'Algae', 'Barnacle']",9.0,Exchanging antenna taps.,,,
10,29.0,9.74028642084359,3.0,A. Farensis,,False,10.794165431232376,adult,male,11.0,14.409692818625084,,"['Jellyfish', 'Crab (Other Species)', 'Hermit Crab']",11.0,Picking biofilm on submerged wood.,,,
11,34.0,9.740276945886984,3.0,A. Farensis,,False,44.03018813479855,pre_puberty,male,12.0,13.986294732894354,,"['Crab (Other Species)', 'Hermit Crab', 'Snail']",6.0,Feeding on algae scraped from rocks.,,,
12,38.0,7.715106156537395,4.0,U. olhanensis,,False,19.282846329459943,adult, ,13.0,15.056342213148932,,"['Coral Fragment', 'Sea Anemone']",12.0,Picking algae from rock surface.,,,
13,34.0,10.189657587053214,3.0,u. olhanen.,,False,4.462059307122189,adult,male or female,14.0,12.965107900526073,,"['Hermit Crab', 'Snail']",6.0,Moving in groups.,,,
14,29.0,10.258342097759078,6.0,u. olhanen.,,False,3.591322833538189,adult,male,15.0,11.86363947538803,,['Sea Sponge'],8.0,Climbing submerged rocks.,,,
15,42.0,7.6421398683057795,4.0,u. olhanen.,,False,2.7546945735444917,adult,male,16.0,14.345339457767114,,"['Hermit Crab', 'Sea Sponge']",6.0,Claw waving directed at nearby crab.,,,
16,24.0,11.58198451691346,4.0,U. olhanensis,,False,4.9834998319022885,pre_puberty,male,17.0,12.57797234936986,,"['Algae', 'Snail', 'Jellyfish', 'Small Fish']",8.0,Mating behavior with antenna touching.,,,
17,66.0,9.166751818134427,5.0,A. Farensis,,False,1.4571231509214058,pre_puberty,female,18.0,15.323406761227114,,"['Mussel', 'Sea Anemone']",12.0,Retreating quickly from shadow.,,,
18,31.0,9.457122647009836,5.0,u. olhanen.,,False,4.882343238850386,adult,male,19.0,13.920048989491072,,"['Mussel', 'Snail', 'Crab (Other Species)', 'Sea Urchin', 'Sea Sponge']",8.0,Interaction with hermit crabs.,,,
19,11.0,9.73204717891473,7.0,u. olhanen.,,False,23.512003744674832,pre_puberty,female,20.0,10.984592090138506,,"['Shrimp', 'Crab (Other Species)', 'Polychaete Worm']",6.0,Half buried in sand.,,,
20,36.0,10.25831035156112,7.0,A. Farensis,,True,42.51931929943977,pre_puberty, ,21.0,13.420120490416519,,"['Crab (Other Species)', 'Polychaete Worm', 'Mussel']",10.0,Hiding beneath rocks.,,,
21,30.0,9.588254748942749,4.0,A farensis,,False,119.63521918673777,adult,nan,22.0,13.48296223954586,,"['Sea Anemone', 'Snail']",10.0,Mating behavior with antenna touching.,,,
22,21.0,10.781992895302778,3.0,A. Farensis,,False,4.9495421190354625,pre_puberty,male or female,23.0,13.207826774947145,,['Sea Anemone'],8.0,Climbing submerged rocks.,,,
23,29.0,7.948959416151942,6.0,U. olhanensis,,False,2.0379019241613876,pre_puberty,male,24.0,13.66085588668885,,"['Shrimp', 'Sea Star', 'Snail', 'Jellyfish']",8.0,Picking detritus from seabed.,,,
24,12.0,8.301068500082973,4.0,U. olhanensis,,False,10.022378421994935,sub_adult, ,25.0,11.738556254785768,,"['Hermit Crab', 'Sea Anemone']",4.0,Moving toward bait.,,,
